module,innovation,phi,n_cal,alpha,truth,method,histories,expected_loss,expected_violation,difference_vs_Raw,se_vs_Raw,difference_vs_Full-CP,se_vs_Full-CP,difference_vs_Half-Inner,se_vs_Half-Inner,difference_vs_Oracle-Grid,se_vs_Oracle-Grid
garch,normal,0.0,1000,0.05,none,Selected-Inner,500,0.0013117930368096338,0.04989330398487362,1.2092683636990175e-06,1.2396899244963922e-07,-2.0396332500514497e-06,1.3028780718316788e-07,4.328370855372554e-08,1.1785924104811177e-07,1.2092683636990175e-06,1.2396899244963922e-07
garch,normal,0.0,1000,0.05,none,Oracle-Grid,500,0.0013105837684459346,0.04999999999999996,0.0,0.0,-3.2489016137504667e-06,1.9132856251306673e-07,-1.1659846551452918e-06,7.11765143196036e-08,0.0,0.0
garch,normal,0.0,1000,0.05,none,Oracle-Continuous,500,0.0013105837684459346,0.04999999999999996,0.0,0.0,-3.2489016137504667e-06,1.9132856251306673e-07,-1.1659846551452918e-06,7.11765143196036e-08,0.0,0.0
garch,normal,0.0,1000,0.05,state,Raw,500,0.001342682930499651,0.06972648999798603,0.0,0.0,1.238077423049127e-05,4.489901175362788e-07,1.644046631415226e-05,2.0648048874807872e-07,1.8865864591176752e-05,1.5085264757428188e-07
garch,normal,0.0,1000,0.05,state,Full-CP,500,0.00133030215626916,0.044021409196502256,-1.238077423049127e-05,4.489901175362788e-07,0.0,0.0,4.059692083660984e-06,5.24706522348836e-07,6.485090360685482e-06,4.7351607307818015e-07
garch,normal,0.0,1000,0.05,state,Half-Full,500,0.0013256279321389583,0.05543700933614282,-1.7054998360692853e-05,1.608266329027455e-07,-4.67422413020158e-06,5.145190610466298e-07,-6.145320465405953e-07,1.360255453814277e-07,1.8108662304839023e-06,1.4161522439152113e-07
garch,normal,0.0,1000,0.05,state,Inner-CP,500,0.0013330228524484505,0.0440016464763897,-9.660078051200627e-06,6.515018968193824e-07,2.7206961792906444e-06,4.5378290325987905e-07,6.780388262951629e-06,6.843636457415166e-07,9.205786539976127e-06,6.452967637812482e-07
garch,normal,0.0,1000,0.05,state,Half-Inner,500,0.0013262424641854987,0.055318179611631,-1.644046631415226e-05,2.0648048874807872e-07,-4.059692083660984e-06,5.24706522348836e-07,0.0,0.0,2.4253982770244976e-06,1.1392116851408696e-07
garch,normal,0.0,1000,0.05,state,Selected-Inner,500,0.0013294550880971138,0.05147831027953892,-1.3227842402537228e-05,3.5434867797428023e-07,-8.470681720459568e-07,4.226338892815661e-07,3.212623911615028e-06,3.9316164396449104e-07,5.638022188639526e-06,3.450202339587107e-07
garch,normal,0.0,1000,0.05,state,Oracle-Grid,500,0.0013238170659084743,0.05151720489050924,-1.8865864591176752e-05,1.5085264757428188e-07,-6.485090360685482e-06,4.7351607307818015e-07,-2.4253982770244976e-06,1.1392116851408696e-07,0.0,0.0
garch,normal,0.0,1000,0.05,state,Oracle-Continuous,500,0.0013235790921107585,0.051706724226933065,-1.9103838388892524e-05,1.5324708896498268e-07,-6.723064158401252e-06,4.817967038413532e-07,-2.6633720747402673e-06,1.0805871636731331e-07,-2.3797379771576956e-07,1.6337345958601967e-08
garch,t5,0.0,125,0.01,constant,Raw,500,0.0004747313440207169,0.015008897597624964,0.0,0.0,-8.107907160031311e-05,9.574983025861367e-06,-2.0027221499666238e-05,4.161729933356833e-06,4.625864932733554e-06,1.605340161983348e-07
garch,t5,0.0,125,0.01,constant,Full-CP,500,0.00055581041562103,0.007954451332476619,8.107907160031311e-05,9.574983025861367e-06,0.0,0.0,6.105185010064687e-05,5.7639548760821575e-06,8.570493653304666e-05,9.531422312788625e-06
garch,t5,0.0,125,0.01,constant,Half-Full,500,0.0004971959755690792,0.009345144635638783,2.2464631548362364e-05,4.240267536422396e-06,-5.861444005195074e-05,5.410329764862486e-06,2.4374100486961287e-06,9.997356495723761e-07,2.709049648109592e-05,4.199194577797399e-06
garch,t5,0.0,125,0.01,constant,Inner-CP,500,0.0005464566393270329,0.009981173786151504,7.172529530631618e-05,9.340229469212763e-06,-9.353776293996928e-06,2.8206408619348635e-06,5.169807380664994e-05,5.252203299925487e-06,7.635116023904973e-05,9.290278031740227e-06
garch,t5,0.0,125,0.01,constant,Half-Inner,500,0.000494758565520383,0.010591576790291603,2.0027221499666238e-05,4.161729933356833e-06,-6.105185010064687e-05,5.7639548760821575e-06,0.0,0.0,2.465308643239979e-05,4.114856222715678e-06
garch,t5,0.0,125,0.01,constant,Selected-Inner,500,0.0004826320526752924,0.014769721929450145,7.90070865457558e-06,1.5472442930062367e-06,-7.317836294573751e-05,9.45388327642274e-06,-1.2126512845090656e-05,4.2217819182305656e-06,1.2526573587309131e-05,1.5123648610051604e-06
garch,t5,0.0,125,0.01,constant,Oracle-Grid,500,0.0004701054790879833,0.011772646131007708,-4.625864932733554e-06,1.605340161983348e-07,-8.570493653304666e-05,9.531422312788625e-06,-2.465308643239979e-05,4.114856222715678e-06,0.0,0.0
garch,t5,0.0,125,0.01,constant,Oracle-Continuous,500,0.00046887652056643204,0.011525705042071838,-5.854823454284804e-06,1.5429177300357616e-07,-8.693389505459789e-05,9.598785829007176e-06,-2.5882044953951037e-05,4.175610693921759e-06,-1.22895852155125e-06,1.1516580004836003e-07
garch,t5,0.0,125,0.01,none,Raw,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-8.922757427121728e-05,9.574983025861367e-06,-2.8893585040935262e-05,4.2966946429373755e-06,0.0,0.0
garch,t5,0.0,125,0.01,none,Full-CP,500,0.0005558104156210299,0.007954451332476619,8.922757427121728e-05,9.574983025861367e-06,0.0,0.0,6.0333989230282006e-05,5.609128839421559e-06,8.922757427121728e-05,9.574983025861367e-06
garch,t5,0.0,125,0.01,none,Half-Full,500,0.0004998805036342369,0.007682378640463495,3.329766228442433e-05,4.385543460489627e-06,-5.592991198679294e-05,5.226944809170574e-06,4.404077243489066e-06,1.1056307118852292e-06,3.329766228442433e-05,4.385543460489627e-06
garch,t5,0.0,125,0.01,none,Inner-CP,500,0.0005464566393270329,0.009981173786151504,7.987379797722034e-05,9.34022946921276e-06,-9.353776293996926e-06,2.8206408619348635e-06,5.098021293628508e-05,5.090708300364948e-06,7.987379797722034e-05,9.34022946921276e-06
garch,t5,0.0,125,0.01,none,Half-Inner,500,0.0004954764263907478,0.008672168528607166,2.8893585040935262e-05,4.2966946429373755e-06,-6.0333989230282006e-05,5.609128839421559e-06,0.0,0.0,2.8893585040935262e-05,4.2966946429373755e-06
garch,t5,0.0,125,0.01,none,Selected-Inner,500,0.00047748494353819915,0.011713968684734326,1.0902102188386449e-05,1.633823018042995e-06,-7.832547208283081e-05,9.471135916863266e-06,-1.7991482852548815e-05,4.416208399457376e-06,1.0902102188386449e-05,1.633823018042995e-06
garch,t5,0.0,125,0.01,none,Oracle-Grid,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-8.922757427121728e-05,9.574983025861367e-06,-2.8893585040935262e-05,4.2966946429373755e-06,0.0,0.0
garch,t5,0.0,125,0.01,none,Oracle-Continuous,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-8.922757427121728e-05,9.574983025861367e-06,-2.8893585040935262e-05,4.2966946429373755e-06,0.0,0.0
garch,t5,0.0,125,0.01,state,Raw,500,0.0004731364312617568,0.012992036710233993,0.0,0.0,-8.938553671601743e-05,9.861151242971347e-06,-2.6016379026811306e-05,4.319095897985797e-06,1.4290696449727248e-06,7.02047525061352e-08
garch,t5,0.0,125,0.01,state,Full-CP,500,0.0005625219679777741,0.008554831323233106,8.938553671601743e-05,9.861151242971347e-06,0.0,0.0,6.336915768920612e-05,5.8816858892302175e-06,9.081460636099016e-05,9.843984140730816e-06
garch,t5,0.0,125,0.01,state,Half-Full,500,0.0005021213810763376,0.009044155493090724,2.8984949814580928e-05,4.402458855366969e-06,-6.04005869014365e-05,5.518389297424138e-06,2.9685707877696225e-06,1.0448586561825512e-06,3.0414019459553652e-05,4.387276695353349e-06
garch,t5,0.0,125,0.01,state,Inner-CP,500,0.0005538318097809961,0.010625326633226646,8.069537851923942e-05,9.627706569398875e-06,-8.690158196778007e-06,2.8705860183487755e-06,5.467899949242812e-05,5.370844004085617e-06,8.212444816421216e-05,9.608327148287828e-06
garch,t5,0.0,125,0.01,state,Half-Inner,500,0.0004991528102885679,0.010188685061874878,2.6016379026811306e-05,4.319095897985797e-06,-6.336915768920612e-05,5.8816858892302175e-06,0.0,0.0,2.7445448671784027e-05,4.3023380477241115e-06
garch,t5,0.0,125,0.01,state,Selected-Inner,500,0.00048467352776733285,0.013881258683013993,1.1537096505576076e-05,1.7813148891357761e-06,-7.784844021044135e-05,9.706373188151071e-06,-1.4479282521235229e-05,4.405457591749097e-06,1.2966166150548802e-05,1.7662206364985206e-06
garch,t5,0.0,125,0.01,state,Oracle-Grid,500,0.00047170736161678407,0.011426773215503307,-1.4290696449727248e-06,7.02047525061352e-08,-9.081460636099016e-05,9.843984140730816e-06,-2.7445448671784027e-05,4.3023380477241115e-06,0.0,0.0
garch,t5,0.0,125,0.01,state,Oracle-Continuous,500,0.00047088400696973347,0.011093881927828958,-2.2524242920232407e-06,7.269487759643724e-08,-9.163796100804067e-05,9.87342561379963e-06,-2.826880331883455e-05,4.328555593042018e-06,-8.233546470505162e-07,6.075417078679626e-08
garch,t5,0.0,125,0.05,constant,Raw,500,0.0015624464061493788,0.0796730157279967,0.0,0.0,7.14035003430446e-06,3.48191770155057e-06,2.8807049491045516e-05,1.138658547768235e-06,3.924339666185336e-05,6.632342029749382e-07
garch,t5,0.0,125,0.05,constant,Full-CP,500,0.0015553060561150742,0.04687595267607942,-7.14035003430446e-06,3.48191770155057e-06,0.0,0.0,2.166669945674105e-05,3.004718279825756e-06,3.210304662754889e-05,3.4707217408096874e-06
garch,t5,0.0,125,0.05,constant,Half-Full,500,0.0015313078710948104,0.05940142030719091,-3.113853505456834e-05,1.0297463681448656e-06,-2.399818502026388e-05,2.913799031710919e-06,-2.3314855635228212e-06,7.117735988488908e-07,8.104861607285021e-06,8.413051931436065e-07
garch,t5,0.0,125,0.05,constant,Inner-CP,500,0.0015594140028747836,0.048214227890739876,-3.032403274595308e-06,3.872561444862106e-06,4.107946759709153e-06,2.0906069086394447e-06,2.577464621645021e-05,3.189171583333565e-06,3.6210993387258046e-05,3.8102588544154546e-06
garch,t5,0.0,125,0.05,constant,Half-Inner,500,0.0015336393566583333,0.060114756765684514,-2.8807049491045516e-05,1.138658547768235e-06,-2.166669945674105e-05,3.004718279825756e-06,0.0,0.0,1.0436347170807842e-05,8.057168554733435e-07
garch,t5,0.0,125,0.05,constant,Selected-Inner,500,0.0015497163941842525,0.06448381628620345,-1.2730011965126147e-05,1.7801001291961587e-06,-5.589661930821686e-06,2.6671102450197016e-06,1.607703752591937e-05,1.5717280064609158e-06,2.651338469672721e-05,1.7357147763082264e-06
garch,t5,0.0,125,0.05,constant,Oracle-Grid,500,0.0015232030094875254,0.05619561181828598,-3.924339666185336e-05,6.632342029749382e-07,-3.210304662754889e-05,3.4707217408096874e-06,-1.0436347170807842e-05,8.057168554733435e-07,0.0,0.0
garch,t5,0.0,125,0.05,constant,Oracle-Continuous,500,0.0015224981422453697,0.05652789348483184,-3.994826390400907e-05,6.70483572655144e-07,-3.280791386970461e-05,3.5441140769631856e-06,-1.1141214412963549e-05,8.921246539238869e-07,-7.048672421557075e-07,1.1585617512709785e-07
garch,t5,0.0,125,0.05,none,Raw,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-4.0981468621719086e-05,3.4819177015505695e-06,-1.28103829127831e-05,1.2927649415189726e-06,0.0,0.0
garch,t5,0.0,125,0.05,none,Full-CP,500,0.0015553060561150742,0.04687595267607942,4.0981468621719086e-05,3.4819177015505695e-06,0.0,0.0,2.8171085708935986e-05,2.499575700685308e-06,4.0981468621719086e-05,3.4819177015505695e-06
garch,t5,0.0,125,0.05,none,Half-Full,500,0.0015259195381707284,0.04720131847056396,1.159495067737314e-05,1.152745654745347e-06,-2.9386517944345944e-05,2.341208613556903e-06,-1.215432235409959e-06,7.052235783194179e-07,1.159495067737314e-05,1.152745654745347e-06
garch,t5,0.0,125,0.05,none,Inner-CP,500,0.0015594140028747836,0.048214227890739876,4.5089415381428237e-05,3.872561444862106e-06,4.1079467597091495e-06,2.090606908639445e-06,3.227903246864514e-05,2.592922385309793e-06,4.5089415381428237e-05,3.872561444862106e-06
garch,t5,0.0,125,0.05,none,Half-Inner,500,0.0015271349704061383,0.04775677248531396,1.28103829127831e-05,1.2927649415189726e-06,-2.8171085708935986e-05,2.499575700685308e-06,0.0,0.0,1.28103829127831e-05,1.2927649415189726e-06
garch,t5,0.0,125,0.05,none,Selected-Inner,500,0.0015282414230120076,0.050790418822294285,1.3916835518652446e-05,1.8600961475664786e-06,-2.7064633103066636e-05,2.428010465059305e-06,1.1064526058693476e-06,1.5613685496020157e-06,1.3916835518652446e-05,1.8600961475664786e-06
garch,t5,0.0,125,0.05,none,Oracle-Grid,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-4.0981468621719086e-05,3.4819177015505695e-06,-1.28103829127831e-05,1.2927649415189726e-06,0.0,0.0
garch,t5,0.0,125,0.05,none,Oracle-Continuous,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-4.0981468621719086e-05,3.4819177015505695e-06,-1.28103829127831e-05,1.2927649415189726e-06,0.0,0.0
garch,t5,0.0,125,0.05,state,Raw,500,0.0015530369425213486,0.06771520121961737,0.0,0.0,-3.5220438152098e-05,5.048857543105734e-06,-6.566595273527235e-07,1.8103448577850713e-06,1.338054164879509e-05,3.9269275716350785e-07
garch,t5,0.0,125,0.05,state,Full-CP,500,0.0015882573806734466,0.04911984745480762,3.5220438152098e-05,5.048857543105734e-06,0.0,0.0,3.4563778624745273e-05,3.8086752075263535e-06,4.8600979800893084e-05,5.009792221683084e-06
garch,t5,0.0,125,0.05,state,Half-Full,500,0.0015505596289308746,0.05578887714143375,-2.4773135904740716e-06,1.557626374310014e-06,-3.769775174257207e-05,3.6748075548203184e-06,-3.133973117826795e-06,9.782412914779061e-07,1.0903228058321018e-05,1.4557124008988336e-06
garch,t5,0.0,125,0.05,state,Inner-CP,500,0.0015954291104482456,0.051293195185551296,4.239216792689715e-05,5.668154605251275e-06,7.171729774799159e-06,2.8889908603221983e-06,4.173550839954443e-05,4.038153443862604e-06,5.577270957569224e-05,5.5934986324308865e-06
garch,t5,0.0,125,0.05,state,Half-Inner,500,0.0015536936020487013,0.05682276594194664,6.566595273527235e-07,1.8103448577850713e-06,-3.4563778624745273e-05,3.8086752075263535e-06,0.0,0.0,1.4037201176147812e-05,1.6601363100396312e-06
garch,t5,0.0,125,0.05,state,Selected-Inner,500,0.0015628625443034245,0.060986001953864305,9.825601782075761e-06,2.7908359188356332e-06,-2.5394836370022238e-05,3.3690251074983387e-06,9.168942254723037e-06,2.19716935372385e-06,2.3206143430870853e-05,2.7443516416738805e-06
garch,t5,0.0,125,0.05,state,Oracle-Grid,500,0.0015396564008725538,0.05655922516406937,-1.338054164879509e-05,3.9269275716350785e-07,-4.8600979800893084e-05,5.009792221683084e-06,-1.4037201176147812e-05,1.6601363100396312e-06,0.0,0.0
garch,t5,0.0,125,0.05,state,Oracle-Continuous,500,0.001538946385353497,0.05630633345013518,-1.409055716785162e-05,3.9936680658254476e-07,-4.931099531994962e-05,5.096523177954961e-06,-1.4747216695204342e-05,1.7534392843645613e-06,-7.100155190565308e-07,1.1662545485492186e-07
garch,t5,0.0,250,0.01,constant,Raw,500,0.0004747313440207169,0.015008897597624964,0.0,0.0,-2.9578787889171305e-05,3.4913037313037223e-06,-2.7584948449732173e-05,5.156143835495437e-06,5.395666222306037e-06,1.5083508421782858e-07
garch,t5,0.0,250,0.01,constant,Full-CP,500,0.0005043101319098882,0.007774933064238489,2.9578787889171305e-05,3.4913037313037223e-06,0.0,0.0,1.9938394394391323e-06,4.28167087044966e-06,3.4974454111477345e-05,3.4373535030512687e-06
garch,t5,0.0,250,0.01,constant,Half-Full,500,0.0004774423886391779,0.009906714257067352,2.7110446184610627e-06,1.2990407147505926e-06,-2.6867743270710237e-05,2.2545104467517872e-06,-2.487390383127111e-05,4.55472955331452e-06,8.106710840767098e-06,1.2569546786818631e-06
garch,t5,0.0,250,0.01,constant,Inner-CP,500,0.000572419510804405,0.005609320291317784,9.76881667836882e-05,1.137323318631743e-05,6.81093788945169e-05,9.712367050884046e-06,7.010321833395603e-05,6.2892634138568215e-06,0.00010308383300599425,1.1306314682217648e-05
garch,t5,0.0,250,0.01,constant,Half-Inner,500,0.000502316292470449,0.00782490191806248,2.7584948449732173e-05,5.156143835495437e-06,-1.9938394394391323e-06,4.28167087044966e-06,0.0,0.0,3.298061467203821e-05,5.097409476103717e-06
garch,t5,0.0,250,0.01,constant,Selected-Inner,500,0.0004848948330465905,0.011097290044888138,1.0163489025873755e-05,2.3252865896326806e-06,-1.941529886329755e-05,2.5705969056012122e-06,-1.7421459423858414e-05,5.279435005764223e-06,1.555915524817979e-05,2.299600693640951e-06
garch,t5,0.0,250,0.01,constant,Oracle-Grid,500,0.0004693356777984108,0.011000539879613,-5.395666222306037e-06,1.5083508421782858e-07,-3.4974454111477345e-05,3.4373535030512687e-06,-3.298061467203821e-05,5.097409476103717e-06,0.0,0.0
garch,t5,0.0,250,0.01,constant,Oracle-Continuous,500,0.0004673972600627214,0.010572934571848025,-7.33408395799544e-06,1.0216646486835072e-07,-3.691287184716674e-05,3.5026924312954334e-06,-3.491903240772761e-05,5.164775147197854e-06,-1.9384177356894022e-06,1.3653067631781124e-07
garch,t5,0.0,250,0.01,none,Raw,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-3.772729056007548e-05,3.4913037313037223e-06,-4.081798025580224e-05,5.2878014090415384e-06,0.0,0.0
garch,t5,0.0,250,0.01,none,Full-CP,500,0.0005043101319098882,0.00777493306423849,3.772729056007548e-05,3.4913037313037223e-06,0.0,0.0,-3.0906896957267686e-06,4.336589153970127e-06,3.772729056007548e-05,3.4913037313037223e-06
garch,t5,0.0,250,0.01,none,Half-Full,500,0.0004792169291815177,0.008153437360191747,1.2634087831705076e-05,1.4272512733281097e-06,-2.50932027283704e-05,2.0795446190778753e-06,-2.8183892424097167e-05,4.603760766580661e-06,1.2634087831705076e-05,1.4272512733281097e-06
garch,t5,0.0,250,0.01,none,Inner-CP,500,0.000572419510804405,0.005609320291317784,0.00010583666945459238,1.137323318631743e-05,6.81093788945169e-05,9.712367050884046e-06,6.501868919879014e-05,6.1150384570887165e-06,0.00010583666945459238,1.137323318631743e-05
garch,t5,0.0,250,0.01,none,Half-Inner,500,0.0005074008216056149,0.006473784821485485,4.081798025580224e-05,5.2878014090415384e-06,3.0906896957267686e-06,4.336589153970127e-06,0.0,0.0,4.081798025580224e-05,5.2878014090415384e-06
garch,t5,0.0,250,0.01,none,Selected-Inner,500,0.00048124036094704007,0.008724146021294846,1.4657519597227398e-05,2.3897404547972958e-06,-2.3069770962848076e-05,2.5966358883069385e-06,-2.6160460658574844e-05,5.437736834264995e-06,1.4657519597227398e-05,2.3897404547972958e-06
garch,t5,0.0,250,0.01,none,Oracle-Grid,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-3.772729056007548e-05,3.4913037313037223e-06,-4.081798025580224e-05,5.2878014090415384e-06,0.0,0.0
garch,t5,0.0,250,0.01,none,Oracle-Continuous,500,0.00046658284134981274,0.009999999999999386,0.0,0.0,-3.772729056007548e-05,3.4913037313037223e-06,-4.081798025580224e-05,5.2878014090415384e-06,0.0,0.0
garch,t5,0.0,250,0.01,state,Raw,500,0.0004731364312617568,0.012992036710233993,0.0,0.0,-3.6036950456069675e-05,3.6359560252448015e-06,-3.454039371878842e-05,5.32215055660455e-06,1.757140098385635e-06,6.971691306487624e-08
garch,t5,0.0,250,0.01,state,Full-CP,500,0.0005091733817178263,0.008041668407285464,3.6036950456069675e-05,3.6359560252448015e-06,0.0,0.0,1.4965567372812565e-06,4.413786453823534e-06,3.77940905544553e-05,3.6114831003829035e-06
garch,t5,0.0,250,0.01,state,Half-Full,500,0.0004813844123936816,0.009407491022703387,8.24798113192491e-06,1.3890886338517252e-06,-2.7788969324144763e-05,2.285879099879286e-06,-2.629241258686351e-05,4.677017854894233e-06,1.0005121230310543e-05,1.3694677365818674e-06
garch,t5,0.0,250,0.01,state,Inner-CP,500,0.0005776686033017561,0.005925145409021263,0.00010453217203999951,1.1682342308213698e-05,6.849522158392985e-05,9.962602148279315e-06,6.999177832121108e-05,6.4168332890008505e-06,0.00010628931213838514,1.1656172162961032e-05
garch,t5,0.0,250,0.01,state,Half-Inner,500,0.0005076768249805451,0.007550182566211024,3.454039371878842e-05,5.32215055660455e-06,-1.4965567372812565e-06,4.413786453823534e-06,0.0,0.0,3.629753381717406e-05,5.299945632194153e-06
garch,t5,0.0,250,0.01,state,Selected-Inner,500,0.0004861582104413431,0.010490369919713373,1.3021779179586357e-05,2.4614210570507537e-06,-2.3015171276483318e-05,2.7031469620764234e-06,-2.151861453920206e-05,5.464650947506386e-06,1.477891927797199e-05,2.4495322830093634e-06
garch,t5,0.0,250,0.01,state,Oracle-Grid,500,0.00047137929116337115,0.010950645413365023,-1.757140098385635e-06,6.971691306487624e-08,-3.77940905544553e-05,3.6114831003829035e-06,-3.629753381717406e-05,5.299945632194153e-06,0.0,0.0
garch,t5,0.0,250,0.01,state,Oracle-Continuous,500,0.0004701367899107095,0.010447169548588648,-2.99964135104717e-06,5.129672578391806e-08,-3.903659180711684e-05,3.641974739937225e-06,-3.754003506983558e-05,5.327806913527738e-06,-1.242501252661535e-06,6.79341782160388e-08
garch,t5,0.0,250,0.05,constant,Raw,500,0.0015624464061493788,0.0796730157279967,0.0,0.0,2.8077077171472015e-05,1.5590204945041583e-06,3.593140057224402e-05,7.226053566901388e-07,4.37270367890496e-05,4.2410038744744676e-07
garch,t5,0.0,250,0.05,constant,Full-CP,500,0.0015343693289779068,0.047232464510268676,-2.8077077171472015e-05,1.5590204945041583e-06,0.0,0.0,7.854323400772002e-06,1.4006196114166505e-06,1.5649959617577592e-05,1.5664236954287497e-06
garch,t5,0.0,250,0.05,constant,Half-Full,500,0.0015266702882983756,0.060387638112410456,-3.5776117851003165e-05,5.682074517578443e-07,-7.699040679531158e-06,1.5472569674613065e-06,1.552827212408462e-07,5.773987591337946e-07,7.950918938046432e-06,4.7037189135704114e-07
garch,t5,0.0,250,0.05,constant,Inner-CP,500,0.0015452750373874987,0.044315524103910264,-1.717136876187989e-05,2.6884554235941173e-06,1.0905708409592121e-05,1.8057331579479955e-06,1.8760031810364127e-05,2.379097053910024e-06,2.655566802716971e-05,2.6677566292713074e-06
garch,t5,0.0,250,0.05,constant,Half-Inner,500,0.0015265150055771349,0.05814445758630894,-3.593140057224402e-05,7.226053566901388e-07,-7.854323400772002e-06,1.4006196114166505e-06,0.0,0.0,7.795636216805585e-06,5.194864433523704e-07
garch,t5,0.0,250,0.05,constant,Selected-Inner,500,0.0015351472184090536,0.057660611068791626,-2.7299187740325213e-05,1.0363679888172744e-06,7.778894311468014e-07,1.4753412817569258e-06,8.632212831918804e-06,1.140840197478146e-06,1.642784904872439e-05,1.0207807096609017e-06
garch,t5,0.0,250,0.05,constant,Oracle-Grid,500,0.0015187193693603292,0.05345994741381483,-4.37270367890496e-05,4.2410038744744676e-07,-1.5649959617577592e-05,1.5664236954287497e-06,-7.795636216805585e-06,5.194864433523704e-07,0.0,0.0
garch,t5,0.0,250,0.05,constant,Oracle-Continuous,500,0.0015181034049408944,0.05362954848037599,-4.434300120848451e-05,4.2973224035930375e-07,-1.6265924037012496e-05,1.6014367379934305e-06,-8.411600636240493e-06,5.528626180273665e-07,-6.159644194349075e-07,6.72344172504906e-08
garch,t5,0.0,250,0.05,none,Raw,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-2.004474148455153e-05,1.5590204945041583e-06,-8.769605144015706e-06,8.681491335100344e-07,0.0,0.0
garch,t5,0.0,250,0.05,none,Full-CP,500,0.0015343693289779066,0.047232464510268676,2.004474148455153e-05,1.5590204945041583e-06,0.0,0.0,1.1275136340535822e-05,1.0621721164316152e-06,2.004474148455153e-05,1.5590204945041583e-06
garch,t5,0.0,250,0.05,none,Half-Full,500,0.001519740666374766,0.04796917489295591,5.4160788814110774e-06,4.6170339911468493e-07,-1.4628662603140451e-05,1.0998300225633437e-06,-3.3535262626046303e-06,5.851519414247876e-07,5.4160788814110774e-06,4.6170339911468493e-07
garch,t5,0.0,250,0.05,none,Inner-CP,500,0.0015452750373874987,0.044315524103910264,3.095044989414365e-05,2.688455423594117e-06,1.0905708409592121e-05,1.8057331579479955e-06,2.218084475012794e-05,1.825961786416595e-06,3.095044989414365e-05,2.688455423594117e-06
garch,t5,0.0,250,0.05,none,Half-Inner,500,0.001523094192637371,0.04622182038617479,8.769605144015706e-06,8.681491335100344e-07,-1.1275136340535822e-05,1.0621721164316152e-06,0.0,0.0,8.769605144015706e-06,8.681491335100344e-07
garch,t5,0.0,250,0.05,none,Selected-Inner,500,0.001522098910042696,0.04800825321107513,7.774322549340712e-06,8.519032287590696e-07,-1.2270418935210816e-05,1.2327641253799085e-06,-9.95282594674995e-07,9.530290514799141e-07,7.774322549340712e-06,8.519032287590696e-07
garch,t5,0.0,250,0.05,none,Oracle-Grid,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-2.004474148455153e-05,1.5590204945041583e-06,-8.769605144015706e-06,8.681491335100344e-07,0.0,0.0
garch,t5,0.0,250,0.05,none,Oracle-Continuous,500,0.0015143245874933554,0.05000000000000004,0.0,0.0,-2.004474148455153e-05,1.5590204945041583e-06,-8.769605144015706e-06,8.681491335100344e-07,0.0,0.0
garch,t5,0.0,250,0.05,state,Raw,500,0.0015530369425213486,0.06771520121961737,0.0,0.0,-6.393688793381656e-06,2.1495546866341624e-06,8.63271485957574e-06,9.234755116219801e-07,1.6353441624796314e-05,3.1341527081531914e-07
garch,t5,0.0,250,0.05,state,Full-CP,500,0.0015594306313147302,0.04833461981532666,6.393688793381656e-06,2.1495546866341624e-06,0.0,0.0,1.5026403652957396e-05,1.6704882054154422e-06,2.2747130418177977e-05,2.1183673156683696e-06
garch,t5,0.0,250,0.05,state,Half-Full,500,0.0015423304932003195,0.05618526661591555,-1.0706449321029087e-05,5.988085476901256e-07,-1.7100138114410742e-05,1.7814957534441402e-06,-2.0737344614533465e-06,6.780185131429046e-07,5.646992303767231e-06,4.94906656945254e-07
garch,t5,0.0,250,0.05,state,Inner-CP,500,0.001572990962469407,0.04586582637657185,1.9954019948058463e-05,3.4188505396421266e-06,1.3560331154676803e-05,2.2814759425581666e-06,2.8586734807634197e-05,2.678478151646297e-06,3.6307461572854777e-05,3.3792822164058523e-06
garch,t5,0.0,250,0.05,state,Half-Inner,500,0.0015444042276617726,0.054340349989701574,-8.63271485957574e-06,9.234755116219801e-07,-1.5026403652957396e-05,1.6704882054154422e-06,0.0,0.0,7.720726765220578e-06,7.87903368034187e-07
garch,t5,0.0,250,0.05,state,Selected-Inner,500,0.0015511087906893988,0.05661692548227545,-1.9281518319496932e-06,1.2212853852133567e-06,-8.32184062533135e-06,1.7134879029063762e-06,6.704563027626047e-06,1.2763686545870175e-06,1.4425289792846624e-05,1.2148707757382417e-06
garch,t5,0.0,250,0.05,state,Oracle-Grid,500,0.0015366835008965522,0.05409546633288743,-1.6353441624796314e-05,3.1341527081531914e-07,-2.2747130418177977e-05,2.1183673156683696e-06,-7.720726765220578e-06,7.87903368034187e-07,0.0,0.0
