model,asset,method,first,last,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
CAViaR-AS,NIFTY,Conformal,2021-08-23,2026-08-31,1242,11,0.008856682769726247,0.6796167282729123,0.6573565600274179,0.832223625498232,0.1705575970817308,0.19675059017639285,0.0003049026754696911,0.02270399677876297,Green
GAS-t,NIFTY,Raw,2021-08-23,2026-08-31,1242,13,0.010466988727858293,0.8696089497019038,0.5998319428936905,0.8597632751058791,0.026946937244842095,0.27524944101671167,0.00029793644186238864,0.02180381776134584,Green
GAS-t,NIFTY,Conformal,2021-08-23,2026-08-31,1242,13,0.010466988727858293,0.8696089497019038,0.5998319428936905,0.8597632751058791,0.026946937244842095,0.27524944101671167,0.0002973641984311738,0.023029208005430048,Green
EVT-POT,NIFTY,Raw,2021-08-23,2026-08-31,1242,19,0.015297906602254429,0.08172544191834205,0.4420873320020051,0.1635634864113474,3.030249630694936,0.5908585051418243,0.00030800088574911306,0.02139827278420484,Green
FHS,NIFTY,Raw,2021-08-23,2026-08-31,1242,22,0.017713365539452495,0.013740765274758487,0.3728522222226166,0.032301483085747124,6.071147634737649,0.7941366329428092,0.0003099575934701262,0.02118221271767965,Yellow
Moirai-1.1,NIKKEI,Raw,2019-04-04,2026-08-31,1806,27,0.014950166112956811,0.04885898809132891,0.4207683937639498,0.10391523787174428,3.880191364716218,0.6481681005128053,0.0005029336165792035,0.034678920185830804,Green
Moirai-1.1,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,12,0.006644518272425249,0.12694371487797707,0.06667971322164065,0.05806432971620422,2.329486892359302,3.3629206077033587,0.0004945754750024701,0.040757058736421145,Green
Lag-Llama,NIKKEI,Raw,2019-04-04,2026-08-31,1806,53,0.029346622369878183,2.046143075211078e-11,0.7249743608771696,1.650242190825638e-10,44.926081462812945,0.12377627814879588,0.000525097270282151,0.029254923439790945,Yellow
Lag-Llama,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,12,0.006644518272425249,0.12694371487797707,0.688580963986158,0.28792467693834034,2.329486892359302,0.16062585056442913,0.0004629676927874139,0.040315267211512816,Green
GJR-GARCH,NIKKEI,Raw,2019-04-04,2026-08-31,1806,39,0.02159468438538206,1.7761185869089456e-05,0.27046652071027927,5.463064106955042e-05,18.415451864591084,1.2143794171541344,0.0004768161937242508,0.028833623588646103,Yellow
GJR-GARCH,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,16,0.008859357696566999,0.6193188219306165,0.13063421828320093,0.28198853821316144,0.24682612273948346,2.2849515842689527,0.00045562939905739556,0.033955166773005745,Green
GJR-GARCH-t,NIKKEI,Raw,2019-04-04,2026-08-31,1806,28,0.015503875968992248,0.029612606883660075,0.4542322228494341,0.07094462541383911,4.7316417141318645,0.5600695458447831,0.0004674436336008797,0.031224866657753758,Green
GJR-GARCH-t,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,15,0.008305647840531562,0.4559762202869133,0.11246244625392252,0.21491489231830144,0.5557536967466916,2.51927266106523,0.0004594499781078039,0.03458197809361146,Green
GARCH-N,NIKKEI,Raw,2019-04-04,2026-08-31,1806,43,0.023809523809523808,5.515556774359289e-07,0.020324606884536165,2.4324877307734555e-07,25.074566174284982,5.3837961452515515,0.0005034273068956659,0.02906867312257783,Yellow
GARCH-N,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,16,0.008859357696566999,0.6193188219306165,0.13063421828320093,0.28198853821316144,0.24682612273948346,2.2849515842689527,0.00047508068944775785,0.03492257066392254,Green
Hist-Sim,NIKKEI,Raw,2019-04-04,2026-08-31,1806,31,0.01716500553709856,0.005486366088544483,0.0015435570984701612,0.0001407116524117014,7.711713143379477,10.025882416316676,0.0005485307945036171,0.034573834883690514,Yellow
Hist-Sim,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,13,0.007198228128460687,0.20778367404953352,0.0026577251764277727,0.0049530388839706474,1.5868017236787573,9.028706225955602,0.0005453175457964241,0.03991898417577223,Green
EWMA,NIKKEI,Raw,2019-04-04,2026-08-31,1806,37,0.020487264673311186,8.719540340208212e-05,0.7868494083718696,0.0004375531554302506,15.395506361126017,0.0731183617152169,0.0004939331279449012,0.030298734725080045,Yellow
EWMA,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,14,0.007751937984496124,0.317496838923319,0.09574924019253425,0.15151153518575683,0.9992302401635866,2.7749567940188626,0.0004768761797207174,0.03515085234309283,Green
CAViaR-SAV,NIKKEI,Raw,2019-04-04,2026-08-31,1806,22,0.012181616832779624,0.3675955146687643,0.26957470357465213,0.3622780656594027,0.8117766152197721,1.2189098344643696,0.00045464843177693787,0.03449918903062099,Green
CAViaR-SAV,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,22,0.012181616832779624,0.3675955146687643,0.26957470357465213,0.3622780656594027,0.8117766152197721,1.2189098344643696,0.0004544294083775766,0.034599584020277435,Green
CAViaR-AS,NIKKEI,Raw,2019-04-04,2026-08-31,1806,20,0.01107419712070875,0.6519785411521377,0.2177182496402894,0.4225780221930757,0.20341477669592845,1.5193475859467185,0.0004418978899030183,0.03362289382039208,Green
CAViaR-AS,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,20,0.01107419712070875,0.6519785411521377,0.2177182496402894,0.4225780221930757,0.20341477669592845,1.5193475859467185,0.00044189719544590394,0.03362354030985009,Green
GAS-t,NIKKEI,Raw,2019-04-04,2026-08-31,1806,23,0.01273532668881506,0.26236850713278476,0.29745499148451526,0.3100899621818281,1.2562163170643785,1.0855693289685178,0.0004636033226644199,0.03279518415183697,Green
GAS-t,NIKKEI,Conformal,2019-04-04,2026-08-31,1806,18,0.009966777408637873,0.9886723828827624,0.171329644575946,0.392297025321118,0.00020157013147059644,1.8712704467862409,0.00046092258394099154,0.0343061532629023,Green
EVT-POT,NIKKEI,Raw,2019-04-04,2026-08-31,1806,24,0.013289036544850499,0.1810771147850263,0.3265722390416038,0.2526874020881209,1.7887616629445038,0.9624425751821093,0.0004730481885054276,0.03360870054878103,Green
FHS,NIKKEI,Raw,2019-04-04,2026-08-31,1806,25,0.013842746400885935,0.12088733038738045,0.047265301417791825,0.04196778268429407,2.4057868060877325,3.9359192619117493,0.0004782973636895279,0.033187691765238204,Green
Moirai-1.1,SP500,Raw,2019-04-10,2026-08-31,1858,33,0.01776103336921421,0.0024398230253896,0.13743031499015135,0.0033599136760843586,9.185181764861653,2.206498229095587,0.0005010606083066588,0.028334672684817343,Yellow
Moirai-1.1,SP500,Conformal,2019-04-10,2026-08-31,1858,28,0.015069967707212056,0.041025154000012005,0.07135091637214193,0.02439637778620142,4.174975573787169,3.2516656443891634,0.0004850140660167819,0.03078770632849961,Green
Lag-Llama,SP500,Raw,2019-04-10,2026-08-31,1858,60,0.03229278794402583,1.7714778043190604e-14,0.04530035162772631,2.3327849743669357e-14,58.77083437494355,4.007422585325344,0.0005217649452346072,0.024938607132375598,Yellow
Lag-Llama,SP500,Conformal,2019-04-10,2026-08-31,1858,17,0.00914962325080732,0.7085838731700612,0.5751538579340749,0.796988345964424,0.13969554131034245,0.3141349040440957,0.0004516756339906483,0.03369429976223784,Green
GJR-GARCH,SP500,Raw,2019-04-10,2026-08-31,1858,40,0.021528525296017224,1.4871836703426657e-05,0.8817750597958838,8.372171375772116e-05,18.753906923786737,0.022117457182559974,0.000406929745114705,0.02384092186048286,Yellow
GJR-GARCH,SP500,Conformal,2019-04-10,2026-08-31,1858,23,0.012378902045209902,0.3203738482326749,0.2884192984064952,0.34742638560690686,0.987419670983968,1.1269852818133757,0.0003770086840254796,0.027872572416223568,Green
GJR-GARCH-t,SP500,Raw,2019-04-10,2026-08-31,1858,32,0.017222820236813777,0.004545949035396648,0.28943463850178736,0.010183319631960624,8.051759164172228,1.122249290835498,0.00039997079615312464,0.025919567274152365,Yellow
GJR-GARCH-t,SP500,Conformal,2019-04-10,2026-08-31,1858,24,0.012917115177610334,0.22653993482004114,0.4279075783779396,0.35152468313824775,1.4624548323850455,0.6284958634098814,0.0003881126229079142,0.028365885600046128,Green
GARCH-N,SP500,Raw,2019-04-10,2026-08-31,1858,47,0.02529601722282024,2.8031803074040655e-08,0.48544662202634636,1.576480678030941e-07,30.8391985657509,0.4866028487984977,0.000418072767073442,0.02382709873558283,Yellow
GARCH-N,SP500,Conformal,2019-04-10,2026-08-31,1858,20,0.010764262648008612,0.7436342291339444,0.21097601462291585,0.43351141868646714,0.10695810403866668,1.56471618081045,0.00038350172229621325,0.029438435436030193,Green
Hist-Sim,SP500,Raw,2019-04-10,2026-08-31,1858,31,0.016684607104413347,0.008233621459831936,0.0013817938271813534,0.00018301553518252058,6.981942030290842,10.229937003745533,0.0005580553084442631,0.032763844375007116,Yellow
Hist-Sim,SP500,Conformal,2019-04-10,2026-08-31,1858,26,0.013993541442411194,0.10273697352679623,0.05256752951863598,0.040353628809971974,2.662533560399531,3.7576143495550696,0.0005401757759949471,0.03604642911501041,Green
EWMA,SP500,Raw,2019-04-10,2026-08-31,1858,44,0.023681377825618945,4.7124584823520026e-07,0.39141408686298884,2.1365772555793275e-06,25.378066324478517,0.7345445207976695,0.00046857285293058646,0.024694221469333796,Yellow
EWMA,SP500,Conformal,2019-04-10,2026-08-31,1858,27,0.014531754574811625,0.0659455097556179,0.061458333745378985,0.032084741550596534,3.3811629081905146,3.4975864977284346,0.0004282673458448343,0.029119731409037446,Green
CAViaR-SAV,SP500,Raw,2019-04-10,2026-08-31,1858,23,0.012378902045209902,0.3203738482326749,0.03136912022932575,0.06020296663791735,0.987419670983968,4.632647625379917,0.00041345117211429066,0.02845736582015819,Green
CAViaR-SAV,SP500,Conformal,2019-04-10,2026-08-31,1858,23,0.012378902045209902,0.3203738482326749,0.03136912022932575,0.06020296663791735,0.987419670983968,4.632647625379917,0.00041340234696693137,0.028477890056310594,Green
CAViaR-AS,SP500,Raw,2019-04-10,2026-08-31,1858,26,0.013993541442411194,0.10273697352679623,0.37679047654441744,0.17873689000158305,2.662533560399531,0.7811473250928884,0.00039464634973133186,0.02672578547657407,Green
CAViaR-AS,SP500,Conformal,2019-04-10,2026-08-31,1858,25,0.013455328310010764,0.1550411578953336,0.34620440749934944,0.23348689360642846,2.0219379691287838,0.8873206980986765,0.000393209850970052,0.02710692312515729,Green
GAS-t,SP500,Raw,2019-04-10,2026-08-31,1858,32,0.017222820236813777,0.004545949035396648,0.12186860644716685,0.005394099053233244,8.051759164172228,2.3931402175035146,0.00041972405556356136,0.026418211064181872,Yellow
GAS-t,SP500,Conformal,2019-04-10,2026-08-31,1858,25,0.013455328310010764,0.1550411578953336,0.044626052326756954,0.048444967818935175,2.0219379691287838,4.032715649722832,0.0004116240416730708,0.02784619511000755,Green
EVT-POT,SP500,Raw,2019-04-10,2026-08-31,1858,29,0.015608180839612486,0.024749554227422622,0.4745822618103389,0.06226810513275724,5.041324899439097,0.5112869813979728,0.00039664165165649774,0.029551995092418508,Green
FHS,SP500,Raw,2019-04-10,2026-08-31,1858,31,0.016684607104413347,0.008233621459831936,0.5441103901143737,0.025350462933441203,6.981942030290842,0.36797454458411494,0.00040435989481431517,0.02873069519090051,Yellow
Moirai-1.1,STOXX,Raw,2020-07-30,2026-08-31,1532,20,0.013054830287206266,0.25106275345559426,0.26102324345344535,0.2751741634027073,1.3173802620098964,1.263321858619264,0.00034560196627130013,0.02532512001814223,Green
Moirai-1.1,STOXX,Conformal,2020-07-30,2026-08-31,1532,8,0.005221932114882507,0.03856811121316918,0.771888749866742,0.11282497452396799,4.279790082926329,0.08404503521447282,0.0003557785863629243,0.03092724704115275,Green
Lag-Llama,STOXX,Raw,2020-07-30,2026-08-31,1532,33,0.02154046997389034,8.285973006439812e-05,0.19716759230311928,0.00018828311432127158,15.491896211542766,1.6632313897869153,0.0003299988985311157,0.02047111447779863,Yellow
Lag-Llama,STOXX,Conformal,2020-07-30,2026-08-31,1532,1,0.0006527415143603133,1.3741874398163123e-06,0.9711587054410925,8.641926166925812e-06,23.316462938380678,0.0013071896354439616,0.00035290557730910626,0.03465496292978436,Green
GJR-GARCH,STOXX,Raw,2020-07-30,2026-08-31,1532,37,0.024151436031331592,2.454772312381262e-06,0.0690825023053168,2.8933026303044706e-06,22.201536796028982,3.3046870632957166,0.00033521534833150425,0.019469313045782328,Yellow
GJR-GARCH,STOXX,Conformal,2020-07-30,2026-08-31,1532,19,0.012402088772845953,0.36239713719684963,0.020508203247145123,0.045101538672968025,0.8295691712883446,5.368108660988099,0.00031230931992564135,0.023125108066001685,Green
GJR-GARCH-t,STOXX,Raw,2020-07-30,2026-08-31,1532,26,0.016971279373368148,0.012630613103443185,0.07727562317749044,0.009365640508289162,6.22012589823451,3.1212892049399557,0.0003211131436913514,0.021522524955143594,Yellow
GJR-GARCH-t,STOXX,Conformal,2020-07-30,2026-08-31,1532,19,0.012402088772845953,0.36239713719684963,0.020508203247145123,0.045101538672968025,0.8295691712883446,5.368108660988099,0.0003119234942427577,0.023816243154779565,Green
GARCH-N,STOXX,Raw,2020-07-30,2026-08-31,1532,39,0.025456919060052218,3.604923957686066e-07,0.08588698691369442,5.450238759174027e-07,25.895049894917257,2.949822573522738,0.00034866544173781685,0.019442621676987976,Yellow
GARCH-N,STOXX,Conformal,2020-07-30,2026-08-31,1532,11,0.007180156657963447,0.24276127164566866,0.06542247992017064,0.09260711605973365,1.3644874915779184,3.3942910943926137,0.00031480539966101254,0.025545105846980165,Green
Hist-Sim,STOXX,Raw,2020-07-30,2026-08-31,1532,15,0.0097911227154047,0.9342859243899351,0.00022978867455575362,0.0011265836498072011,0.006798614835063388,13.570332474111268,0.00038858664843584805,0.027936939759596827,Green
Hist-Sim,STOXX,Conformal,2020-07-30,2026-08-31,1532,8,0.005221932114882507,0.03856811121316918,0.0003832671837337711,0.00021477450988904607,4.279790082926329,12.612053659907076,0.00040301481310077376,0.0338259756227894,Green
EWMA,STOXX,Raw,2020-07-30,2026-08-31,1532,40,0.02610966057441253,1.3304480655186782e-07,0.10555582627597929,2.4537578124910443e-07,27.821421873065354,2.619528127847275,0.0003733797176170533,0.019739949997506525,Yellow
EWMA,STOXX,Conformal,2020-07-30,2026-08-31,1532,17,0.011096605744125326,0.6716279950786792,0.012585822492535322,0.0406376698950336,0.1797037054844095,6.22641591974687,0.00033001476494635084,0.025379235541226453,Green
CAViaR-SAV,STOXX,Raw,2020-07-30,2026-08-31,1532,23,0.015013054830287207,0.0663789533349,0.35516980967399214,0.1209190801604205,3.370367334584145,0.854900097634328,0.000323790482363304,0.023344665454866804,Green
CAViaR-SAV,STOXX,Conformal,2020-07-30,2026-08-31,1532,23,0.015013054830287207,0.0663789533349,0.35516980967399214,0.1209190801604205,3.370367334584145,0.854900097634328,0.00032378964517825446,0.023344832455842828,Green
CAViaR-AS,STOXX,Raw,2020-07-30,2026-08-31,1532,22,0.014360313315926894,0.10738232425938268,0.3223567977183439,0.16765538475906389,2.5923291110613675,0.9793602640060897,0.000315680153436769,0.02222433741851208,Green
CAViaR-AS,STOXX,Conformal,2020-07-30,2026-08-31,1532,22,0.014360313315926894,0.10738232425938268,0.3223567977183439,0.16765538475906389,2.5923291110613675,0.9793602640060897,0.00031567965292782717,0.022224452205892163,Green
GAS-t,STOXX,Raw,2020-07-30,2026-08-31,1532,30,0.0195822454308094,0.0008610262690262703,0.020533597243773447,0.00026510194097530485,11.1048419436252,5.365950302422561,0.0003395864721567194,0.021805694532150165,Yellow
GAS-t,STOXX,Conformal,2020-07-30,2026-08-31,1532,21,0.01370757180156658,0.1673463469766149,0.03159540855661929,0.03825671669026087,1.9065558125398585,4.620316456220223,0.00032500169074196894,0.02389878422426117,Green
EVT-POT,STOXX,Raw,2020-07-30,2026-08-31,1532,24,0.015665796344647518,0.039558641272233575,0.005167535599808822,0.002409623694263853,4.236714878236494,7.819854496023936,0.00032854673585552716,0.02431717748432237,Green
FHS,STOXX,Raw,2020-07-30,2026-08-31,1532,22,0.014360313315926894,0.10738232425938268,0.0029600168756909223,0.003305590038712355,2.5923291110613675,8.831951473942155,0.00033661152239019144,0.02402583044208222,Green
Moirai-1.1,TLT,Raw,2020-01-15,2026-08-31,1665,16,0.00960960960960961,0.8719773455563147,0.5772604568146167,0.8450778878289595,0.025968469264668004,0.31068449258992814,0.00035076632558513743,0.02721881646191416,Green
Moirai-1.1,TLT,Conformal,2020-01-15,2026-08-31,1665,15,0.009009009009009009,0.6793569199612256,0.6013954100496643,0.8010166597605751,0.17085064109866988,0.27289642575678386,0.00035146732955420234,0.027961412022829403,Green
Lag-Llama,TLT,Raw,2020-01-15,2026-08-31,1665,42,0.025225225225225224,1.6426664672119997e-07,0.14023891995665905,3.756910412356462e-07,27.41366185119938,2.175335609155468,0.00034406709912057745,0.02211377990507037,Yellow
Lag-Llama,TLT,Conformal,2020-01-15,2026-08-31,1665,21,0.012612612612612612,0.30316887452313357,0.46374633121570963,0.4499943350836195,1.060203067583922,0.5368375024162333,0.0003122132865982571,0.02680123200122052,Green
GJR-GARCH,TLT,Raw,2020-01-15,2026-08-31,1665,22,0.013213213213213212,0.20916424480493412,0.442596043557583,0.3384523067702389,1.5772015758784796,0.58954260884326,0.00027755990305817623,0.022749740566763838,Green
GJR-GARCH,TLT,Conformal,2020-01-15,2026-08-31,1665,18,0.010810810810810811,0.7427532998361439,0.5303663918814341,0.7782515541328274,0.10772144598215982,0.39368949942598874,0.00027557134093124033,0.023885220376823536,Green
GJR-GARCH-t,TLT,Raw,2020-01-15,2026-08-31,1665,22,0.013213213213213212,0.20916424480493412,0.442596043557583,0.3384523067702389,1.5772015758784796,0.58954260884326,0.0002769643390685523,0.023154056229083196,Green
GJR-GARCH-t,TLT,Conformal,2020-01-15,2026-08-31,1665,18,0.010810810810810811,0.7427532998361439,0.5303663918814341,0.7782515541328274,0.10772144598215982,0.39368949942598874,0.0002760245247065342,0.023642017450336606,Green
GARCH-N,TLT,Raw,2020-01-15,2026-08-31,1665,24,0.014414414414414415,0.0894793130039902,0.40195695803681986,0.1664450530656772,2.8837159725679022,0.7024640987221176,0.0002806544389008583,0.02278312944436364,Green
GARCH-N,TLT,Conformal,2020-01-15,2026-08-31,1665,21,0.012612612612612612,0.30316887452313357,0.46374633121570963,0.4499943350836195,1.060203067583922,0.5368375024162333,0.0002773757708140773,0.023766926391085713,Green
Hist-Sim,TLT,Raw,2020-01-15,2026-08-31,1665,20,0.012012012012012012,0.42382118195471974,0.021566104753578348,0.051815011022347604,0.6396952255349202,5.280455541706971,0.0003801884038015029,0.026021644993691265,Green
Hist-Sim,TLT,Conformal,2020-01-15,2026-08-31,1665,17,0.01021021021021021,0.9315373452648646,0.010572259338259754,0.03794537037530106,0.007380661413548983,6.535834889242267,0.0003784476728608243,0.027503538676376258,Green
EWMA,TLT,Raw,2020-01-15,2026-08-31,1665,28,0.016816816816816817,0.010867765014621313,0.32756963229345093,0.02416989512901698,6.486812842171947,0.9584820041613398,0.0002965064840181836,0.022606792954763387,Yellow
EWMA,TLT,Conformal,2020-01-15,2026-08-31,1665,27,0.016216216216216217,0.019343818688218686,0.34528930407397795,0.04156783405330388,5.4701632402652685,0.8906940210869152,0.00029310228459909397,0.023142043021596104,Yellow
CAViaR-SAV,TLT,Raw,2020-01-15,2026-08-31,1665,23,0.013813813813813814,0.13923822517207388,0.03925007345526632,0.04002766432524034,2.1863577912941246,4.250011120281641,0.0003134686905279267,0.022638083567006445,Green
CAViaR-SAV,TLT,Conformal,2020-01-15,2026-08-31,1665,23,0.013813813813813814,0.13923822517207388,0.03925007345526632,0.04002766432524034,2.1863577912941246,4.250011120281641,0.00031346866968107645,0.02263808903314908,Green
CAViaR-AS,TLT,Raw,2020-01-15,2026-08-31,1665,30,0.018018018018018018,0.0031204895561509696,0.11670616835467325,0.003704115088200657,8.735644753059141,2.4609770296457327,0.00033060284546557536,0.02223371049092686,Yellow
CAViaR-AS,TLT,Conformal,2020-01-15,2026-08-31,1665,30,0.018018018018018018,0.0031204895561509696,0.11670616835467325,0.003704115088200657,8.735644753059141,2.4609770296457327,0.00033059095132535423,0.02223519391740387,Yellow
GAS-t,TLT,Raw,2020-01-15,2026-08-31,1665,20,0.012012012012012012,0.42382118195471974,0.021566104753578348,0.051815011022347604,0.6396952255349202,5.280455541706971,0.00030468732453115395,0.02384348002575269,Green
GAS-t,TLT,Conformal,2020-01-15,2026-08-31,1665,23,0.013813813813813814,0.13923822517207388,0.03925007345526632,0.04002766432524034,2.1863577912941246,4.250011120281641,0.0003080849917708441,0.022892201925160748,Green
EVT-POT,TLT,Raw,2020-01-15,2026-08-31,1665,23,0.013813813813813814,0.13923822517207388,0.42199599279471844,0.24279110323214273,2.1863577912941246,0.6447499343856293,0.0002819571556127508,0.022655747903678487,Green
FHS,TLT,Raw,2020-01-15,2026-08-31,1665,26,0.015615615615615615,0.03332848077605546,0.36359689699215636,0.06876031113202985,4.5288256581171105,0.8254314890410797,0.0002838901128461629,0.02203117392640648,Green
Moirai-1.1,UNG,Raw,2021-06-15,2026-08-31,1309,17,0.012987012987012988,0.29909809991963776,0.21528630922706815,0.27066751733897493,1.0782110559781204,1.5355171132529222,0.0013820313744028626,0.1038583640916724,Green
Moirai-1.1,UNG,Conformal,2021-06-15,2026-08-31,1309,15,0.01145912910618793,0.6040940860076642,0.1616075091211937,0.32824587144078565,0.2688651069217869,1.9591195798034278,0.0013779304050772186,0.10547904737912119,Green
Lag-Llama,UNG,Raw,2021-06-15,2026-08-31,1309,38,0.029029793735676088,1.838580980814861e-08,0.1315298198113245,4.2824104460377846e-08,31.657974225375234,2.27435518375097,0.0014641290361019927,0.08689245354793995,Yellow
Lag-Llama,UNG,Conformal,2021-06-15,2026-08-31,1309,16,0.012223071046600458,0.4347035081168439,0.5290089241719498,0.6045569242296925,0.6102239323520768,0.396294959449051,0.0013218551438345344,0.1015277935971731,Green
GJR-GARCH,UNG,Raw,2021-06-15,2026-08-31,1309,16,0.012223071046600458,0.4347035081168439,0.5422518028593091,0.6121346063912889,0.6102239323520768,0.37138221878868194,0.0012223370411370124,0.0880636548644983,Green
GJR-GARCH,UNG,Conformal,2021-06-15,2026-08-31,1309,12,0.009167303284950344,0.7587674840548646,0.6518083728404431,0.8615958036139095,0.09431022734654215,0.20362781987188328,0.001216829315937975,0.09313085687865802,Green
GJR-GARCH-t,UNG,Raw,2021-06-15,2026-08-31,1309,13,0.009931245225362872,0.9800315855100578,0.6236019550176759,0.8862715086509264,0.0006264663225843403,0.24083739797455905,0.0012228137002048875,0.09142712230206716,Green
GJR-GARCH-t,UNG,Conformal,2021-06-15,2026-08-31,1309,10,0.007639419404125287,0.3704685459991863,0.6946620121202235,0.6199673229971238,0.8020922851390617,0.15408472921153304,0.0012273270618305752,0.09553628805519769,Green
GARCH-N,UNG,Raw,2021-06-15,2026-08-31,1309,18,0.013750954927425516,0.19686757820704479,0.22969425043389885,0.2113779667693548,1.6654611674867663,1.442753705089956,0.0012072918139485395,0.08994639975608203,Green
GARCH-N,UNG,Conformal,2021-06-15,2026-08-31,1309,11,0.008403361344537815,0.55051458596469,0.665772823514663,0.7622418475678512,0.3563961143096255,0.18658666247415567,0.0011999067759425263,0.09420231285382812,Green
Hist-Sim,UNG,Raw,2021-06-15,2026-08-31,1309,22,0.01680672268907563,0.0241207114681408,0.38560432770076547,0.05396902124304392,5.085931818466648,0.7527583369732724,0.0013706797096294365,0.09274645930743522,Yellow
Hist-Sim,UNG,Conformal,2021-06-15,2026-08-31,1309,11,0.008403361344537815,0.55051458596469,0.665772823514663,0.7622418475678512,0.3563961143096255,0.18658666247415567,0.0013402056974697665,0.1024301730379011,Green
EWMA,UNG,Raw,2021-06-15,2026-08-31,1309,16,0.012223071046600458,0.4347035081168439,0.5422518028593091,0.6121346063912889,0.6102239323520768,0.37138221878868194,0.001197584628490824,0.08927777776907465,Green
EWMA,UNG,Conformal,2021-06-15,2026-08-31,1309,11,0.008403361344537815,0.55051458596469,0.665772823514663,0.7622418475678512,0.3563961143096255,0.18658666247415567,0.001194528906944248,0.09487930715183522,Green
CAViaR-SAV,UNG,Raw,2021-06-15,2026-08-31,1309,12,0.009167303284950344,0.7587674840548646,0.637349483521954,0.8536211409388592,0.09431022734654215,0.22222539765982674,0.001199372971211335,0.09288241056102688,Green
CAViaR-SAV,UNG,Conformal,2021-06-15,2026-08-31,1309,12,0.009167303284950344,0.7587674840548646,0.637349483521954,0.8536211409388592,0.09431022734654215,0.22222539765982674,0.0011993730737367974,0.09288253368564187,Green
CAViaR-AS,UNG,Raw,2021-06-15,2026-08-31,1309,15,0.01145912910618793,0.6040940860076642,0.5552272133177347,0.7345844028704074,0.2688651069217869,0.3480356490009342,0.0011736224511025187,0.09030310709075813,Green
CAViaR-AS,UNG,Conformal,2021-06-15,2026-08-31,1309,15,0.01145912910618793,0.6040940860076642,0.5552272133177347,0.7345844028704074,0.2688651069217869,0.3480356490009342,0.001173621899832489,0.09030348489833322,Green
GAS-t,UNG,Raw,2021-06-15,2026-08-31,1309,14,0.0106951871657754,0.8026118627749712,0.5820435655210419,0.8330069061301174,0.062484151467060434,0.3029425408874431,0.0011975517808744034,0.08955811354172134,Green
GAS-t,UNG,Conformal,2021-06-15,2026-08-31,1309,15,0.01145912910618793,0.6040940860076642,0.5552272133177347,0.7345844028704074,0.2688651069217869,0.3480356490009342,0.001199130156593961,0.08819460624202308,Green
EVT-POT,UNG,Raw,2021-06-15,2026-08-31,1309,21,0.016042780748663103,0.043376153724079894,0.3449177571864174,0.08321110758295171,4.0806817696195345,0.8920671013067363,0.0012580654285600215,0.09023530311366088,Yellow
FHS,UNG,Raw,2021-06-15,2026-08-31,1309,25,0.019098548510313215,0.003286525727255559,0.4998393502868925,0.010586057668414155,8.641157416248152,0.45527749965143016,0.0012683208945513784,0.08753246989815906,Yellow
Moirai-1.1,USDJPY,Raw,2019-04-10,2026-08-31,1923,26,0.013520540821632865,0.14085420569035137,0.39841577072332357,0.23672588809175232,2.168602275679371,0.7131025194084941,0.0002056618508542116,0.014953901516612633,Green
Moirai-1.1,USDJPY,Conformal,2019-04-10,2026-08-31,1923,20,0.010400416016640665,0.8608216266295228,0.5166290167964686,0.7979743416853198,0.030740034807883232,0.4206176358437119,0.00020381136850523295,0.016119142282827837,Green
Lag-Llama,USDJPY,Raw,2019-04-10,2026-08-31,1923,55,0.02860114404576183,2.2603695991024702e-11,0.6148729515244544,1.7052729126502874e-10,44.73111184340816,0.2531396884791093,0.00026373324188741775,0.012183877986811491,Yellow
Lag-Llama,USDJPY,Conformal,2019-04-10,2026-08-31,1923,20,0.010400416016640665,0.8608216266295228,0.5166290167964686,0.7979743416853198,0.030740034807883232,0.4206176358437119,0.00023052964909516492,0.016915732090866824,Green
GJR-GARCH,USDJPY,Raw,2019-04-10,2026-08-31,1923,35,0.018200728029121163,0.0011857941438185226,0.6685379690422993,0.004758450930838027,10.512349131563926,0.1833170652402032,0.0002082968912251389,0.012266871750676917,Yellow
GJR-GARCH,USDJPY,Conformal,2019-04-10,2026-08-31,1923,18,0.0093603744149766,0.7756755235826953,0.5596323386019229,0.809959178885,0.08120165387993517,0.34034120416779956,0.00020219345368857058,0.014523349410112515,Green
GJR-GARCH-t,USDJPY,Raw,2019-04-10,2026-08-31,1923,25,0.013000520020800831,0.20622678456649282,0.33367075608900937,0.2819124116455112,1.5977188370976165,0.9345988694843754,0.00021180515146811883,0.013748851535119688,Green
GJR-GARCH-t,USDJPY,Conformal,2019-04-10,2026-08-31,1923,21,0.0109204368174727,0.6893563627462121,0.22672993578544967,0.44462639130655046,0.15978302085312324,1.4612588182466766,0.00021051501858036645,0.014365545335909906,Green
