model,asset,w,k,effective_rank,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
EWMA,GLD,500,496,0.992,1569,13,0.0082855321861058,0.4818265178829113,0.6410543600786567,0.7004403112109153,0.494726375235258,0.21736587610632796,0.00043499749865009226,0.030690419888355802,Green
Moirai-1.1,HSI,125,125,1.0,1817,15,0.00825536598789213,0.4409024095237185,0.6171708012608704,0.6558006940328546,0.5939326355349532,0.24986407701021562,0.0006542500028875785,0.0550579896963775,Green
Moirai-1.1,HSI,250,249,0.996,1817,11,0.006053935057787562,0.06814047907792334,0.7142459870776148,0.17716667716748669,3.3272557691370803,0.1340728520576988,0.0006151887439397944,0.047025538973372756,Green
Moirai-1.1,HSI,500,496,0.992,1817,14,0.007705008255365988,0.3055872839097477,0.6409220769143773,0.5306805434927357,1.0496518440956413,0.21753825948425742,0.0005625354240878288,0.04159935106699332,Green
Lag-Llama,HSI,125,125,1.0,1817,17,0.009356081452944413,0.7803417728789721,0.5708308021016859,0.8191136348445447,0.07777052574746923,0.321294387192097,0.0006703007233464474,0.05494925802548202,Green
Lag-Llama,HSI,250,249,0.996,1817,16,0.008805723720418272,0.6014892674311303,0.5938004266940411,0.7568411530437095,0.27275557971150466,0.284448190333336,0.0005992539299789266,0.046729422321153895,Green
Lag-Llama,HSI,500,496,0.992,1817,17,0.009356081452944413,0.7803417728789721,0.5708308021016859,0.8191136348445447,0.07777052574746923,0.321294387192097,0.0005650062690592428,0.042380316773281974,Green
GJR-GARCH,HSI,125,125,1.0,1896,20,0.010548523206751054,0.8119407379992692,0.5136251210490962,0.7853380005530424,0.056607401935252266,0.42667475789909304,0.0006326912616107749,0.050787910526102584,Green
GJR-GARCH,HSI,250,249,0.996,1896,16,0.008438818565400843,0.48263806326710945,0.6016672244123897,0.6820225228779926,0.49289653632276487,0.2724886575496157,0.0005526893710151458,0.041150945837010594,Green
GJR-GARCH,HSI,500,496,0.992,1896,18,0.00949367088607595,0.8231671876720457,0.5568217868440728,0.8207073631960968,0.0499403006194048,0.345237044456951,0.0004997561473758402,0.03546307463930856,Green
GJR-GARCH-t,HSI,125,125,1.0,1896,20,0.010548523206751054,0.8119407379992692,0.5136251210490962,0.7853380005530424,0.056607401935252266,0.42667475789909304,0.0006272813567853237,0.05038816510287119,Green
GJR-GARCH-t,HSI,250,249,0.996,1896,16,0.008438818565400843,0.48263806326710945,0.6016672244123897,0.6820225228779926,0.49289653632276487,0.2724886575496157,0.0005514203118817756,0.04072033784646678,Green
GJR-GARCH-t,HSI,500,496,0.992,1896,18,0.00949367088607595,0.8231671876720457,0.5568217868440728,0.8207073631960968,0.0499403006194048,0.345237044456951,0.0004980550312727736,0.03515248540468559,Green
GARCH-N,HSI,125,125,1.0,1896,21,0.011075949367088608,0.6434662310044232,0.23029799140385032,0.4375218134625056,0.21423742907577026,1.4390200010932972,0.000633691251120295,0.050954569720641066,Green
GARCH-N,HSI,250,249,0.996,1896,17,0.008966244725738396,0.6451819395042546,0.1422707705541415,0.30647261627368333,0.2120287204126119,2.15322502141359,0.0005607260115427436,0.0422173428348472,Green
GARCH-N,HSI,500,496,0.992,1896,18,0.00949367088607595,0.8231671876720457,0.16225279247949956,0.3673199591299526,0.0499403006194048,1.953103674385261,0.0005232441765070133,0.037819410278985964,Green
Hist-Sim,HSI,125,125,1.0,1896,21,0.011075949367088608,0.6434662310044232,0.020355689121059742,0.0609510785728716,0.21423742907577026,5.3811300252922365,0.0006531717964376218,0.0508395349054468,Green
Hist-Sim,HSI,250,249,0.996,1896,19,0.010021097046413503,0.9926361307756667,0.0005891321693339773,0.002725656405729322,8.518131546775276e-05,11.810006812760719,0.0005966376126949641,0.044212510480599626,Green
Hist-Sim,HSI,500,496,0.992,1896,18,0.00949367088607595,0.8231671876720457,0.010370820418238067,0.03651608983480135,0.0499403006194048,6.570064295647228,0.0005579575400916497,0.039052281863907634,Green
EWMA,HSI,125,125,1.0,1896,20,0.010548523206751054,0.8119407379992692,0.5136251210490962,0.7853380005530424,0.056607401935252266,0.42667475789909304,0.0006184063454367981,0.050125715591903354,Green
EWMA,HSI,250,249,0.996,1896,14,0.007383966244725738,0.22990995325426813,0.6480230205925575,0.4382744148786273,1.4414183821208884,0.20840171147594333,0.0005431444328765343,0.041225139722798024,Green
EWMA,HSI,500,496,0.992,1896,18,0.00949367088607595,0.8231671876720457,0.16225279247949956,0.3673199591299526,0.0499403006194048,1.953103674385261,0.0004943675760956299,0.03622184858512324,Green
Moirai-1.1,IBGL,125,125,1.0,1260,9,0.007142857142857143,0.28273853150732475,0.7188459705312249,0.5263756038689534,1.153879370790321,0.12960111976718736,0.0002843387068159456,0.026048559109672624,Green
Moirai-1.1,IBGL,250,249,0.996,1260,11,0.00873015873015873,0.6433268379420354,0.659679813293416,0.8153277276230316,0.21441748632242064,0.1939127672513905,0.0002901819411633429,0.02578046292832069,Green
Moirai-1.1,IBGL,500,496,0.992,1260,13,0.010317460317460317,0.9102925989555312,0.6024791224883781,0.8676354026800632,0.012694411614354695,0.2712729795053974,0.00028920336653266124,0.024405899332817987,Green
Lag-Llama,IBGL,125,125,1.0,1260,14,0.011111111111111112,0.696948046133079,0.5747094060448682,0.7919427427633958,0.1516662948166725,0.31486607372681874,0.0002739294833580903,0.025085027263493834,Green
Lag-Llama,IBGL,250,249,0.996,1260,15,0.011904761904761904,0.5094375649113358,0.5475386451644981,0.6713372623126419,0.435222183239949,0.3617451005348755,0.0002754204441769218,0.024283115169812228,Green
Lag-Llama,IBGL,500,496,0.992,1260,12,0.009523809523809525,0.8640316671083094,0.6308145012727477,0.8779714223364419,0.02932461396117958,0.23095785497579868,0.0002786539425988871,0.024507711455989914,Green
GJR-GARCH,IBGL,125,125,1.0,1339,11,0.008215085884988798,0.49817458998641684,0.6693457874351594,0.7257166482294788,0.45882293586533596,0.18236832820646498,0.00023853029543917774,0.021494687371243833,Green
GJR-GARCH,IBGL,250,249,0.996,1339,11,0.008215085884988798,0.49817458998641684,0.6693457874351594,0.7257166482294788,0.45882293586533596,0.18236832820646498,0.00023214428791354188,0.021467610333625937,Green
GJR-GARCH,IBGL,500,496,0.992,1339,17,0.012696041822255415,0.34122693962204076,0.2099341472171474,0.2897176931731826,0.9058162255582554,1.5718803783410351,0.00023109662427021497,0.02037441227586385,Green
GJR-GARCH-t,IBGL,125,125,1.0,1339,13,0.009708737864077669,0.9142831065082346,0.6135077749706901,0.8751656018593237,0.011585870098792861,0.2550984324292074,0.00024621330097324845,0.02197649713331373,Green
GJR-GARCH-t,IBGL,250,249,0.996,1339,12,0.008961911874533234,0.6975617758556819,0.6411836030265294,0.8318450007352409,0.15102077053805818,0.2171975348811941,0.00023773339445113664,0.021660629801308787,Green
GJR-GARCH-t,IBGL,500,496,0.992,1339,18,0.01344286781179985,0.22898740388765546,0.23895528487146425,0.2424539795409118,1.4471400918075759,1.386746631598811,0.00023926471158170935,0.020580229660668022,Green
GARCH-N,IBGL,125,125,1.0,1339,12,0.008961911874533234,0.6975617758556819,0.09359120226853476,0.22735168678259682,0.15102077053805818,2.811493588297509,0.00024142185725510346,0.021633829376476996,Green
GARCH-N,IBGL,250,249,0.996,1339,12,0.008961911874533234,0.6975617758556819,0.09359120226853476,0.22735168678259682,0.15102077053805818,2.811493588297509,0.00023309157531976833,0.021347814110713695,Green
GARCH-N,IBGL,500,496,0.992,1339,14,0.010455563853622106,0.8679165799723042,0.13425835264459388,0.32138682257064,0.027657501567488252,2.242562151653715,0.00023451147015025864,0.02056722371228709,Green
Hist-Sim,IBGL,125,125,1.0,1339,16,0.01194921583271098,0.486742025210396,0.18278306432144503,0.32326436917671697,0.4837202188695251,1.7748494013477796,0.0002376167087828214,0.020768248760251413,Green
Hist-Sim,IBGL,250,249,0.996,1339,21,0.01568334578043316,0.05362383260397238,0.41314497089103464,0.11113034893585398,3.7243706493783595,0.6697322544228541,0.00024102801417633283,0.02057321439950894,Green
Hist-Sim,IBGL,500,496,0.992,1339,19,0.014189693801344288,0.14718875466080727,0.4593806439352316,0.2659957873795304,2.1011463004557474,0.5474033140340566,0.0002496268054263762,0.021147379969712936,Green
EWMA,IBGL,125,125,1.0,1339,12,0.008961911874533234,0.6975617758556819,0.6411836030265294,0.8318450007352409,0.15102077053805818,0.2171975348811941,0.00023597623364283996,0.02168318754339649,Green
EWMA,IBGL,250,249,0.996,1339,9,0.006721433905899925,0.19985717895087884,0.7269859770089198,0.4136821148058637,1.6434177832176493,0.12189709424049511,0.00023205645873867862,0.02184228658090011,Green
EWMA,IBGL,500,496,0.992,1339,15,0.011202389843166542,0.664404389643186,0.5597464938558278,0.7678350182449771,0.1882174357538151,0.3401433420563933,0.00022980286300152355,0.020629315631066417,Green
Moirai-1.1,ICLN,125,125,1.0,1219,9,0.007383100902378999,0.33554459988411617,0.7143240232817398,0.5882000033029533,0.9273802196749568,0.13399627481881282,0.0006514557946585915,0.05542273588208237,Green
Moirai-1.1,ICLN,250,249,0.996,1219,9,0.007383100902378999,0.33554459988411617,0.7143240232817398,0.5882000033029533,0.9273802196749568,0.13399627481881282,0.0006112525175694633,0.05087904965171615,Green
Moirai-1.1,ICLN,500,496,0.992,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0006303073827391918,0.0483097710915271,Green
Lag-Llama,ICLN,125,125,1.0,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0006635832340748959,0.05514480095412917,Green
Lag-Llama,ICLN,250,249,0.996,1219,11,0.009023789991796555,0.7276090799380028,0.6543176629195913,0.8513694744769466,0.12131828336254724,0.2004998757541614,0.0006226234368455547,0.05141625493706171,Green
Lag-Llama,ICLN,500,496,0.992,1219,12,0.009844134536505332,0.9562700191283643,0.6250669841153347,0.8861151355491578,0.0030068630796948326,0.23880991090041448,0.0006126487433514501,0.0501336666061634,Green
GJR-GARCH,ICLN,125,125,1.0,1297,12,0.009252120277563608,0.7839721550177845,0.6357811313682343,0.8609410221252952,0.07515622162243085,0.22430233072626038,0.000632946968479357,0.05336624364760057,Green
GJR-GARCH,ICLN,250,249,0.996,1297,7,0.005397070161912105,0.06788185358159222,0.7827536836739974,0.18181432991511942,3.3335102535376784,0.07602830232168856,0.0005997791523518369,0.049488224883453585,Green
GJR-GARCH,ICLN,500,496,0.992,1297,14,0.01079414032382421,0.7765673219946699,0.5802824125828769,0.8243508785096838,0.08053972384614694,0.30577830870515754,0.000575436571972503,0.04453050065831821,Green
GJR-GARCH-t,ICLN,125,125,1.0,1297,11,0.008481110254433308,0.5724146950278559,0.6643109061452956,0.7760843706185001,0.31865893098900244,0.18832914838142756,0.0006453938213697548,0.05384599374829955,Green
GJR-GARCH-t,ICLN,250,249,0.996,1297,11,0.008481110254433308,0.5724146950278559,0.6643109061452956,0.7760843706185001,0.31865893098900244,0.18832914838142756,0.0006208934862185546,0.049545074835919516,Green
GJR-GARCH-t,ICLN,500,496,0.992,1297,11,0.008481110254433308,0.5724146950278559,0.6643109061452956,0.7760843706185001,0.31865893098900244,0.18832914838142756,0.0005792304086950583,0.04336870299099682,Green
GARCH-N,ICLN,125,125,1.0,1297,12,0.009252120277563608,0.7839721550177845,0.6357811313682343,0.8609410221252952,0.07515622162243085,0.22430233072626038,0.0006389172497110056,0.05412635877992496,Green
GARCH-N,ICLN,250,249,0.996,1297,9,0.006939090208172706,0.2409884843489086,0.7227477570573899,0.4722065655173978,1.374802348835603,0.1258751518133323,0.0006229985661540283,0.051063962156116804,Green
GARCH-N,ICLN,500,496,0.992,1297,15,0.01156515034695451,0.5804255895405999,0.5533803635194758,0.7200593754378269,0.305547124529018,0.3512960844435611,0.0005912546573934006,0.04613566255659403,Green
Hist-Sim,ICLN,125,125,1.0,1297,13,0.010023130300693909,0.9933226666445091,0.6077601048377985,0.8765515187346751,7.00383865090276e-05,0.2634495587259096,0.0006414168967294552,0.051861743881658456,Green
Hist-Sim,ICLN,250,249,0.996,1297,13,0.010023130300693909,0.9933226666445091,0.6077601048377985,0.8765515187346751,7.00383865090276e-05,0.2634495587259096,0.0006126621587534568,0.04748559889891461,Green
Hist-Sim,ICLN,500,496,0.992,1297,17,0.013107170393215111,0.28309130252478104,0.0009002959831205834,0.002271830009638586,1.1521893885917436,11.022149812655641,0.0006453680386101884,0.04441465047477361,Green
EWMA,ICLN,125,125,1.0,1297,10,0.007710100231303007,0.387813600448507,0.6933126945365644,0.6372110036075846,0.7457863021302709,0.15552256268570375,0.0006185644286751783,0.05293290450000614,Green
EWMA,ICLN,250,249,0.996,1297,8,0.006168080185042405,0.13552453701657083,0.7525755074038859,0.3123233570127868,2.2280529333829566,0.09937952098313474,0.0006006627470929522,0.049882317622382905,Green
EWMA,ICLN,500,496,0.992,1297,12,0.009252120277563608,0.7839721550177845,0.6357811313682343,0.8609410221252952,0.07515622162243085,0.22430233072626038,0.0005678521791897178,0.045909175275311936,Green
Moirai-1.1,NIFTY,125,125,1.0,1242,8,0.00644122383252818,0.17755091686237362,0.7473015025731683,0.3825450546718188,1.8180051159048984,0.10381256941622041,0.0003592223530415402,0.029478938322456755,Green
Moirai-1.1,NIFTY,250,249,0.996,1242,10,0.008051529790660225,0.4750089586706491,0.06619972581251128,0.1433363769636143,0.5103001353030665,3.37482211381338,0.000331783555426224,0.026409919272608613,Green
Moirai-1.1,NIFTY,500,496,0.992,1242,8,0.00644122383252818,0.17755091686237362,0.03880518370264973,0.04765868314996593,1.8180051159048984,4.269375759659297,0.0003254742966885284,0.026115530646555113,Green
Lag-Llama,NIFTY,125,125,1.0,1242,12,0.00966183574879227,0.9041233855520011,0.6283238635675723,0.8830045774102355,0.014509206073867742,0.2343405828492564,0.0003406086221362257,0.028996146039935562,Green
Lag-Llama,NIFTY,250,249,0.996,1242,11,0.008856682769726247,0.6796167282729123,0.6573565600274179,0.832223625498232,0.1705575970817308,0.19675059017639285,0.0003371022201266525,0.02933209027601598,Green
Lag-Llama,NIFTY,500,496,0.992,1242,8,0.00644122383252818,0.17755091686237362,0.7473015025731683,0.3825450546718188,1.8180051159048984,0.10381256941622041,0.0003437651244552583,0.02980894133720502,Green
GJR-GARCH,NIFTY,125,125,1.0,1320,16,0.012121212121212121,0.45349401049172533,0.5307532125415257,0.6203777303270666,0.5619042419723952,0.3929492460132735,0.00036209729974105936,0.029293375648734504,Green
GJR-GARCH,NIFTY,250,249,0.996,1320,11,0.008333333333333333,0.530921563765278,0.6670962971916797,0.7491452234215477,0.39262737758741295,0.18501747143400848,0.0003171804789824919,0.02532525932887116,Green
GJR-GARCH,NIFTY,500,496,0.992,1320,11,0.008333333333333333,0.530921563765278,0.6670962971916797,0.7491452234215477,0.39262737758741295,0.18501747143400848,0.00031958450769532657,0.024477725463853392,Green
GJR-GARCH-t,NIFTY,125,125,1.0,1320,17,0.012878787878787878,0.31419903062204224,0.5052244794916443,0.4826596324368859,1.0129421107777334,0.44394502620480125,0.0003536751074289422,0.02848718161874242,Green
GJR-GARCH-t,NIFTY,250,249,0.996,1320,11,0.008333333333333333,0.530921563765278,0.6670962971916797,0.7491452234215477,0.39262737758741295,0.18501747143400848,0.0003050104398018256,0.02428174243723658,Green
GJR-GARCH-t,NIFTY,500,496,0.992,1320,9,0.006818181818181818,0.2176764560355809,0.7250929001761319,0.4397080172924305,1.5196236438398287,0.12366509498112066,0.00030607092192214553,0.024286740000134324,Green
GARCH-N,NIFTY,125,125,1.0,1320,15,0.011363636363636364,0.6260309653028315,0.5569003027387343,0.7472984595947987,0.2374816232800332,0.34509963540452304,0.00036013622913971946,0.029109067431419305,Green
GARCH-N,NIFTY,250,249,0.996,1320,12,0.00909090909090909,0.7360181886955317,0.6387695234813197,0.8461943975359811,0.11365727593516128,0.22035504696643216,0.0003117561928480534,0.025429107419113087,Green
GARCH-N,NIFTY,500,496,0.992,1320,11,0.008333333333333333,0.530921563765278,0.6670962971916797,0.7491452234215477,0.39262737758741295,0.18501747143400848,0.0003199900633933751,0.025270301865685078,Green
Hist-Sim,NIFTY,125,125,1.0,1320,20,0.015151515151515152,0.08043632323558476,0.4325814332014162,0.15945826347210348,3.0560634375205407,0.6158826865201945,0.00040072986029719964,0.030082715518207664,Green
Hist-Sim,NIFTY,250,249,0.996,1320,21,0.015909090909090907,0.04694147680390801,0.40974634662186293,0.09891338103662942,3.9474849211983614,0.6795365805097333,0.00033630280574797677,0.023551255366541957,Green
Hist-Sim,NIFTY,500,496,0.992,1320,15,0.011363636363636364,0.6260309653028315,0.5569003027387343,0.7472984595947987,0.2374816232800332,0.34509963540452304,0.00034591024499895683,0.02613692135070577,Green
EWMA,NIFTY,125,125,1.0,1320,13,0.009848484848484848,0.9557682576070098,0.6109390285153156,0.8772677249314333,0.0030763321597221394,0.25880978706913993,0.0003573238463543459,0.029060650427496115,Green
EWMA,NIFTY,250,249,0.996,1320,11,0.008333333333333333,0.530921563765278,0.6670962971916797,0.7491452234215477,0.39262737758741295,0.18501747143400848,0.0003068021132547416,0.025219149316997955,Green
EWMA,NIFTY,500,496,0.992,1320,10,0.007575757575757576,0.3550868915644527,0.6958833850732291,0.6041140075751421,0.8551948149337232,0.15278987425764967,0.0003108635343256819,0.02514100864340933,Green
Moirai-1.1,NIKKEI,125,125,1.0,1806,16,0.008859357696566999,0.6193188219306165,0.13063421828320093,0.28198853821316144,0.24682612273948346,2.2849515842689527,0.0005546499982948315,0.04669738416648696,Green
Moirai-1.1,NIKKEI,250,249,0.996,1806,12,0.006644518272425249,0.12694371487797707,0.06667971322164065,0.05806432971620422,2.329486892359302,3.3629206077033587,0.000519445567628598,0.04374938551239733,Green
Moirai-1.1,NIKKEI,500,496,0.992,1806,15,0.008305647840531562,0.4559762202869133,0.11246244625392252,0.21491489231830144,0.5557536967466916,2.51927266106523,0.0005168039163444525,0.04162990265731855,Green
Lag-Llama,NIKKEI,125,125,1.0,1806,19,0.010520487264673311,0.8255304781454543,0.5248958661320905,0.7973769044449063,0.04859267140835133,0.4042629446512933,0.0005153370078770572,0.043458000999770624,Green
Lag-Llama,NIKKEI,250,249,0.996,1806,16,0.008859357696566999,0.6193188219306165,0.5926678110751802,0.7660470630280464,0.24682612273948346,0.2861972195495355,0.00048176364170937776,0.04221488919775703,Green
Lag-Llama,NIKKEI,500,496,0.992,1806,14,0.007751937984496124,0.317496838923319,0.6398989354881343,0.5438660446891695,0.9992302401635866,0.21887436749398148,0.00046840680618270446,0.039717331914585055,Green
GJR-GARCH,NIKKEI,125,125,1.0,1884,14,0.0074309978768577496,0.24033116552752382,0.0912765288664635,0.12061126002061733,1.3786504092639955,2.85171485548733,0.0004973368122841454,0.042101104632977636,Green
GJR-GARCH,NIKKEI,250,249,0.996,1884,12,0.006369426751592357,0.08972844632650663,0.06356147750584829,0.042401002615196214,2.8792384890656013,3.4419280518123685,0.0004653356840790781,0.03945768770524449,Green
GJR-GARCH,NIKKEI,500,496,0.992,1884,18,0.009554140127388535,0.8446424291590597,0.16341072029286394,0.37143246744814995,0.038399843494116626,1.9423765861047002,0.0004938250157983046,0.0381820881946356,Green
GJR-GARCH-t,NIKKEI,125,125,1.0,1884,14,0.0074309978768577496,0.24033116552752382,0.0912765288664635,0.12061126002061733,1.3786504092639955,2.85171485548733,0.0005091831456072439,0.04321670131715442,Green
GJR-GARCH-t,NIKKEI,250,249,0.996,1884,12,0.006369426751592357,0.08972844632650663,0.06356147750584829,0.042401002615196214,2.8792384890656013,3.4419280518123685,0.0004762813334058602,0.040491269238244525,Green
GJR-GARCH-t,NIKKEI,500,496,0.992,1884,16,0.008492569002123142,0.499626987879367,0.12455588840899769,0.24477822403659627,0.45572865327482237,2.359076719524154,0.0004965239343606129,0.038171852694565134,Green
GARCH-N,NIKKEI,125,125,1.0,1884,17,0.009023354564755838,0.6648620255546867,0.14328974627033172,0.3119318757735592,0.18767112966279864,2.142269794124047,0.0005337768455826826,0.043784073116376644,Green
GARCH-N,NIKKEI,250,249,0.996,1884,16,0.008492569002123142,0.499626987879367,0.12455588840899769,0.24477822403659627,0.45572865327482237,2.359076719524154,0.0004971820870052956,0.041122228614742344,Green
GARCH-N,NIKKEI,500,496,0.992,1884,19,0.010084925690021231,0.9704881688791401,0.18490404179155293,0.4149634557162968,0.0013687064489260048,1.7577609358386042,0.0004929861202103277,0.03774329646720655,Green
Hist-Sim,NIKKEI,125,125,1.0,1884,22,0.01167728237791932,0.47600380555284105,0.25737729612190097,0.40844123699754953,0.5080048811055233,1.2828095703120255,0.0006056485176576882,0.04673260728005861,Green
Hist-Sim,NIKKEI,250,249,0.996,1884,28,0.014861995753715499,0.04789959874926245,0.007350846651234936,0.003890027678268804,3.9135050606254573,7.185172951656341,0.0005896999210341632,0.04446515627264721,Green
Hist-Sim,NIKKEI,500,496,0.992,1884,21,0.011146496815286623,0.6233483165588036,0.020625177897046192,0.06082895353537995,0.24118949393836875,5.3581892938581746,0.0005678434482138386,0.04233848966986996,Green
EWMA,NIKKEI,125,125,1.0,1884,19,0.010084925690021231,0.9704881688791401,0.18490404179155293,0.4149634557162968,0.0013687064489260048,1.7577609358386042,0.0005542925332963712,0.04526975167520391,Green
EWMA,NIKKEI,250,249,0.996,1884,14,0.0074309978768577496,0.24033116552752382,0.0912765288664635,0.12061126002061733,1.3786504092639955,2.85171485548733,0.0005147806172598162,0.04244435030865819,Green
EWMA,NIKKEI,500,496,0.992,1884,18,0.009554140127388535,0.8446424291590597,0.16341072029286394,0.37143246744814995,0.038399843494116626,1.9423765861047002,0.0004938668512486824,0.037322521175154263,Green
Moirai-1.1,SP500,125,125,1.0,1858,15,0.008073196986006458,0.387778335464532,0.621115836670126,0.6095100991970944,0.7458971467032933,0.24430237440790847,0.0005123046408849432,0.0419916619443644,Green
Moirai-1.1,SP500,250,249,0.996,1858,21,0.011302475780409042,0.5804381747075245,0.48823999745586477,0.6750525626624224,0.3055268090388612,0.48040263202187816,0.0004819540417809911,0.03753152519708676,Green
Moirai-1.1,SP500,500,496,0.992,1858,23,0.012378902045209902,0.3203738482326749,0.03136912022932575,0.06020296663791735,0.987419670983968,4.632647625379917,0.0005025808431170541,0.03778809899159871,Green
Lag-Llama,SP500,125,125,1.0,1858,18,0.00968783638320775,0.8918685295059561,0.5527739994903695,0.8307508116806493,0.018479746892831495,0.35237104251174856,0.0004591209751453634,0.03882350842944542,Green
Lag-Llama,SP500,250,249,0.996,1858,20,0.010764262648008612,0.7436342291339444,0.5093018389016152,0.7624413591693284,0.10695810403866668,0.4355012548921877,0.0004652947774070585,0.03751608541559586,Green
Lag-Llama,SP500,500,496,0.992,1858,17,0.00914962325080732,0.7085838731700612,0.5751538579340749,0.796988345964424,0.13969554131034245,0.3141349040440957,0.00046703423641722804,0.03610511893030706,Green
GJR-GARCH,SP500,125,125,1.0,1937,16,0.008260196179659268,0.4275230929385385,0.6055745295141747,0.638836809218968,0.629542730537147,0.2666697531721809,0.00042738616212148494,0.0363536646257693,Green
GJR-GARCH,SP500,250,249,0.996,1937,15,0.007743933918430563,0.29876630027723533,0.6283863282571253,0.5184176634931639,1.079692749101171,0.23425537375516114,0.0004010654237952343,0.03440615221177185,Green
GJR-GARCH,SP500,500,496,0.992,1937,20,0.010325245224574084,0.8862078044958885,0.20144661971402558,0.437723828723942,0.02047884230680519,1.6318553486924259,0.0003779993592027206,0.031084351917424435,Green
GJR-GARCH-t,SP500,125,125,1.0,1937,17,0.008776458440887971,0.5804452773411308,0.5831295537038279,0.7383340516097383,0.305515344067012,0.30120248060623567,0.00044004189206227627,0.037447846124419065,Green
GJR-GARCH-t,SP500,250,249,0.996,1937,14,0.007227671657201859,0.19702164275847295,0.6515464340489369,0.39292527639832314,1.6643156252052513,0.2039560179590012,0.0004132419460666907,0.03563035866376325,Green
GJR-GARCH-t,SP500,500,496,0.992,1937,19,0.00980898296334538,0.9324512826345664,0.539408942480158,0.8253808317336461,0.007184452020539189,0.37663631785130747,0.0003899093572514932,0.03198701038614527,Green
GARCH-N,SP500,125,125,1.0,1937,15,0.007743933918430563,0.29876630027723533,0.6283863282571253,0.5184176634931639,1.079692749101171,0.23425537375516114,0.00042483230491450753,0.03603484287393926,Green
GARCH-N,SP500,250,249,0.996,1937,13,0.006711409395973154,0.12188285532387427,0.07435513667874698,0.0615097581949923,2.392957411569645,3.1841614822685926,0.000398369243252367,0.03410660197505679,Green
GARCH-N,SP500,500,496,0.992,1937,19,0.00980898296334538,0.9324512826345664,0.179268332482318,0.4043672299048534,0.007184452020539189,1.8036792059486402,0.00038915174762604827,0.031121175668864895,Green
Hist-Sim,SP500,125,125,1.0,1937,31,0.01600413009808983,0.014576856192287047,0.5217486419063155,0.04122669113842304,5.966903468516069,0.4104353099256173,0.000508121706981552,0.039205916365495364,Yellow
Hist-Sim,SP500,250,249,0.996,1937,39,0.020134228187919462,8.125543269087508e-05,0.007480462261238305,1.1871906006506208e-05,15.528854695211784,7.153816882412855,0.0006079164388302231,0.044239355858258986,Yellow
Hist-Sim,SP500,500,496,0.992,1937,25,0.012906556530717605,0.21852018770375267,0.00018844114969319905,0.0004400968062912256,1.5140627776914393,13.942968904215206,0.0005858221079063786,0.040766883998391734,Green
EWMA,SP500,125,125,1.0,1937,17,0.008776458440887971,0.5804452773411308,0.5831295537038279,0.7383340516097383,0.305515344067012,0.30120248060623567,0.00042453286250256517,0.03689199439433602,Green
EWMA,SP500,250,249,0.996,1937,18,0.009292720702116675,0.7515362724591488,0.1584096678291819,0.3517644698628758,0.10024462442202298,1.9893422696825382,0.00042709655011450193,0.03688990434693319,Green
EWMA,SP500,500,496,0.992,1937,22,0.011357769747031492,0.556639846510903,0.24965824649872784,0.4337073244666608,0.3455555959289862,1.3252150839873593,0.00042712357002167164,0.033696949503583644,Green
Moirai-1.1,STOXX,125,125,1.0,1532,10,0.006527415143603133,0.14470888430967757,0.7168886421515571,0.3232512257419176,2.127157552302439,0.1314933865089074,0.0004200426202850317,0.035521733792441126,Green
Moirai-1.1,STOXX,250,249,0.996,1532,11,0.007180156657963447,0.24276127164566866,0.6898831251244214,0.4668021821840431,1.3644874915779184,0.1592119160373784,0.00040466020845520605,0.03406635044606753,Green
Moirai-1.1,STOXX,500,496,0.992,1532,10,0.006527415143603133,0.14470888430967757,0.05218306314082514,0.052417027006877066,2.127157552302439,3.7698900428141826,0.0003754798791451732,0.0324034809022749,Green
Lag-Llama,STOXX,125,125,1.0,1532,13,0.008485639686684074,0.5407821732046525,0.6370174485159448,0.7420207523812541,0.37409201774130363,0.2226641183328013,0.00035931098231198875,0.03145309888553412,Green
Lag-Llama,STOXX,250,249,0.996,1532,15,0.0097911227154047,0.9342859243899351,0.5858711456751593,0.8591441018324495,0.006798614835063388,0.29683861663014,0.0003295912592511239,0.02915733957679448,Green
Lag-Llama,STOXX,500,496,0.992,1532,10,0.006527415143603133,0.14470888430967757,0.7168886421515571,0.3232512257419176,2.127157552302439,0.1314933865089074,0.0003353745605241743,0.03015202469409883,Green
GJR-GARCH,STOXX,125,125,1.0,1611,15,0.00931098696461825,0.7785583301856454,0.006477837039501515,0.023619059019872716,0.07907246800901291,7.412330146560038,0.0003779780109462793,0.03166798962268138,Green
GJR-GARCH,STOXX,250,249,0.996,1611,10,0.006207324643078833,0.09995411690094261,0.049294695672786326,0.037411305478913984,2.706275401823275,3.8652892675932407,0.00035055491591389105,0.03032527996043352,Green
GJR-GARCH,STOXX,500,496,0.992,1611,15,0.00931098696461825,0.7785583301856454,0.006477837039501515,0.023619059019872716,0.07907246800901291,7.412330146560038,0.00033544910804709106,0.027488891497934334,Green
