model,asset,cell,top_k,top_p,temperature,date,realised,pred_mean,pred_std,n_distinct,VaR_0.01,VaR_0.025,VaR_0.05,VaR_0.1,realised_sd
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-07-14,-0.0542730888253682,0.002338431706861424,0.0025066103439749412,50,-0.004653735551983118,-0.0035255574621260166,-0.000987156294286251,-0.0004230671329423785,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-08-02,-0.0027961653333089,0.006593703553080559,0.005780634749798535,50,-0.006266907323151827,-0.006114055868238211,-0.005044096149504185,-0.00015285168774425983,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-08-20,-0.0256107880491792,0.004428277295839507,0.0032857998890267934,50,-0.004664053209125996,-0.004664053209125996,-0.00048248854000121355,0.00032165914308279753,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-09-08,-0.0841237496092673,0.0015520825244313325,0.002697311050417436,50,-0.004825816955417395,-0.004825816955417395,-0.002496112138032913,-0.0018304823897778988,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-09-26,-0.0086258295319363,0.0015739305222959956,0.006488801612856044,50,-0.0072393035516142845,-0.0070627350360155106,-0.006533029954880476,-0.006179893389344215,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-10-15,-0.0266914828671685,0.0128994442706462,0.004200091108310177,50,0.0019977178890258074,0.002724160673096776,0.00671959575265646,0.0074460385367274284,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-11-02,0.0449583454420416,-0.0017888025233405642,0.0031630745971637634,50,-0.006614306475967169,-0.006430576089769602,-0.0062468452379107475,-0.005879383534193039,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-11-21,-0.0159025822498985,0.010975544562039431,0.005774036625965123,50,-0.004583992529660463,-0.0009167987736873329,0.0009167987736873329,0.001283518155105412,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-12-09,-0.0876974436103222,0.015567413796903566,0.00571875774007546,50,-0.00038143774145282805,0.0013350312365218997,0.007247310597449541,0.007819467224180698,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2017-12-28,-0.0809770498133537,0.010798813048386363,0.005571239617363424,50,-0.00040357362013310194,-0.00020178699924144894,0.0012006307137198751,0.002219653222709894,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-01-16,-0.1845817253071517,0.014267592886113562,0.008958811134678977,50,-0.007049206178635359,-0.006408369168639183,-0.006194757297635078,0.0014952864730730653,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-02-03,0.0382326529371476,0.008543413589766714,0.007212898210091141,50,-0.00899496115744114,-0.007420842535793781,-0.0062964726239442825,-0.0006746224826201797,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-02-22,-0.0662612109888093,0.017538957850658336,0.006664706084058152,50,0.0014458963414654136,0.0026508094742894173,0.00626554898917675,0.009398323483765125,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-03-12,-0.0397746995350657,0.013252495693741366,0.006588126124394569,50,-0.0005003967671655118,0.0017513874918222427,0.0027271601604297773,0.005003963131457567,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-03-31,0.0119749652889784,0.00950363049338921,0.007860575211203527,50,-0.008420228026807308,-0.007144435774534941,-0.0012757924851030111,-0.00025515889865346253,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-04-18,0.0325359275749463,0.016064521041698754,0.00585440369377011,50,0.0018227032851427794,0.0020830894354730844,0.005207722540944815,0.006249266676604748,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-05-07,-0.02962092312799,0.009345860252335548,0.004780079308600891,50,-0.0005329380510374904,-0.0002664692874532193,0.001865282072685659,0.0029311571270227432,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-05-25,-0.0142295215887601,0.0051183737903775185,0.004972277967783094,50,-0.0029509994201362133,-0.0026827268302440643,-0.0018779089441522956,-0.0008584729337599098,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-06-13,-0.0359542735067479,0.006570982589214981,0.004859006345226036,50,-0.002638949081301689,-0.0023750541731715202,-0.001847264589741826,-0.0005277902237139642,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-07-01,-0.0028429154242541,0.0034380994745478906,0.004039836683887372,50,-0.003189331851899624,-0.0029235542751848698,-0.002657776465639472,-0.0018604438519105315,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-07-20,-0.0152125001623814,0.008162447204231284,0.0040413241336764,50,-0.0013360914308577776,-0.0005344368983060122,0.00026721868198364973,0.003206618595868349,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-08-07,-0.0289959530864015,0.0009456314612084234,0.004689579757585466,50,-0.008780483156442642,-0.00798890960868448,-0.00771618215367198,-0.006385806016623974,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-08-26,-0.0083041766839804,0.004778195825087863,0.00410875159225729,50,-0.0028787467163056135,-0.0020936341024935246,-0.0018319300143048167,-0.001046817284077406,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-09-13,0.0257235165548658,0.005423816486079084,0.003884911595537031,50,-0.0018416144885122776,-0.0015785266878083348,-0.00026308820815756917,0.0004998671240173295,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-10-02,-0.00509977264563,0.0023013602870775854,0.003881230086494576,50,-0.004450361244380474,-0.004188575316220522,-0.00392678938806057,-0.002879645675420761,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-10-20,0.0036712537146421,0.0015279455559726737,0.0035688882536354534,50,-0.0055801463313400745,-0.00456557422876358,-0.004070970555767417,-0.003297359449788928,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-11-08,-0.0117716614744147,0.0033346511660436898,0.003361454622141893,50,-0.002678630407899618,-0.0024351186584681273,-0.0021916066762059927,-0.0012419107486493872,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-11-27,0.0109450854639127,-0.0018844020318163745,0.0036979004074905223,50,-0.009840219281613827,-0.008118180558085442,-0.007626169826835394,-0.006888153497129679,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2018-12-15,-0.0017666084928983,-0.003445998642244376,0.00436052530514358,50,-0.01144364569336176,-0.010713201016187668,-0.010469719767570496,-0.00973927415907383,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-01-03,-0.027422321806192,-0.0020336211398176186,0.004713610816129708,50,-0.010440031997859478,-0.009711657650768757,-0.008983283303678036,-0.008497701026499271,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-01-21,-0.0069614439036554,-0.0006005018635478336,0.0055131285876379495,50,-0.010568833909928799,-0.010328633710741997,-0.01008843258023262,-0.008887428790330887,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-02-09,0.0012056010064354,-9.237643313187249e-05,0.0036002920043210654,50,-0.006980587728321552,-0.006747901905328035,-0.006515215151011944,-0.0048864115960896015,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-02-27,-0.0008592791582579,-0.00022577646105047022,0.0038329382812667435,50,-0.007949876599013805,-0.0074955979362130165,-0.007268458604812622,-0.006587041076272726,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-03-18,0.0018065426803688,-0.0009473175948863183,0.0032035229440280496,50,-0.006445757914334536,-0.00644131563603878,-0.006219200789928436,-0.005330743733793497,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-04-05,0.0228701273913103,0.0014184839052782958,0.0030329474987911957,50,-0.0037138806656003,-0.003495417069643736,-0.0032769537065178156,-0.0026215629186481237,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-04-24,-0.0194793465759446,0.0012166698303063294,0.0028959432296879225,50,-0.0044227223843336105,-0.0035855643451213836,-0.003369693411514163,-0.002737875794991851,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-05-12,-0.0327880901222147,0.0036017172018845568,0.004274939630309111,50,-0.0032244562171399593,-0.0026198707055300474,-0.0024183420464396477,-0.0020152851939201355,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-05-31,0.030194039934908,0.0017694049604336237,0.00347211955423088,50,-0.0054581183940172195,-0.004873319994658232,-0.002923991996794939,-0.0025341263972222805,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-06-18,-0.0259321508495559,0.0063458384369539066,0.003504612379329209,50,-0.001308613340370357,3.5622052529937775e-10,0.00018694506434258074,0.0018694474129006267,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-07-07,0.0213867234673008,0.010021476258334588,0.004762268826734884,50,-0.0013046859530732036,0.00018638400069903582,0.0013046859530732036,0.004473207984119654,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-07-25,0.0101316211442782,0.00041440669959411027,0.0041244456389911595,50,-0.008710694499313831,-0.0068573555909097195,-0.006486688274890184,-0.00537468446418643,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-08-13,-0.043707143389405,0.0005550621976144612,0.003392100389758374,50,-0.005976199638098478,-0.005251812282949686,-0.005070715211331844,-0.003803036641329527,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-08-31,0.0033793269753761,-0.001369979276205413,0.0029583152372749024,50,-0.006451177876442671,-0.006271978374570608,-0.005913579370826483,-0.005375981330871582,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-09-19,0.0066619464013658,-0.0013492177323421153,0.002388517421212857,50,-0.005736913066357374,-0.005563067272305489,-0.005215375684201717,-0.0046938383020460606,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-10-07,0.0317226049603432,-0.0005971503034088528,0.0025678469953800253,50,-0.004979114048182964,-0.004979114048182964,-0.004635727033019066,-0.004120646044611931,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-10-26,0.0652843338868664,-0.002191747097827439,0.0026092641661441154,50,-0.006551792379468679,-0.006379376631230116,-0.00620696134865284,-0.005689714569598436,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-11-14,-0.0114372021814839,-0.0016567163062136388,0.0025661109364403987,50,-0.006157524883747101,-0.005815440323203802,-0.005644397810101509,-0.005131270736455917,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-12-02,-0.0138754771108136,-0.0002906016019987874,0.0030454038117065717,50,-0.005661069881170988,-0.004974879790097475,-0.004803332034498453,-0.00411714194342494,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2019-12-21,-0.0038386948789303,-0.001370133763896819,0.0025392420875684934,50,-0.0060804751701653,-0.005911573302000761,-0.005573768634349108,-0.005067062564194202,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-01-08,-0.0103216732028055,-0.002176950823224615,0.0031003830619677607,50,-0.007196808699518442,-0.007029440253973007,-0.006862072739750147,-0.0063599697314202785,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-01-27,0.0357604249823632,-0.0015225005973747538,0.0026310914318875647,50,-0.006021755747497082,-0.005854485090821981,-0.005687213968485594,-0.005185400601476431,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-02-14,0.0095230151606993,-0.0017803746808357879,0.0027194938478829487,50,-0.006538714747875929,-0.006035736761987209,-0.005868077278137207,-0.0053650992922484875,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-03-04,-0.0037097436703969,-0.0018431428335640174,0.002578379839746637,50,-0.006145516410470009,-0.0059748077765107155,-0.0056333900429308414,-0.005291972309350967,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-03-22,-0.0590770238625289,-0.0011806314610314905,0.002701589113891934,50,-0.006109586916863918,-0.0057393088936805725,-0.005369031336158514,-0.004998753312975168,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-04-10,-0.0616526461959833,-0.0015978149527585321,0.0030452878021018596,50,-0.006881366018205881,-0.0066902171820402145,-0.006499067880213261,-0.00611676974222064,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-04-28,0.0014686626299017,0.007642286765840254,0.0061651087348945375,50,-0.006105836480855942,-0.0020352790597826242,-0.0018502536695450544,-0.00092512700939551,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-05-17,0.0308434146689847,0.002212387763778679,0.005128022892235678,50,-0.006051789969205856,-0.006051789969205856,-0.005501627456396818,-0.0051348526030778885,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-06-04,0.0147935393856525,-0.002694051034155029,0.003747262609088661,50,-0.009342893958091736,-0.008060536347329617,-0.007877342402935028,-0.007327760104089975,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-06-23,-0.0019773010491619,-0.0024933096630556976,0.003047988151936648,50,-0.00783028919249773,-0.00764818862080574,-0.00728398934006691,-0.006555590778589249,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-07-11,-0.0041536446189585,-0.001427651393353039,0.0026833125773328688,50,-0.006183458026498556,-0.006001591682434082,-0.00545599265024066,-0.005092259496450424,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-07-30,0.0009676074745081,-0.0011289917886861925,0.0028828061119883057,50,-0.006682561710476875,-0.006501952186226845,-0.005779513157904148,-0.005237684119492769,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-08-17,0.0299517604098842,-0.0018190881185698074,0.0027415969669093224,50,-0.006611526478081942,-0.0062442198395729065,-0.006060565821826458,-0.005509605631232262,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-09-05,-0.0331000471341187,-0.003045090051906348,0.00305244950675771,50,-0.007901688106358051,-0.007717927452176809,-0.007534167263656855,-0.006982886698096991,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-09-24,0.0489361364351195,-0.0009069827928799402,0.00331589581013924,50,-0.006632415112107992,-0.0064481813460588455,-0.006263947580009699,-0.005729669658467173,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-10-12,0.014924866101628,-0.001774004473763581,0.0028835733110485996,50,-0.006949193775653839,-0.00677100894972682,-0.006414640229195356,-0.005701902788132429,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-10-31,0.0171606081406304,-0.0009999516987232002,0.003019233261765087,50,-0.006274753715842962,-0.006100454833358526,-0.00592615595087409,-0.005420689657330512,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-11-18,0.0089479998763616,-0.00219211064301526,0.0029372030104355194,50,-0.007126314416527748,-0.0071245767176151276,-0.006950806360691786,-0.006099332962185143,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-12-07,-0.0079659565613177,-0.001407903565602094,0.002965341548435124,50,-0.006609100382775068,-0.006443873047828674,-0.006278644781559706,-0.005948190111666918,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2020-12-25,0.038386018170579,-0.0010999725796855331,0.004829644145735103,50,-0.007162763271480799,-0.0069999732077121735,-0.006837182678282261,-0.006348812952637672,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-01-13,0.0953397207362558,0.0017833991214865818,0.005589173166540112,50,-0.00781754869967699,-0.006653233431279659,-0.005488917231559753,-0.004823594354093075,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-01-31,-0.0342894233895723,-0.0015297056036652065,0.0034476227596888184,50,-0.006344479974359274,-0.006173007655888796,-0.006001535337418318,-0.005658590234816074,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-02-19,0.0782851354369316,0.001283036122036652,0.005309433086181291,50,-0.006363039370626211,-0.006186288315802813,-0.006009537260979414,-0.005479283630847931,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-03-09,0.0481568402532353,-0.0028148245246266013,0.0037802145683063725,50,-0.008021000772714615,-0.00783870555460453,-0.0076564098708331585,-0.007109523750841618,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-03-28,-0.0004068041327035,-0.0020126846896658967,0.0034950829203662694,50,-0.00785705354064703,-0.007308886852115393,-0.006943441927433014,-0.00657799793407321,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-04-15,0.0032322511169766,-6.693275307381118e-05,0.0028277357800364903,50,-0.006051454693078995,-0.005317945498973131,-0.005317945498973131,-0.0038509261794388294,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-05-04,-0.0699936362237769,-0.0020586078439740535,0.0033262828812489916,50,-0.007411062251776457,-0.007225785870105028,-0.007040509022772312,-0.006669956259429455,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-05-22,0.0061982374372439,-0.0028979710193234496,0.0033113863913272357,50,-0.00831916369497776,-0.007932225242257118,-0.007738756947219372,-0.006964880973100662,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-06-10,-0.0173547429931283,-0.0035332647436734986,0.0036225538081901287,50,-0.008935422636568546,-0.008736858144402504,-0.008538292720913887,-0.007942598313093185,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-06-28,-0.0062332624557557,-0.004175615313508091,0.0036806225171274313,50,-0.010653647594153881,-0.009654867695644496,-0.009219503030180931,-0.00880974717438221,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-07-17,0.0035431692173462,0.00021145406166283887,0.0032856284674442652,50,-0.006774741690605879,-0.005953561048954725,-0.005132380407303572,-0.0041059041395783424,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-08-04,0.0409431646384763,-0.003188644477928078,0.00424802669091429,50,-0.010758467949926853,-0.009723999537527561,-0.009103319607675076,-0.008482638746500015,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-08-23,0.0045413466832814,2.357060220717383e-06,0.003589268088041249,50,-0.006481884513050318,-0.00628546392545104,-0.005902443313971161,-0.005499781109392643,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-09-11,0.0070499394103558,0.0038530765206746982,0.004093496155268339,50,-0.005675498861819506,-0.005675498861819506,-0.0013699482660740614,-0.0007828277302905917,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-09-29,0.0128289248145723,0.007019646722153993,0.0037809014921856778,50,-0.0003957297885790467,-0.00019786508346442133,0.0013850533869117498,0.002374376868829131,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-10-18,0.0076462923492901,0.0023918016560906573,0.00446358477448793,50,-0.006140951532870531,-0.005942856427282095,-0.005744761321693659,-0.002377142896875739,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-11-05,-0.0053281291879679,0.00458099357751259,0.0041412026051394525,50,-0.0013887813547626138,-0.001190384034998715,-0.000991986831650138,-0.00041663468873593843,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-11-24,-0.0226387199646387,0.009019384708371945,0.004858262380406038,50,-0.0014089333126321435,-0.0010063810041174293,-0.00040255262865684927,0.00221403781324625,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-12-12,0.0147966078381643,0.0030374839438899784,0.004739158492257774,50,-0.008250108920037746,-0.00598132936283946,-0.0037125491071492434,-0.0024750330485403538,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2021-12-31,-0.0186491727568651,0.001942955627628219,0.003428938006959084,50,-0.003510494949296117,-0.003303995355963707,-0.0030974955298006535,-0.0024779965169727802,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-01-18,0.002956109256612,0.0013489398653472428,0.0034183962127776885,50,-0.006842147558927536,-0.004146756138652563,-0.003535109909716993,-0.003110067453235388,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-02-06,0.0231668765175786,0.0008743841493866554,0.003592489385874418,50,-0.00686852540820837,-0.006035977508872747,-0.004162742756307125,-0.0033301946241408587,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-02-24,0.0273995799515498,-0.0008089954746743784,0.004330901795033771,50,-0.009042580612003803,-0.008832287043333054,-0.008411702699959278,-0.007570532616227865,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-03-15,-0.0083024718981781,-0.00210119949017826,0.006333202806838506,50,-0.011720356531441212,-0.011503312736749649,-0.011286269873380661,-0.009766964241862297,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-04-02,-0.0089570355406702,0.001625042712315917,0.0038991228499288427,50,-0.008626637049019337,-0.006469977553933859,-0.005391648039221764,-0.002803657203912735,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-04-21,-0.0206844397083194,0.0005048540697295558,0.004180240172853739,50,-0.009476781822741032,-0.009261401370167732,-0.008615256287157536,-0.0038768653757870197,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-05-09,-0.1170549632581505,0.0006856491116568477,0.004949411594647252,50,-0.009439473040401936,-0.009224940091371536,-0.009010406211018562,-0.007294138427823782,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-05-28,0.0065222411539163,0.0012218565276998561,0.004895090145788747,50,-0.01011933945119381,-0.009258119389414787,-0.009042814373970032,-0.007105068303644657,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-06-15,0.0163491750838634,0.0023310379353603822,0.0036502845966393306,50,-0.008912479504942894,-0.007002662401646376,-0.002344831137452274,-0.0019310375209897744,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-07-04,0.0472754271830075,0.001710210471355822,0.0036418286904020525,50,-0.007533966563642025,-0.006906135939061642,-0.0062887696083635085,-0.002511322498321533,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-07-23,-0.011044710597189,-0.0005630891118813563,0.004112385410447993,50,-0.009025837294757366,-0.008820704184472561,-0.008615571074187756,-0.006769377738237381,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-08-10,0.0332567950538816,0.001722214101057034,0.0033216763755093467,50,-0.0066596041433513165,-0.0034307055175304413,-0.003228899324312806,-0.0024216745514422655,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-08-29,0.034134991629983,-0.0013337594349332963,0.0041574076955256355,50,-0.008671252056956291,-0.008066280744969845,-0.007864623330533504,-0.007461308967322111,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-09-16,0.0036162281734326,-0.0007013384948368185,0.004667464302990206,50,-0.008698458783328533,-0.008496168069541454,-0.00809158943593502,-0.0072824303060770035,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-10-05,-0.0086982060750251,-0.0010178457592566624,0.0039935381137307935,50,-0.008735169656574726,-0.008536643348634243,-0.007941063493490219,-0.007544009480625391,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-10-23,0.018508150954172,-0.0010081897043273784,0.0032199731017263306,50,-0.006914368364959955,-0.006914368364959955,-0.0065406193025410175,-0.005979994777590036,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-11-11,-0.0319184536013011,-0.0006529463340993971,0.0042804665851710515,50,-0.007413526065647602,-0.0072281877510249615,-0.00685751112177968,-0.006486835423856974,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-11-29,0.013940464110346,-0.0031343378085584845,0.002761590697813757,50,-0.007735996041446924,-0.007560586417093873,-0.007196275517344475,-0.006656554527580738,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2022-12-18,-0.0022123311713591,-0.000725071927823592,0.003474991912307499,50,-0.00763233657926321,-0.007454839535057545,-0.0065939834108576165,-0.006212366744875908,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2023-01-05,-0.0015728177184386,0.00028681463268029204,0.002610928261594136,50,-0.005127794109284878,-0.004956868011504412,-0.004956868011504412,-0.0030766765121370554,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2023-01-24,-0.0130770792009061,0.0012874367280452934,0.0024743208809981606,50,-0.002888534450903535,-0.002718620700761676,-0.0025487069506198168,-0.002038965467363596,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2023-02-11,0.010095720621826,-0.0007124310415995057,0.002890126170891481,50,-0.007204735651612282,-0.00703718326985836,-0.005529215559363365,-0.004859007894992828,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2023-03-02,-0.0072613502094817,-0.0018595528415316948,0.0031873835936720427,50,-0.006689625792205334,-0.006689625792205334,-0.006526464130729437,-0.006036979146301746,0.033290839473858705
Chronos-Small,BTC,temp=0.5 @ k=50,50,1.0,0.5,2023-03-20,-0.0097280586770752,-0.002009945188328857,0.003728766690275035,50,-0.007225883658975363,-0.007061658892780542,-0.007061658892780542,-0.0065689850598573685,0.033290839473858705
