model,asset,method,gamma,violation,kupiec_p,christoffersen_p,zone,mean_var,var_path_vol
Lag-Llama,STOXX,ACI (first-half $\gamma$),0.01,0.004672897196261682,0.02070348642016728,0.06662491605054022,green,0.03324131569845903,0.01325745579973933
Lag-Llama,TLT,Conformal static,0.001,0.011036174126302882,0.6791097305359894,0.7508408286452862,green,0.027227903434501842,0.010958532046383135
Lag-Llama,TLT,Conformal rolling $w{=}250$,0.001,0.00797057020232986,0.393134480674471,0.6255473787274668,green,0.029576616354796213,0.011002297843240232
Lag-Llama,TLT,ACI (first-half $\gamma$),0.001,0.0006131207847946045,5.218978428409991e-07,3.4018555635696447e-06,green,0.03703802894238753,0.01105687755646518
Lag-Llama,USDJPY,Conformal static,0.01,0.010063559322033898,0.977879617810962,0.8239523708984758,green,0.016941672261328398,0.007766246034226203
Lag-Llama,USDJPY,Conformal rolling $w{=}250$,0.01,0.01059322033898305,0.79749930119246,0.7810083510496697,green,0.018590394998367295,0.007870834760147796
Lag-Llama,USDJPY,ACI (first-half $\gamma$),0.01,0.0026483050847457626,0.00013460637397634144,0.0006746162534774806,green,0.022646715685718275,0.009160268319760767
Lag-Llama,WTI,Conformal static,0.01,0.011851015801354402,0.44673078787806986,0.3842704005541056,green,0.07477881121116138,0.046900241062517924
Lag-Llama,WTI,Conformal rolling $w{=}250$,0.01,0.010158013544018058,0.946838076929493,0.39773335079079625,green,0.09985873775615292,0.04778777529093414
Lag-Llama,WTI,ACI (first-half $\gamma$),0.01,0.002257336343115124,7.662365631900111e-05,0.00039803587069237793,green,0.1317912205149947,0.05690130328757831
GJR-GARCH,ASX200,Conformal static,0.001,0.01778242677824268,0.0020549184192513613,0.0006514961135943364,green,0.0237019239930674,0.005403470846329901
GJR-GARCH,ASX200,Conformal rolling $w{=}250$,0.001,0.007322175732217573,0.21658366874210955,0.11050227177204937,green,0.02911647780711271,0.005513062009556362
GJR-GARCH,ASX200,ACI (first-half $\gamma$),0.001,0.012552301255230125,0.2806581483260239,0.061191739246053936,green,0.02518671037714373,0.005410441176764614
GJR-GARCH,AUDUSD,Conformal static,0.001,0.0047522063815342835,0.02413036664313097,0.07607267466248732,green,0.018121332300601173,0.00254567884908855
GJR-GARCH,AUDUSD,Conformal rolling $w{=}250$,0.001,0.009504412763068567,0.8471474790150968,0.29416706297932876,green,0.018496647151890918,0.0027171543593078
GJR-GARCH,AUDUSD,ACI (first-half $\gamma$),0.001,0.019008825526137134,0.001998463647056647,0.002393736990824285,green,0.015086536643306187,0.002548338098914628
GJR-GARCH,BOVESPA,Conformal static,0.001,0.02189001601708489,7.862244413858924e-06,4.579250340476556e-05,yellow,0.03078223820726274,0.006933347853000278
GJR-GARCH,BOVESPA,Conformal rolling $w{=}250$,0.001,0.00800854244527496,0.36954060779458564,0.1836457529367384,green,0.040425471505782205,0.007230217329090505
GJR-GARCH,BOVESPA,ACI (first-half $\gamma$),0.001,0.01868659903897491,0.0007469269671536307,0.003131282103020581,yellow,0.03379675745549794,0.0069390462857821
GJR-GARCH,BTC,Conformal static,0.001,0.0033755274261603376,0.007864194212597242,0.02885042285925228,green,0.09642040827926486,0.032178115821660594
GJR-GARCH,BTC,Conformal rolling $w{=}250$,0.001,0.008438818565400843,0.5788728872785021,0.78724948490584,green,0.0877107115523036,0.032393712503799826
GJR-GARCH,BTC,ACI (first-half $\gamma$),0.001,0.016877637130801686,0.03028701742122835,0.0612840131770816,red,0.07421309161872035,0.03218848691861318
GJR-GARCH,FCHI,Conformal static,0.001,0.016020671834625324,0.014376847488653387,0.030177777169744336,green,0.02977394510668058,0.0073881343589846
GJR-GARCH,FCHI,Conformal rolling $w{=}250$,0.001,0.009302325581395349,0.7549634016571879,0.804279485874432,green,0.03525991603668426,0.007546611276448785
GJR-GARCH,FCHI,ACI (first-half $\gamma$),0.001,0.013953488372093023,0.09907377190052823,0.17508497173755722,green,0.030522098088923266,0.00739455341855254
GJR-GARCH,CBU0,Conformal static,0.001,0.0009478672985781991,0.00014204685136279973,0.0007184949500795083,green,0.01706361503533604,0.0017052412365377917
GJR-GARCH,CBU0,Conformal rolling $w{=}250$,0.001,0.007582938388625593,0.4098376546404163,0.6697693556490023,green,0.0134068499136338,0.0017125403139726992
GJR-GARCH,CBU0,ACI (first-half $\gamma$),0.001,0.017061611374407582,0.036232689478673065,0.08160891111052976,red,0.012607310881995301,0.0017053475585052508
GJR-GARCH,DJCI,Conformal static,0.001,0.02849740932642487,2.4712734316088075e-05,2.873116966312554e-13,red,0.023636450635968552,0.0032300100658060817
GJR-GARCH,DJCI,Conformal rolling $w{=}250$,0.001,0.012953367875647668,0.4302223849444028,0.6424146246250984,yellow,0.026920918694236046,0.0033017173150575794
GJR-GARCH,DJCI,ACI (first-half $\gamma$),0.001,0.014248704663212436,0.26472522717372166,1.5398301287765292e-12,yellow,0.028190719925744574,0.0032318673284310972
GJR-GARCH,ETH,Conformal static,0.001,0.005945303210463734,0.20113530743764274,0.4287007885885721,green,0.11545940597991368,0.03401914475524335
GJR-GARCH,ETH,Conformal rolling $w{=}250$,0.001,0.01070154577883472,0.8397812285705483,0.8887743894305933,green,0.11932061921445904,0.03444652676949441
GJR-GARCH,ETH,ACI (first-half $\gamma$),0.001,0.013079667063020214,0.39143203640411317,0.5985724586887682,green,0.09774749106344566,0.03403964918375799
GJR-GARCH,EURUSD,Conformal static,0.001,0.012650602409638554,0.2971768335854248,0.44368154002071436,green,0.01173515032007797,0.001326222932847336
GJR-GARCH,EURUSD,Conformal rolling $w{=}250$,0.001,0.009036144578313253,0.6882536391206935,0.8046447370628673,green,0.013567297186136014,0.0013486837867850523
GJR-GARCH,EURUSD,ACI (first-half $\gamma$),0.001,0.018674698795180723,0.0015228285888803299,0.0036401728992112863,green,0.010971842106474594,0.001326863458291594
GJR-GARCH,FTSE100,Conformal static,0.001,0.010465724751439037,0.8390765965149758,0.4379654953141807,green,0.02431537157395603,0.0069217940296368045
GJR-GARCH,FTSE100,Conformal rolling $w{=}250$,0.001,0.007849293563579277,0.32616218573479305,0.16659914687478308,green,0.029314409217544374,0.007102534389507687
GJR-GARCH,FTSE100,ACI (first-half $\gamma$),0.001,0.011512297226582941,0.5164546649472197,0.005286689412242406,green,0.023704442291561073,0.006939848295673148
GJR-GARCH,GBPUSD,Conformal static,0.001,0.013221153846153846,0.20822688825400615,0.3372918487357616,green,0.013947253622724561,0.00225376000541273
GJR-GARCH,GBPUSD,Conformal rolling $w{=}250$,0.001,0.01141826923076923,0.5696280762766717,0.39081668509656214,green,0.01649238765650384,0.0023706136227720424
GJR-GARCH,GBPUSD,ACI (first-half $\gamma$),0.001,0.015024038461538462,0.05520720284883648,0.10987195642123278,green,0.013974816050548936,0.0022613844968686755
GJR-GARCH,GDAXI,Conformal static,0.001,0.01664932362122789,0.0074870523770552795,0.02362792268398461,yellow,0.03086103662026773,0.00661366835830259
GJR-GARCH,GDAXI,Conformal rolling $w{=}250$,0.001,0.008324661810613945,0.44716013822807277,0.6548789395265651,green,0.03669365281359837,0.006749231135399661
GJR-GARCH,GDAXI,ACI (first-half $\gamma$),0.001,0.016129032258064516,0.01313155473974627,0.03774744482797486,yellow,0.031626894535554305,0.006624592507604961
GJR-GARCH,GOLD,Conformal static,0.001,0.010281385281385282,0.9036795655309797,0.4188186357352346,green,0.03111877172766966,0.004385215810941879
GJR-GARCH,GOLD,Conformal rolling $w{=}250$,0.001,0.008116883116883116,0.40029188688299133,0.19517493763059154,green,0.033777157608349664,0.0045011520453811715
GJR-GARCH,GOLD,ACI (first-half $\gamma$),0.001,0.013528138528138528,0.14801384427844713,0.04719636119640751,green,0.028231622864976942,0.004392531587991023
GJR-GARCH,HSI,Conformal static,0.001,0.008055853920515575,0.38285259646145153,0.6049269562716786,green,0.03936349038727752,0.004291973937430153
GJR-GARCH,HSI,Conformal rolling $w{=}250$,0.001,0.008592910848549946,0.5317739851884301,0.7158709559541907,green,0.0422528836317326,0.004783148993221897
GJR-GARCH,HSI,ACI (first-half $\gamma$),0.001,0.013963480128893663,0.10484062835813955,0.1813835479099835,green,0.03532402988940538,0.004306440125873154
GJR-GARCH,IBGL,Conformal static,0.001,0.0053639846743295016,0.06488122216259505,0.015561834606235312,green,0.025048135020296472,0.0015785017029562062
GJR-GARCH,IBGL,Conformal rolling $w{=}250$,0.001,0.011494252873563218,0.5961729460461179,0.7298171751165832,green,0.023327455795129137,0.0016771449692872917
GJR-GARCH,IBGL,ACI (first-half $\gamma$),0.001,0.016091954022988506,0.04213279504695248,0.08136016385049777,red,0.021054063188112853,0.0015815537183881936
GJR-GARCH,ICLN,Conformal static,0.001,0.006334125098970704,0.16034292347117948,0.3546827564586482,green,0.05227379448051901,0.0036199454325600063
GJR-GARCH,ICLN,Conformal rolling $w{=}250$,0.001,0.011876484560570071,0.5150702991683265,0.31310616765793337,green,0.05160050954363479,0.004148786709550678
GJR-GARCH,ICLN,ACI (first-half $\gamma$),0.001,0.01583531274742676,0.05474553211085143,0.01839832337272561,green,0.041447927696475644,0.0036227621764722846
GJR-GARCH,NATGAS,Conformal static,0.001,0.0075675675675675675,0.2719127417664601,0.49147258251794657,green,0.12188063041107212,0.015375491156213578
GJR-GARCH,NATGAS,Conformal rolling $w{=}250$,0.001,0.008648648648648649,0.549849620189909,0.7272704599641615,green,0.12913069391385823,0.015918622684237715
GJR-GARCH,NATGAS,ACI (first-half $\gamma$),0.001,0.014594594594594595,0.06305764753773445,0.12662403993379542,green,0.11025384029093918,0.01538021371112401
GJR-GARCH,NIFTY,Conformal static,0.001,0.010101010101010102,0.970995889640308,0.8750969732607062,green,0.023513420968928694,0.004351521584564906
GJR-GARCH,NIFTY,Conformal rolling $w{=}250$,0.001,0.009324009324009324,0.805272058573062,0.8663901125109059,yellow,0.02526610462314271,0.0044701426113619835
GJR-GARCH,NIFTY,ACI (first-half $\gamma$),0.001,0.016317016317016316,0.03687511553318246,0.07992091061880746,yellow,0.02222649850184733,0.00435575074363918
GJR-GARCH,NIKKEI,Conformal static,0.001,0.009724473257698542,0.9047321774664351,0.38157162715240656,green,0.03473636961516679,0.008904259523363482
GJR-GARCH,NIKKEI,Conformal rolling $w{=}250$,0.001,0.006482982171799027,0.10411226801219785,0.04855121965192341,green,0.04064457203205737,0.00914193191959386
GJR-GARCH,NIKKEI,ACI (first-half $\gamma$),0.001,0.01350621285791464,0.1500987236555107,0.22838730530004336,green,0.0328173539878995,0.008919119684877613
GJR-GARCH,SP500,Conformal static,0.001,0.014195583596214511,0.08364884095614586,0.1517848560571976,green,0.03163137283141491,0.008368394394001038
GJR-GARCH,SP500,Conformal rolling $w{=}250$,0.001,0.007360672975814932,0.22483723413107126,0.4315020443138873,green,0.03844228742815622,0.008512074935065108
GJR-GARCH,SP500,ACI (first-half $\gamma$),0.001,0.013669821240799159,0.12760586028234105,0.2184407532014933,green,0.03287367827622188,0.008382643884670807
GJR-GARCH,STOXX,Conformal static,0.001,0.012048192771084338,0.4283801601659768,0.35038151426902037,green,0.028221014989716228,0.0068291419239240045
GJR-GARCH,STOXX,Conformal rolling $w{=}250$,0.001,0.008243500317057704,0.46967070053234317,0.6910784336503167,green,0.033135270837159024,0.007016626188361491
GJR-GARCH,STOXX,ACI (first-half $\gamma$),0.001,0.011414077362079899,0.580993280220493,0.045211532858251614,green,0.02910663705313229,0.006848756908457627
GJR-GARCH,TLT,Conformal static,0.001,0.008191925102399064,0.4380339783708731,0.6594049591018998,yellow,0.026922277561785977,0.003792756055091005
GJR-GARCH,TLT,Conformal rolling $w{=}250$,0.001,0.008191925102399064,0.4380339783708731,0.6594049591018998,green,0.02755092915574784,0.00385324766729243
GJR-GARCH,TLT,ACI (first-half $\gamma$),0.001,0.015213575190169689,0.04426662131285408,0.023225926509835706,red,0.023985670193927694,0.003793343953064428
GJR-GARCH,USDJPY,Conformal static,0.001,0.013733468972533061,0.11535681665059418,0.19843893389767314,green,0.015063239258662257,0.0025001769001156814
GJR-GARCH,USDJPY,Conformal rolling $w{=}250$,0.001,0.008138351983723296,0.3912796573127142,0.6072396964270128,green,0.018636278036386313,0.002636308923854019
GJR-GARCH,USDJPY,ACI (first-half $\gamma$),0.001,0.011698880976602238,0.4609827225644151,0.5803292209182034,green,0.01505245184004732,0.0025073334456751925
GJR-GARCH,WTI,Conformal static,0.001,0.011351351351351352,0.5674394346880967,0.06022115457983035,green,0.07407279948175409,0.016307740980354195
GJR-GARCH,WTI,Conformal rolling $w{=}250$,0.001,0.009189189189189189,0.72232387045173,0.001367076920010038,green,0.08903179215869568,0.016551770906667453
GJR-GARCH,WTI,ACI (first-half $\gamma$),0.001,0.01027027027027027,0.9074004368451875,0.04806139720117876,yellow,0.07753318006216015,0.01644360224110022
GARCH-N,ASX200,Conformal static,0.01,0.018305439330543932,0.001073373936257401,0.0004153090610695692,yellow,0.02281919994416439,0.0035511074894395726
GARCH-N,ASX200,Conformal rolling $w{=}250$,0.01,0.009414225941422594,0.7948798349622951,0.03563245452010829,green,0.029220209182272524,0.0037434670651820138
GARCH-N,ASX200,ACI (first-half $\gamma$),0.01,0.002615062761506276,0.00011145056287069298,0.0005647285700827461,green,0.03482998157041171,0.00645741171700442
GARCH-N,AUDUSD,Conformal static,0.01,0.0033944331296673455,0.003146872415445941,0.01256061997411994,green,0.017883422513994898,0.004287880992427193
GARCH-N,AUDUSD,Conformal rolling $w{=}250$,0.01,0.00746775288526816,0.3064922139908858,0.5456996661115624,green,0.017962247925816507,0.0044373077041948445
GARCH-N,AUDUSD,ACI (first-half $\gamma$),0.01,0.008825526137135099,0.6438882524355134,0.23488502795356198,green,0.01811041590070024,0.006168330309165141
GARCH-N,BOVESPA,Conformal static,0.001,0.012279765082754938,0.3383285383065183,0.47497870726665015,green,0.03360452577382871,0.004310863226943378
GARCH-N,BOVESPA,Conformal rolling $w{=}250$,0.001,0.0069407367859049655,0.15906606912334026,0.07788090291242789,green,0.04132960404463495,0.004833617062021033
GARCH-N,BOVESPA,ACI (first-half $\gamma$),0.001,0.004271222637479978,0.004913478413205501,0.018502661266071977,green,0.05439612705093184,0.004919639067116484
GARCH-N,BTC,Conformal static,0.01,0.0033755274261603376,0.007864194212597242,0.02885042285925228,green,0.08344599821784587,0.01245175584387234
GARCH-N,BTC,Conformal rolling $w{=}250$,0.01,0.007594936708860759,0.38487928248212877,0.6398853459144265,green,0.07648084229513348,0.012740030012803577
GARCH-N,BTC,ACI (first-half $\gamma$),0.01,0.005063291139240506,0.05910570653431927,0.16337427243599192,green,0.080811860790139,0.016396986460192175
GARCH-N,FCHI,Conformal static,0.01,0.017054263565891473,0.004602676266317647,0.00015056087916077814,yellow,0.02821578584657993,0.005201554888341265
GARCH-N,FCHI,Conformal rolling $w{=}250$,0.01,0.0103359173126615,0.882581001502399,0.437797819656364,green,0.03626206347076599,0.005451687763891009
GARCH-N,FCHI,ACI (first-half $\gamma$),0.01,0.00516795865633075,0.018550345307791767,0.059386820114683866,green,0.041673762576112154,0.007747363396494292
GARCH-N,CBU0,Conformal static,0.01,0.008530805687203791,0.6227107009251567,0.8199180071057386,green,0.012519496162271866,0.000802217695810974
GARCH-N,CBU0,Conformal rolling $w{=}250$,0.01,0.008530805687203791,0.6227107009251567,0.8199180071057386,green,0.012833849904755565,0.0008264184225214658
GARCH-N,CBU0,ACI (first-half $\gamma$),0.01,0.011374407582938388,0.6606352030661767,0.7909066863937456,green,0.01212763999595787,0.0009033456091947317
GARCH-N,DJCI,Conformal static,0.01,0.011658031088082901,0.6518874883214196,0.21143930815464088,green,0.023541190852439907,0.0020792909590925325
GARCH-N,DJCI,Conformal rolling $w{=}250$,0.01,0.011658031088082901,0.6518874883214196,0.8121533830633068,green,0.027751806027399767,0.002314704824244665
GARCH-N,DJCI,ACI (first-half $\gamma$),0.01,0.0038860103626943004,0.051317603064967444,0.1479830696779086,green,0.02962983388067102,0.0027875834250424385
GARCH-N,ETH,Conformal static,0.01,0.007134363852556481,0.37866695286326224,0.6500679245926206,green,0.11530816492433932,0.008775260380715907
GARCH-N,ETH,Conformal rolling $w{=}250$,0.01,0.01070154577883472,0.8397812285705483,0.8887743894305933,green,0.1104435383530374,0.009660682580815271
GARCH-N,ETH,ACI (first-half $\gamma$),0.01,0.008323424494649227,0.6148112912154005,0.8307401747123333,green,0.11659220547696135,0.010666499047787197
GARCH-N,EURUSD,Conformal static,0.005,0.008433734939759036,0.5098178170957479,0.7143581140907567,green,0.01180538334923354,0.0009140969098936511
GARCH-N,EURUSD,Conformal rolling $w{=}250$,0.005,0.007228915662650603,0.23258895397138357,0.4493685988902608,green,0.012801340115107671,0.0009696049980171456
GARCH-N,EURUSD,ACI (first-half $\gamma$),0.005,0.007228915662650603,0.23258895397138357,0.4493685988902608,green,0.013596063609048819,0.0012076010360892316
GARCH-N,FTSE100,Conformal static,0.01,0.0141287284144427,0.08766663762769028,0.16238388359150835,green,0.02444818147507398,0.005127135198460005
GARCH-N,FTSE100,Conformal rolling $w{=}250$,0.01,0.007849293563579277,0.32616218573479305,0.16659914687478308,green,0.03000633442008295,0.005352620607204091
GARCH-N,FTSE100,ACI (first-half $\gamma$),0.01,0.0052328623757195184,0.021187981549500204,0.0666524351514308,green,0.03591944284383545,0.006785532689150539
GARCH-N,GBPUSD,Conformal static,0.01,0.008413461538461538,0.503682164051213,0.7100313764952111,green,0.014284094595144193,0.001510447198907954
GARCH-N,GBPUSD,Conformal rolling $w{=}250$,0.01,0.010216346153846154,0.9295721963827073,0.8356995970570615,green,0.015481667783213752,0.0016090139163437167
GARCH-N,GBPUSD,ACI (first-half $\gamma$),0.01,0.005408653846153846,0.03918451624133924,0.1135630048792465,green,0.018449643422901216,0.003212600898538314
GARCH-N,GDAXI,Conformal static,0.01,0.01664932362122789,0.0074870523770552795,0.001514450960685403,yellow,0.029285867652617457,0.005287304816133949
GARCH-N,GDAXI,Conformal rolling $w{=}250$,0.01,0.008844953173777315,0.6036706809471064,0.2943077906977771,green,0.03768061889106345,0.005603671813779086
GARCH-N,GDAXI,ACI (first-half $\gamma$),0.01,0.004682622268470343,0.008925310168513194,0.0313914413107457,green,0.044141047913187334,0.008781844802545093
GARCH-N,GOLD,Conformal static,0.01,0.008658008658008658,0.5528990168098235,0.26219315772757207,green,0.029349102245931773,0.003418969041151177
GARCH-N,GOLD,Conformal rolling $w{=}250$,0.01,0.011363636363636364,0.5642057661622889,0.42075887760368835,green,0.03176169009820642,0.003711466251698998
GARCH-N,GOLD,ACI (first-half $\gamma$),0.01,0.005952380952380952,0.05858214765811043,0.15654010891593462,green,0.04147353064438698,0.010090599203667377
GARCH-N,HSI,Conformal static,0.01,0.01020408163265306,0.9297088066635899,0.41765824122469253,green,0.037685231485667284,0.0034335012270036783
GARCH-N,HSI,Conformal rolling $w{=}250$,0.01,0.008592910848549946,0.5317739851884301,0.25545212853030624,green,0.04271709470180219,0.0045000544316074415
GARCH-N,HSI,ACI (first-half $\gamma$),0.01,0.009129967776584319,0.7017635902258191,0.3216349125663634,yellow,0.04548803422838347,0.011578159788575237
GARCH-N,IBGL,Conformal static,0.01,0.004597701149425287,0.028228510453388353,0.005558857217907663,green,0.022872190530513543,0.0006816569982725638
GARCH-N,IBGL,Conformal rolling $w{=}250$,0.01,0.009195402298850575,0.7671249534424425,0.24020855470692948,green,0.02125864747816409,0.0007619708928162281
GARCH-N,IBGL,ACI (first-half $\gamma$),0.01,0.01532567049808429,0.07295637902592639,0.11991508250025915,yellow,0.019153485252546457,0.0008566667074740934
GARCH-N,ICLN,Conformal static,0.01,0.00791765637371338,0.4402114402676144,0.6854096268017291,green,0.04634190909771205,0.0023646473092829006
GARCH-N,ICLN,Conformal rolling $w{=}250$,0.01,0.007125890736342043,0.27915034496510044,0.5219120010741936,green,0.05107071278052146,0.002684877886135532
GARCH-N,ICLN,ACI (first-half $\gamma$),0.01,0.014251781472684086,0.1534332923264056,0.2782181035847488,green,0.04142130053047071,0.002940274004944869
GARCH-N,NATGAS,Conformal static,0.005,0.00972972972972973,0.9065746205109829,0.832067223648232,green,0.10607488214058985,0.009118137799363745
GARCH-N,NATGAS,Conformal rolling $w{=}250$,0.005,0.00972972972972973,0.9065746205109829,0.832067223648232,green,0.1210123440936966,0.010238805992616857
GARCH-N,NATGAS,ACI (first-half $\gamma$),0.005,0.010810810810810811,0.7293704147571607,0.7568816724811886,green,0.12234786155511776,0.010274235929561455
GARCH-N,NIFTY,Conformal static,0.01,0.009324009324009324,0.805272058573062,0.8663901125109059,green,0.023386872036979058,0.0030253364116016417
GARCH-N,NIFTY,Conformal rolling $w{=}250$,0.01,0.00777000777000777,0.40272278013065566,0.6515107642534512,green,0.026582382125406232,0.003145140309967896
GARCH-N,NIFTY,ACI (first-half $\gamma$),0.01,0.00777000777000777,0.40272278013065566,0.6515107642534512,green,0.028160545358864943,0.005504489801034511
GARCH-N,NIKKEI,Conformal static,0.01,0.012965964343598054,0.22003946216337772,0.05461195867152801,green,0.032694769901666164,0.00709041943001595
GARCH-N,NIKKEI,Conformal rolling $w{=}250$,0.01,0.007563479200432199,0.2709394929357693,0.13321518694497406,green,0.04052384534777838,0.007440817411358415
GARCH-N,NIKKEI,ACI (first-half $\gamma$),0.01,0.005402485143165856,0.02938460653735683,0.01182543902314847,green,0.044256417866376754,0.012050668343043284
GARCH-N,SP500,Conformal static,0.01,0.011566771819137749,0.5028197031202576,0.4176377116671083,green,0.02975357501939881,0.004612104748643211
GARCH-N,SP500,Conformal rolling $w{=}250$,0.01,0.006834910620399579,0.14117161537298806,0.07010290157210852,green,0.03496194147846312,0.004783640156758205
GARCH-N,SP500,ACI (first-half $\gamma$),0.01,0.006309148264984227,0.08264448085229352,0.20550437612861894,green,0.03839591433935744,0.006068047070981567
GARCH-N,STOXX,Conformal static,0.01,0.010145846544071021,0.9536925909058616,0.35811040708509884,green,0.027006831051041583,0.005358403895411222
GARCH-N,STOXX,Conformal rolling $w{=}250$,0.01,0.007609384908053266,0.31919787800777366,0.12851034502572617,green,0.03291837724540604,0.005641055497241833
GARCH-N,STOXX,ACI (first-half $\gamma$),0.01,0.004438807863031071,0.012643054605400363,0.04326455464849637,green,0.03950628691860055,0.0078004661495926315
GARCH-N,TLT,Conformal static,0.001,0.011117612638970159,0.6482722583656855,0.7277606136160646,green,0.02343497809235962,0.0025022231601274925
GARCH-N,TLT,Conformal rolling $w{=}250$,0.001,0.008777062609713282,0.6038139451145381,0.7652575594409107,green,0.026020274953074716,0.0025598583929456343
GARCH-N,TLT,ACI (first-half $\gamma$),0.001,0.007021650087770626,0.19108747764571482,0.39081811764961544,green,0.025604295902053466,0.0025143895398386062
GARCH-N,USDJPY,Conformal static,0.01,0.010681586978636826,0.7638616924946391,0.7618691713950047,green,0.014739433259915441,0.0010486061205648401
GARCH-N,USDJPY,Conformal rolling $w{=}250$,0.01,0.008138351983723296,0.3912796573127142,0.6072396964270128,green,0.017541212592980217,0.0012355970144921162
GARCH-N,USDJPY,ACI (first-half $\gamma$),0.01,0.009155645981688708,0.7026803556091811,0.7872089997370619,green,0.01654393096174908,0.0017047736659769335
GARCH-N,WTI,Conformal static,0.01,0.013513513513513514,0.14940154879284961,0.04744612967008132,green,0.06461797708534484,0.012592557222066467
GARCH-N,WTI,Conformal rolling $w{=}250$,0.01,0.009189189189189189,0.72232387045173,0.02935707939667085,green,0.09116363816277263,0.013239760887803436
GARCH-N,WTI,ACI (first-half $\gamma$),0.01,0.004864864864864865,0.013677025086826828,0.045789415961918274,green,0.11151728881148233,0.029298246058538157
HS,ASX200,Conformal static,0.005,0.010460251046025104,0.840887731149085,0.00014899529858038727,green,0.030361704545668902,0.000815203548045444
HS,ASX200,Conformal rolling $w{=}250$,0.005,0.014644351464435146,0.05627086148250394,0.11812278818845312,green,0.03816983437626695,0.0019088551449604667
HS,ASX200,ACI (first-half $\gamma$),0.005,0.006276150627615063,0.0789264961745539,0.03769568209729765,green,0.04361889617610399,0.004491426708064365
HS,AUDUSD,Conformal static,0.01,0.006109979633401222,0.10588583834613229,0.2559805215023381,green,0.019106005070198558,0.00020241743542220506
HS,AUDUSD,Conformal rolling $w{=}250$,0.01,0.010862186014935505,0.7429092487530347,0.36022255950789356,green,0.01969859823383995,0.000627596378135291
HS,AUDUSD,ACI (first-half $\gamma$),0.01,0.024439918533604887,2.570209722699831e-06,9.033344706029892e-06,yellow,0.01528513789342365,0.002148297898573979
HS,BOVESPA,Conformal static,0.005,0.009076348104644954,0.6831821951185664,0.0012927087381178876,green,0.045170583228301975,0.0013510171488035436
HS,BOVESPA,Conformal rolling $w{=}250$,0.005,0.018152696209289908,0.0014587474844233452,0.002262029974956332,green,0.05409233833140647,0.003403690326586534
HS,BOVESPA,ACI (first-half $\gamma$),0.005,0.01868659903897491,0.0007469269671536307,0.003131282103020581,yellow,0.041578998867597056,0.002538956638205972
HS,BTC,Conformal static,0.01,0.004219409282700422,0.023774341120843694,0.07602337682074504,green,0.08001702449386355,0.0011504011359126866
HS,BTC,Conformal rolling $w{=}250$,0.01,0.009282700421940928,0.8016638096758169,0.8739735806642754,green,0.0752548376860962,0.0022759648219908848
HS,BTC,ACI (first-half $\gamma$),0.01,0.016033755274261603,0.05494058990135486,0.11627129551574344,green,0.06524604464950874,0.004492487023921742
HS,FCHI,Conformal static,0.01,0.012919896640826873,0.2167362454196826,0.0004392187590977649,green,0.03529102655431765,0.0006526119748848152
HS,FCHI,Conformal rolling $w{=}250$,0.01,0.014470284237726097,0.06395257472119015,0.004609190136881244,green,0.044992942716703524,0.001831262155168879
HS,FCHI,ACI (first-half $\gamma$),0.01,0.011886304909560724,0.4180318590475822,0.0661484139161044,green,0.041982714055026606,0.006373092907028524
HS,CBU0,Conformal static,0.001,0.007582938388625593,0.4098376546404163,0.6697693556490023,green,0.013191131791001844,0.00010227251848914463
HS,CBU0,Conformal rolling $w{=}250$,0.001,0.007582938388625593,0.4098376546404163,0.6697693556490023,green,0.013690424131066562,0.00024540039323948785
HS,CBU0,ACI (first-half $\gamma$),0.001,0.004739336492890996,0.05564806710734731,0.156435370301252,green,0.015753522566583508,0.00017725196569626665
HS,DJCI,Conformal static,0.001,0.019430051813471502,0.01971855978221614,0.037751384037765096,yellow,0.02638963946967666,0.00043470669843359507
HS,DJCI,Conformal rolling $w{=}250$,0.001,0.012953367875647668,0.4302223849444028,0.20952064117499253,yellow,0.034528509075050694,0.0009009464178153929
HS,DJCI,ACI (first-half $\gamma$),0.001,0.007772020725388601,0.5173319047888199,0.08352664078762326,green,0.03663676372921466,0.0007756518012133727
HS,ETH,Conformal static,0.001,0.015457788347205707,0.14081082820838717,0.1436249182934303,green,0.09139104249546551,0.0013123672701412972
HS,ETH,Conformal rolling $w{=}250$,0.001,0.014268727705112961,0.24230283873445235,0.4242246395073661,green,0.10510227211225948,0.002725434086379467
HS,ETH,ACI (first-half $\gamma$),0.001,0.0023781212841854932,0.0076053462467261905,0.028245066405804008,green,0.1417203345263976,0.0022773290609395236
HS,EURUSD,Conformal static,0.001,0.010843373493975903,0.7333264008006899,0.7745414019659007,green,0.011994509616420741,0.00013090754562682607
HS,EURUSD,Conformal rolling $w{=}250$,0.001,0.00963855421686747,0.8816307355216587,0.8462834344289701,green,0.013470610487578891,0.0003244301895498638
HS,EURUSD,ACI (first-half $\gamma$),0.001,0.004216867469879518,0.007425377665408651,0.026965465882653188,green,0.015653720851702115,0.00039117401674250896
HS,FTSE100,Conformal static,0.01,0.010465724751439037,0.8390765965149758,0.0035830183327599037,green,0.02981474919967633,0.0004891639891984653
HS,FTSE100,Conformal rolling $w{=}250$,0.01,0.01098901098901099,0.6688610472794269,0.004496362101428679,green,0.03903803002576772,0.0017027814260575055
