model,asset,w,k,is_max,n,mean_shift,sd_shift,pi_hat
Chronos-Small-A,HSI,500,496,0,5444,0.004289224853981988,0.0060755085930744536,0.012674504041146216
Chronos-Small-A,IBGL,125,125,1,3586,0.007746762049885741,0.019855519864190735,0.008087005019520357
Chronos-Small-A,IBGL,250,249,0,3586,0.0038710885185603487,0.005838205505900387,0.010039040713887339
Chronos-Small-A,IBGL,500,496,0,3586,0.002030189733410669,0.0029929287683623574,0.013106525376464027
Chronos-Small-A,ICLN,125,125,1,3447,0.010181944640618154,0.017788105850294167,0.008703220191470844
Chronos-Small-A,ICLN,250,249,0,3447,0.010735913418989409,0.020612145318231183,0.009573542210617928
Chronos-Small-A,ICLN,500,496,0,3447,0.0063246048369283445,0.011051179629219443,0.012184508268059183
Chronos-Small-A,NATGAS,125,125,1,5402,0.020874346961107685,0.035497553151836496,0.01036653091447612
Chronos-Small-A,NATGAS,250,249,0,5402,0.01654566739980424,0.022124378527741094,0.008330248056275453
Chronos-Small-A,NATGAS,500,496,0,5402,0.00481098454967876,0.01099844463307863,0.012402813772676786
Chronos-Small-A,NIFTY,125,125,1,3526,0.00991434238722442,0.018899390356433433,0.009926262053318207
Chronos-Small-A,NIFTY,250,249,0,3526,0.007212990057602347,0.014508143536584453,0.008791832104367556
Chronos-Small-A,NIFTY,500,496,0,3526,0.0035783478242900264,0.006881277825031265,0.013045944412932501
Chronos-Small-A,NIKKEI,125,125,1,5406,0.014105188809016655,0.020972936545851886,0.008694043655197927
Chronos-Small-A,NIKKEI,250,249,0,5406,0.012165719576593174,0.014014070386723825,0.009433962264150943
Chronos-Small-A,NIKKEI,500,496,0,5406,0.005724473790649665,0.006983267475544396,0.01220865704772475
Chronos-Small-A,SP500,125,125,1,5578,0.008946108702899361,0.014872534497578388,0.0095016134815346
Chronos-Small-A,SP500,250,249,0,5578,0.009281892195248043,0.012763690730581092,0.010935819290068125
Chronos-Small-A,SP500,500,496,0,5578,0.005292048105052864,0.0059141640059275176,0.013983506633201864
Chronos-Small-A,STOXX,125,125,1,4493,0.010697578073733553,0.018248091904129536,0.00979301135099043
Chronos-Small-A,STOXX,250,249,0,4493,0.008811927210268645,0.012051356091353842,0.00890273759180948
Chronos-Small-A,STOXX,500,496,0,4493,0.005879467175213795,0.005493019523602812,0.011573558869352326
Chronos-Small-A,TLT,125,125,1,4934,0.0042359896695983515,0.007444187994059677,0.0074989866234292666
Chronos-Small-A,TLT,250,249,0,4934,0.0029401022232036955,0.00620753896282648,0.008107012565869477
Chronos-Small-A,TLT,500,496,0,4934,0.0010194732357339047,0.0022875876499634388,0.011755168220510741
Chronos-Small-A,USDJPY,125,125,1,5791,0.007788911930820876,0.019599791872195165,0.008634087376964255
Chronos-Small-A,USDJPY,250,249,0,5791,0.006533536530586302,0.013107626769408263,0.008634087376964255
Chronos-Small-A,USDJPY,500,496,0,5791,0.002397624277357365,0.0038036041837808798,0.012605767570367812
Chronos-Small-A,WTI,125,125,1,5404,0.01734860146866507,0.038008740823926704,0.008697261287934863
Chronos-Small-A,WTI,250,249,0,5404,0.018694468699276462,0.04074507253915551,0.010362694300518135
Chronos-Small-A,WTI,500,496,0,5404,0.007444967769377232,0.012323212040607661,0.01221317542561066
Chronos-Mini-A,ASX200,125,125,1,5609,0.008147284829249939,0.01300091260598313,0.009092529862720628
Chronos-Mini-A,ASX200,250,249,0,5609,0.0076030472189346525,0.01196697934063022,0.009805669459796756
Chronos-Mini-A,ASX200,500,496,0,5609,0.004007229862805139,0.0051825191530770936,0.015510786236405777
Chronos-Mini-A,AUDUSD,125,125,1,4147,0.003972881878166142,0.008200299403909584,0.008922112370388232
Chronos-Mini-A,AUDUSD,250,249,0,4147,0.0026297138152159764,0.0032296586528889125,0.008680974198215577
Chronos-Mini-A,AUDUSD,500,496,0,4147,0.001914735820511769,0.003996833628021271,0.010610079575596816
Chronos-Mini-A,BOVESPA,125,125,1,5480,0.011323555556862626,0.01949738381830066,0.00948905109489051
Chronos-Mini-A,BOVESPA,250,249,0,5480,0.010183134420220851,0.0182195479697732,0.008576642335766424
Chronos-Mini-A,BOVESPA,500,496,0,5480,0.004517999002612538,0.009136508204685685,0.012226277372262773
Chronos-Mini-A,BTC,125,125,1,3188,0.04992470689791703,0.07378973144859431,0.008469259723964869
Chronos-Mini-A,BTC,250,249,0,3188,0.03260596720475893,0.021371612063168663,0.00878293601003764
Chronos-Mini-A,BTC,500,496,0,3188,0.020821941072407348,0.011052444633125694,0.010351317440401506
Chronos-Mini-A,CBU0,125,125,1,2753,0.002982882958984239,0.005700792378589919,0.008354522339266255
Chronos-Mini-A,CBU0,250,249,0,2753,0.0018338570809436389,0.002270464607666008,0.009081002542680712
Chronos-Mini-A,CBU0,500,496,0,2753,0.0010549521510972834,0.0008700059027110336,0.009081002542680712
Chronos-Mini-A,DJCI,125,125,1,1810,0.007436742960617773,0.008298752716759516,0.008287292817679558
Chronos-Mini-A,DJCI,250,249,0,1810,0.006184929291923034,0.007518153484045739,0.010497237569060774
Chronos-Mini-A,DJCI,500,496,0,1810,0.0026610885033567645,0.0031716598071950125,0.013259668508287293
Chronos-Mini-A,ETH,125,125,1,2038,0.04686201158312964,0.047232855362009094,0.009813542688910697
Chronos-Mini-A,ETH,250,249,0,2038,0.03651247098207816,0.02451604860950549,0.008341511285574092
Chronos-Mini-A,ETH,500,496,0,2038,0.022343496988661792,0.010448865260271546,0.011776251226692836
Chronos-Mini-A,EURUSD,125,125,1,4771,0.007557468565080832,0.019586115822754574,0.009431984908824145
Chronos-Mini-A,EURUSD,250,249,0,4771,0.006163652398548571,0.015616985145513598,0.009431984908824145
Chronos-Mini-A,EURUSD,500,496,0,4771,0.0035588698597754935,0.009354340307330926,0.01530077551875917
Chronos-Mini-A,FCHI,125,125,1,5686,0.010872493529484046,0.01858716155653826,0.011079845233907844
Chronos-Mini-A,FCHI,250,249,0,5686,0.008848188405681521,0.012902890033894004,0.01020049243756595
Chronos-Mini-A,FCHI,500,496,0,5686,0.006009485820732122,0.006409302087720789,0.01371790362293352
Chronos-Mini-A,FTSE100,125,125,1,5608,0.008913268453687636,0.01522483702860739,0.010877318116975749
Chronos-Mini-A,FTSE100,250,249,0,5608,0.008766665848405655,0.012511750946314648,0.0112339514978602
Chronos-Mini-A,FTSE100,500,496,0,5608,0.0045862512457240144,0.005235405235200133,0.014087018544935806
Chronos-Mini-A,GBPUSD,125,125,1,4783,0.005439506656810418,0.011694127976116417,0.009617394940413967
Chronos-Mini-A,GBPUSD,250,249,0,4783,0.0032265655374178713,0.004308305944204746,0.009826468743466444
Chronos-Mini-A,GBPUSD,500,496,0,4783,0.0021013299746484135,0.0030424004973172453,0.01275350198620113
Chronos-Mini-A,GDAXI,125,125,1,5642,0.010202678091987315,0.01772428811305783,0.009216589861751152
Chronos-Mini-A,GDAXI,250,249,0,5642,0.0077165567502421135,0.012123289437371832,0.010634526763559022
Chronos-Mini-A,GDAXI,500,496,0,5642,0.005954061152132023,0.007201267807687674,0.013293158454448777
Chronos-Mini-A,GOLD,125,125,1,5397,0.011653015569345103,0.015136954066299377,0.007782101167315175
Chronos-Mini-A,GOLD,250,249,0,5397,0.01036573037391296,0.010397153322855028,0.009634982397628312
Chronos-Mini-A,GOLD,500,496,0,5397,0.006082416292019411,0.005095008000680625,0.01148786362794145
Chronos-Mini-A,HSI,125,125,1,5444,0.012258267625095309,0.021781321399437496,0.01047024246877296
Chronos-Mini-A,HSI,250,249,0,5444,0.007669940288009391,0.01356066286942595,0.01047024246877296
Chronos-Mini-A,HSI,500,496,0,5444,0.004368827698414978,0.006325005511351152,0.013041880969875092
Chronos-Mini-A,IBGL,125,125,1,3586,0.008150623090634312,0.019921180548406386,0.008087005019520357
Chronos-Mini-A,IBGL,250,249,0,3586,0.0043891796244767975,0.006201408615403217,0.010317902955939765
Chronos-Mini-A,IBGL,500,496,0,3586,0.0023789858277697387,0.0025355696600987752,0.012827663134411601
Chronos-Mini-A,ICLN,125,125,1,3447,0.010573646571049545,0.018617754597437065,0.008703220191470844
Chronos-Mini-A,ICLN,250,249,0,3447,0.011467908453157132,0.021309225809185775,0.008123005512039455
Chronos-Mini-A,ICLN,500,496,0,3447,0.006243542926099173,0.010446653327231433,0.012184508268059183
Chronos-Mini-A,NATGAS,125,125,1,5402,0.020968443181815427,0.03697317988449109,0.011292114031840059
Chronos-Mini-A,NATGAS,250,249,0,5402,0.01535173858385035,0.021549907399135995,0.008515364679748241
Chronos-Mini-A,NATGAS,500,496,0,5402,0.00469247128351,0.010445938197851291,0.011662347278785635
Chronos-Mini-A,NIFTY,125,125,1,3526,0.009938966708615143,0.01867880684960173,0.01106069200226886
Chronos-Mini-A,NIFTY,250,249,0,3526,0.00766382419230699,0.015263988287615734,0.009642654566080544
Chronos-Mini-A,NIFTY,500,496,0,3526,0.0030773345055882966,0.005960621041263689,0.012195121951219513
Chronos-Mini-A,NIKKEI,125,125,1,5406,0.014481877752041673,0.021715326965011498,0.009064002959674435
Chronos-Mini-A,NIKKEI,250,249,0,5406,0.012643647417330418,0.014913456283841685,0.009988901220865706
Chronos-Mini-A,NIKKEI,500,496,0,5406,0.0062286747076939495,0.007375564108047172,0.013318534961154272
Chronos-Mini-A,SP500,125,125,1,5578,0.009052326403044021,0.013572921943132274,0.00932233775546791
Chronos-Mini-A,SP500,250,249,0,5578,0.010059628006501365,0.012739772197485576,0.010577267837934744
Chronos-Mini-A,SP500,500,496,0,5578,0.006104955113503412,0.006743224044368911,0.013983506633201864
Chronos-Mini-A,STOXX,125,125,1,4493,0.010920687684024866,0.017851444126084144,0.00890273759180948
Chronos-Mini-A,STOXX,250,249,0,4493,0.008878643332812897,0.011919972324247362,0.00823503227242377
Chronos-Mini-A,STOXX,500,496,0,4493,0.006653124297098964,0.006322611442527575,0.0120186957489428
Chronos-Mini-A,TLT,125,125,1,4934,0.00451479516338624,0.007482077313778061,0.007296311309282529
Chronos-Mini-A,TLT,250,249,0,4934,0.003349002465998902,0.006247768686417306,0.008512363194162952
Chronos-Mini-A,TLT,500,496,0,4934,0.0015004987464990803,0.0025075332977980377,0.011552492906364006
Chronos-Mini-A,USDJPY,125,125,1,5791,0.007851678337068745,0.01973736280552719,0.008634087376964255
Chronos-Mini-A,USDJPY,250,249,0,5791,0.006648144638452392,0.013407476008765337,0.010360904852357106
Chronos-Mini-A,USDJPY,500,496,0,5791,0.0022331585425400583,0.00355283935095285,0.013296494560524952
Chronos-Mini-A,WTI,125,125,1,5404,0.01841377154729119,0.038954426091559934,0.008697261287934863
Chronos-Mini-A,WTI,250,249,0,5404,0.019102459458587902,0.04167386023047281,0.010362694300518135
Chronos-Mini-A,WTI,500,496,0,5404,0.008274334979812746,0.012681990034590807,0.012768319763138416
