model,asset,method,n_test,viol,pihat,TL,scaled_zone,binomial_zone
Hist-Sim,GBPUSD,Rolling250,1621,17.0,0.0104873534855027,Green,Green,Green
Hist-Sim,GBPUSD,Rolling500,1621,14.0,0.0086366440468846,Green,Green,Green
Hist-Sim,GBPUSD,Selected-rolling,1621,14.0,0.0086366440468846,Green,Green,Green
Hist-Sim,GBPUSD,Gate-selected-rolling,1621,14.0,0.0086366440468846,Green,Green,Green
Hist-Sim,GBPUSD,Loss-gate,1621,27.0,0.0166563849475632,Yellow,Yellow,Yellow
Hist-Sim,GBPUSD,Past-minimum,1621,10.0,0.0061690314620604,Green,Green,Green
Hist-Sim,GBPUSD,DtACI-projected-expected,1621,20.429707936316163,0.012603151101984,,,
Hist-Sim,GDAXI,Raw,1878,28.0,0.0149094781682641,Green,Green,Yellow
Hist-Sim,GDAXI,Shift-CP,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,Shift-ERM,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,Vol-CP,1878,24.0,0.0127795527156549,Green,Green,Green
Hist-Sim,GDAXI,Vol-ERM,1878,24.0,0.0127795527156549,Green,Green,Green
Hist-Sim,GDAXI,State2-ERM,1878,24.0,0.0127795527156549,Green,Green,Green
Hist-Sim,GDAXI,State4-ERM,1878,26.0,0.0138445154419595,Green,Green,Yellow
Hist-Sim,GDAXI,State-L1,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,State-L1-clipped,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,POT-Shift,1878,21.0,0.011182108626198,Green,Green,Green
Hist-Sim,GDAXI,POT-Vol,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,ACI-existing,1878,26.0,0.0138445154419595,Green,Green,Yellow
Hist-Sim,GDAXI,DtACI-projected-seed,1878,28.0,0.0149094781682641,Green,Green,Yellow
Hist-Sim,GDAXI,Rolling250,1878,24.0,0.0127795527156549,Green,Green,Green
Hist-Sim,GDAXI,Rolling500,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,Selected-rolling,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,Gate-selected-rolling,1878,22.0,0.0117145899893503,Green,Green,Green
Hist-Sim,GDAXI,Loss-gate,1878,25.0,0.0133120340788072,Green,Green,Green
Hist-Sim,GDAXI,Past-minimum,1878,25.0,0.0133120340788072,Green,Green,Green
Hist-Sim,GDAXI,DtACI-projected-expected,1878,27.057415117358985,0.0144075692850686,,,
Hist-Sim,GLD,Raw,1490,20.0,0.0134228187919463,Green,Green,Green
Hist-Sim,GLD,Shift-CP,1490,12.0,0.0080536912751677,Green,Green,Green
Hist-Sim,GLD,Shift-ERM,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,Vol-CP,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,Vol-ERM,1490,12.0,0.0080536912751677,Green,Green,Green
Hist-Sim,GLD,State2-ERM,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,State4-ERM,1490,14.0,0.0093959731543624,Green,Green,Green
Hist-Sim,GLD,State-L1,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,State-L1-clipped,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,POT-Shift,1490,12.0,0.0080536912751677,Green,Green,Green
Hist-Sim,GLD,POT-Vol,1490,12.0,0.0080536912751677,Green,Green,Green
Hist-Sim,GLD,ACI-existing,1490,18.0,0.0120805369127516,Green,Green,Green
Hist-Sim,GLD,DtACI-projected-seed,1490,16.0,0.010738255033557,Green,Green,Green
Hist-Sim,GLD,Rolling250,1490,13.0,0.0087248322147651,Green,Green,Green
Hist-Sim,GLD,Rolling500,1490,15.0,0.0100671140939597,Green,Green,Green
Hist-Sim,GLD,Selected-rolling,1490,15.0,0.0100671140939597,Green,Green,Green
Hist-Sim,GLD,Gate-selected-rolling,1490,15.0,0.0100671140939597,Green,Green,Green
Hist-Sim,GLD,Loss-gate,1490,20.0,0.0134228187919463,Green,Green,Green
Hist-Sim,GLD,Past-minimum,1490,12.0,0.0080536912751677,Green,Green,Green
Hist-Sim,GLD,DtACI-projected-expected,1490,16.91622751153679,0.0113531728265347,,,
Hist-Sim,HSI,Raw,1817,24.0,0.0132085855806274,Green,Green,Green
Hist-Sim,HSI,Shift-CP,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,Shift-ERM,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,Vol-CP,1817,20.0,0.0110071546505228,Green,Green,Green
Hist-Sim,HSI,Vol-ERM,1817,14.0,0.0077050082553659,Green,Green,Green
Hist-Sim,HSI,State2-ERM,1817,17.0,0.0093560814529444,Green,Green,Green
Hist-Sim,HSI,State4-ERM,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,State-L1,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,State-L1-clipped,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,POT-Shift,1817,18.0,0.0099064391854705,Green,Green,Green
Hist-Sim,HSI,POT-Vol,1817,20.0,0.0110071546505228,Green,Green,Green
Hist-Sim,HSI,ACI-existing,1817,22.0,0.0121078701155751,Green,Green,Green
Hist-Sim,HSI,DtACI-projected-seed,1817,27.0,0.0148596587782058,Green,Green,Yellow
Hist-Sim,HSI,Rolling250,1817,19.0,0.0104567969179966,Green,Green,Green
Hist-Sim,HSI,Rolling500,1817,18.0,0.0099064391854705,Green,Green,Green
Hist-Sim,HSI,Selected-rolling,1817,18.0,0.0099064391854705,Green,Green,Green
Hist-Sim,HSI,Gate-selected-rolling,1817,18.0,0.0099064391854705,Green,Green,Green
Hist-Sim,HSI,Loss-gate,1817,24.0,0.0132085855806274,Green,Green,Green
Hist-Sim,HSI,Past-minimum,1817,14.0,0.0077050082553659,Green,Green,Green
Hist-Sim,HSI,DtACI-projected-expected,1817,25.88883479709778,0.0142481204166746,,,
Hist-Sim,IBGL,Raw,1260,20.0,0.0158730158730158,Green,Green,Yellow
Hist-Sim,IBGL,Shift-CP,1260,14.0,0.0111111111111111,Green,Green,Green
Hist-Sim,IBGL,Shift-ERM,1260,14.0,0.0111111111111111,Green,Green,Green
Hist-Sim,IBGL,Vol-CP,1260,13.0,0.0103174603174603,Green,Green,Green
Hist-Sim,IBGL,Vol-ERM,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,State2-ERM,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,State4-ERM,1260,13.0,0.0103174603174603,Green,Green,Green
Hist-Sim,IBGL,State-L1,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,State-L1-clipped,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,POT-Shift,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,POT-Vol,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,ACI-existing,1260,20.0,0.0158730158730158,Green,Green,Yellow
Hist-Sim,IBGL,DtACI-projected-seed,1260,21.0,0.0166666666666666,Yellow,Yellow,Yellow
Hist-Sim,IBGL,Rolling250,1260,20.0,0.0158730158730158,Green,Green,Yellow
Hist-Sim,IBGL,Rolling500,1260,19.0,0.015079365079365,Green,Green,Yellow
Hist-Sim,IBGL,Selected-rolling,1260,15.0,0.0119047619047619,Green,Green,Green
Hist-Sim,IBGL,Gate-selected-rolling,1260,15.0,0.0119047619047619,Green,Green,Green
Hist-Sim,IBGL,Loss-gate,1260,20.0,0.0158730158730158,Green,Green,Yellow
Hist-Sim,IBGL,Past-minimum,1260,12.0,0.0095238095238095,Green,Green,Green
Hist-Sim,IBGL,DtACI-projected-expected,1260,22.01479526715323,0.0174720597358358,,,
Hist-Sim,ICLN,Raw,1219,14.0,0.0114848236259228,Green,Green,Green
Hist-Sim,ICLN,Shift-CP,1219,14.0,0.0114848236259228,Green,Green,Green
Hist-Sim,ICLN,Shift-ERM,1219,14.0,0.0114848236259228,Green,Green,Green
Hist-Sim,ICLN,Vol-CP,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,Vol-ERM,1219,9.0,0.0073831009023789,Green,Green,Green
Hist-Sim,ICLN,State2-ERM,1219,9.0,0.0073831009023789,Green,Green,Green
Hist-Sim,ICLN,State4-ERM,1219,15.0,0.0123051681706316,Green,Green,Green
Hist-Sim,ICLN,State-L1,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,State-L1-clipped,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,POT-Shift,1219,9.0,0.0073831009023789,Green,Green,Green
Hist-Sim,ICLN,POT-Vol,1219,9.0,0.0073831009023789,Green,Green,Green
Hist-Sim,ICLN,ACI-existing,1219,15.0,0.0123051681706316,Green,Green,Green
Hist-Sim,ICLN,DtACI-projected-seed,1219,23.0,0.0188679245283018,Yellow,Yellow,Yellow
Hist-Sim,ICLN,Rolling250,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,Rolling500,1219,17.0,0.0139458572600492,Green,Green,Green
Hist-Sim,ICLN,Selected-rolling,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,Gate-selected-rolling,1219,14.0,0.0114848236259228,Green,Green,Green
Hist-Sim,ICLN,Loss-gate,1219,14.0,0.0114848236259228,Green,Green,Green
Hist-Sim,ICLN,Past-minimum,1219,13.0,0.0106644790812141,Green,Green,Green
Hist-Sim,ICLN,DtACI-projected-expected,1219,24.659256144018457,0.0202290862543219,,,
Hist-Sim,NIFTY,Raw,1242,19.0,0.0152979066022544,Green,Green,Yellow
Hist-Sim,NIFTY,Shift-CP,1242,10.0,0.0080515297906602,Green,Green,Green
Hist-Sim,NIFTY,Shift-ERM,1242,11.0,0.0088566827697262,Green,Green,Green
Hist-Sim,NIFTY,Vol-CP,1242,10.0,0.0080515297906602,Green,Green,Green
Hist-Sim,NIFTY,Vol-ERM,1242,8.0,0.0064412238325281,Green,Green,Green
Hist-Sim,NIFTY,State2-ERM,1242,19.0,0.0152979066022544,Green,Green,Yellow
Hist-Sim,NIFTY,State4-ERM,1242,21.0,0.0169082125603864,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,State-L1,1242,19.0,0.0152979066022544,Green,Green,Yellow
Hist-Sim,NIFTY,State-L1-clipped,1242,19.0,0.0152979066022544,Green,Green,Yellow
Hist-Sim,NIFTY,POT-Shift,1242,8.0,0.0064412238325281,Green,Green,Green
Hist-Sim,NIFTY,POT-Vol,1242,8.0,0.0064412238325281,Green,Green,Green
Hist-Sim,NIFTY,ACI-existing,1242,21.0,0.0169082125603864,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,DtACI-projected-seed,1242,20.0,0.0161030595813204,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,Rolling250,1242,21.0,0.0169082125603864,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,Rolling500,1242,15.0,0.0120772946859903,Green,Green,Green
Hist-Sim,NIFTY,Selected-rolling,1242,20.0,0.0161030595813204,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,Gate-selected-rolling,1242,20.0,0.0161030595813204,Yellow,Yellow,Yellow
Hist-Sim,NIFTY,Loss-gate,1242,19.0,0.0152979066022544,Green,Green,Yellow
Hist-Sim,NIFTY,Past-minimum,1242,13.0,0.0104669887278582,Green,Green,Green
Hist-Sim,NIFTY,DtACI-projected-expected,1242,20.88118131802739,0.0168125453446275,,,
Hist-Sim,NIKKEI,Raw,1806,31.0,0.0171650055370985,Yellow,Yellow,Yellow
Hist-Sim,NIKKEI,Shift-CP,1806,13.0,0.0071982281284606,Green,Green,Green
Hist-Sim,NIKKEI,Shift-ERM,1806,15.0,0.0083056478405315,Green,Green,Green
Hist-Sim,NIKKEI,Vol-CP,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,Vol-ERM,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,State2-ERM,1806,15.0,0.0083056478405315,Green,Green,Green
Hist-Sim,NIKKEI,State4-ERM,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,State-L1,1806,15.0,0.0083056478405315,Green,Green,Green
Hist-Sim,NIKKEI,State-L1-clipped,1806,15.0,0.0083056478405315,Green,Green,Green
Hist-Sim,NIKKEI,POT-Shift,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,POT-Vol,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,ACI-existing,1806,25.0,0.0138427464008859,Green,Green,Yellow
Hist-Sim,NIKKEI,DtACI-projected-seed,1806,25.0,0.0138427464008859,Green,Green,Yellow
Hist-Sim,NIKKEI,Rolling250,1806,28.0,0.0155038759689922,Green,Green,Yellow
Hist-Sim,NIKKEI,Rolling500,1806,20.0,0.0110741971207087,Green,Green,Green
Hist-Sim,NIKKEI,Selected-rolling,1806,22.0,0.0121816168327796,Green,Green,Green
Hist-Sim,NIKKEI,Gate-selected-rolling,1806,22.0,0.0121816168327796,Green,Green,Green
Hist-Sim,NIKKEI,Loss-gate,1806,31.0,0.0171650055370985,Yellow,Yellow,Yellow
Hist-Sim,NIKKEI,Past-minimum,1806,14.0,0.0077519379844961,Green,Green,Green
Hist-Sim,NIKKEI,DtACI-projected-expected,1806,26.331141441634735,0.0145798125368963,,,
Hist-Sim,SP500,Raw,1858,31.0,0.0166846071044133,Yellow,Yellow,Yellow
Hist-Sim,SP500,Shift-CP,1858,26.0,0.0139935414424111,Green,Green,Yellow
Hist-Sim,SP500,Shift-ERM,1858,26.0,0.0139935414424111,Green,Green,Yellow
Hist-Sim,SP500,Vol-CP,1858,21.0,0.011302475780409,Green,Green,Green
Hist-Sim,SP500,Vol-ERM,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,State2-ERM,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,State4-ERM,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,State-L1,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,State-L1-clipped,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,POT-Shift,1858,26.0,0.0139935414424111,Green,Green,Yellow
Hist-Sim,SP500,POT-Vol,1858,21.0,0.011302475780409,Green,Green,Green
Hist-Sim,SP500,ACI-existing,1858,36.0,0.0193756727664155,Yellow,Yellow,Red
Hist-Sim,SP500,DtACI-projected-seed,1858,33.0,0.0177610333692142,Yellow,Yellow,Yellow
Hist-Sim,SP500,Rolling250,1858,39.0,0.0209903121636167,Yellow,Yellow,Red
Hist-Sim,SP500,Rolling500,1858,25.0,0.0134553283100107,Green,Green,Green
Hist-Sim,SP500,Selected-rolling,1858,25.0,0.0134553283100107,Green,Green,Green
Hist-Sim,SP500,Gate-selected-rolling,1858,25.0,0.0134553283100107,Green,Green,Green
Hist-Sim,SP500,Loss-gate,1858,31.0,0.0166846071044133,Yellow,Yellow,Yellow
Hist-Sim,SP500,Past-minimum,1858,20.0,0.0107642626480086,Green,Green,Green
Hist-Sim,SP500,DtACI-projected-expected,1858,35.99149333392657,0.0193710943670218,,,
Hist-Sim,STOXX,Raw,1532,15.0,0.0097911227154047,Green,Green,Green
Hist-Sim,STOXX,Shift-CP,1532,8.0,0.0052219321148825,Green,Green,Green
Hist-Sim,STOXX,Shift-ERM,1532,8.0,0.0052219321148825,Green,Green,Green
Hist-Sim,STOXX,Vol-CP,1532,10.0,0.0065274151436031,Green,Green,Green
Hist-Sim,STOXX,Vol-ERM,1532,10.0,0.0065274151436031,Green,Green,Green
Hist-Sim,STOXX,State2-ERM,1532,9.0,0.0058746736292428,Green,Green,Green
Hist-Sim,STOXX,State4-ERM,1532,10.0,0.0065274151436031,Green,Green,Green
Hist-Sim,STOXX,State-L1,1532,9.0,0.0058746736292428,Green,Green,Green
Hist-Sim,STOXX,State-L1-clipped,1532,9.0,0.0058746736292428,Green,Green,Green
Hist-Sim,STOXX,POT-Shift,1532,8.0,0.0052219321148825,Green,Green,Green
Hist-Sim,STOXX,POT-Vol,1532,10.0,0.0065274151436031,Green,Green,Green
Hist-Sim,STOXX,ACI-existing,1532,22.0,0.0143603133159268,Green,Green,Yellow
Hist-Sim,STOXX,DtACI-projected-seed,1532,15.0,0.0097911227154047,Green,Green,Green
Hist-Sim,STOXX,Rolling250,1532,19.0,0.0124020887728459,Green,Green,Green
Hist-Sim,STOXX,Rolling500,1532,14.0,0.0091383812010443,Green,Green,Green
Hist-Sim,STOXX,Selected-rolling,1532,14.0,0.0091383812010443,Green,Green,Green
Hist-Sim,STOXX,Gate-selected-rolling,1532,14.0,0.0091383812010443,Green,Green,Green
Hist-Sim,STOXX,Loss-gate,1532,15.0,0.0097911227154047,Green,Green,Green
Hist-Sim,STOXX,Past-minimum,1532,10.0,0.0065274151436031,Green,Green,Green
Hist-Sim,STOXX,DtACI-projected-expected,1532,20.81460335851324,0.0135865557170451,,,
Hist-Sim,TLT,Raw,1665,20.0,0.012012012012012,Green,Green,Green
Hist-Sim,TLT,Shift-CP,1665,17.0,0.0102102102102102,Green,Green,Green
Hist-Sim,TLT,Shift-ERM,1665,17.0,0.0102102102102102,Green,Green,Green
Hist-Sim,TLT,Vol-CP,1665,16.0,0.0096096096096096,Green,Green,Green
Hist-Sim,TLT,Vol-ERM,1665,15.0,0.009009009009009,Green,Green,Green
Hist-Sim,TLT,State2-ERM,1665,14.0,0.0084084084084084,Green,Green,Green
Hist-Sim,TLT,State4-ERM,1665,16.0,0.0096096096096096,Green,Green,Green
Hist-Sim,TLT,State-L1,1665,14.0,0.0084084084084084,Green,Green,Green
Hist-Sim,TLT,State-L1-clipped,1665,14.0,0.0084084084084084,Green,Green,Green
Hist-Sim,TLT,POT-Shift,1665,17.0,0.0102102102102102,Green,Green,Green
Hist-Sim,TLT,POT-Vol,1665,16.0,0.0096096096096096,Green,Green,Green
Hist-Sim,TLT,ACI-existing,1665,22.0,0.0132132132132132,Green,Green,Green
Hist-Sim,TLT,DtACI-projected-seed,1665,17.0,0.0102102102102102,Green,Green,Green
Hist-Sim,TLT,Rolling250,1665,18.0,0.0108108108108108,Green,Green,Green
Hist-Sim,TLT,Rolling500,1665,16.0,0.0096096096096096,Green,Green,Green
Hist-Sim,TLT,Selected-rolling,1665,18.0,0.0108108108108108,Green,Green,Green
Hist-Sim,TLT,Gate-selected-rolling,1665,18.0,0.0108108108108108,Green,Green,Green
Hist-Sim,TLT,Loss-gate,1665,20.0,0.012012012012012,Green,Green,Green
Hist-Sim,TLT,Past-minimum,1665,20.0,0.012012012012012,Green,Green,Green
Hist-Sim,TLT,DtACI-projected-expected,1665,22.203443546804262,0.0133354015296121,,,
Hist-Sim,UNG,Raw,1309,22.0,0.0168067226890756,Yellow,Yellow,Yellow
Hist-Sim,UNG,Shift-CP,1309,13.0,0.0099312452253628,Green,Green,Green
Hist-Sim,UNG,Shift-ERM,1309,15.0,0.0114591291061879,Green,Green,Green
Hist-Sim,UNG,Vol-CP,1309,11.0,0.0084033613445378,Green,Green,Green
Hist-Sim,UNG,Vol-ERM,1309,11.0,0.0084033613445378,Green,Green,Green
Hist-Sim,UNG,State2-ERM,1309,6.0,0.0045836516424751,Green,Green,Green
Hist-Sim,UNG,State4-ERM,1309,7.0,0.0053475935828877,Green,Green,Green
Hist-Sim,UNG,State-L1,1309,6.0,0.0045836516424751,Green,Green,Green
Hist-Sim,UNG,State-L1-clipped,1309,6.0,0.0045836516424751,Green,Green,Green
Hist-Sim,UNG,POT-Shift,1309,15.0,0.0114591291061879,Green,Green,Green
Hist-Sim,UNG,POT-Vol,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,ACI-existing,1309,16.0,0.0122230710466004,Green,Green,Green
Hist-Sim,UNG,DtACI-projected-seed,1309,19.0,0.014514896867838,Green,Green,Yellow
Hist-Sim,UNG,Rolling250,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,Rolling500,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,Selected-rolling,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,Gate-selected-rolling,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,Loss-gate,1309,22.0,0.0168067226890756,Yellow,Yellow,Yellow
Hist-Sim,UNG,Past-minimum,1309,12.0,0.0091673032849503,Green,Green,Green
Hist-Sim,UNG,DtACI-projected-expected,1309,17.817449891567193,0.0136114972433668,,,
Hist-Sim,USDJPY,Raw,1923,38.0,0.0197607904316172,Yellow,Yellow,Red
Hist-Sim,USDJPY,Shift-CP,1923,26.0,0.0135205408216328,Green,Green,Green
Hist-Sim,USDJPY,Shift-ERM,1923,29.0,0.0150806032241289,Green,Green,Yellow
Hist-Sim,USDJPY,Vol-CP,1923,26.0,0.0135205408216328,Green,Green,Green
Hist-Sim,USDJPY,Vol-ERM,1923,21.0,0.0109204368174727,Green,Green,Green
Hist-Sim,USDJPY,State2-ERM,1923,33.0,0.0171606864274571,Yellow,Yellow,Yellow
Hist-Sim,USDJPY,State4-ERM,1923,51.0,0.0265210608424337,Yellow,Yellow,Red
Hist-Sim,USDJPY,State-L1,1923,52.0,0.0270410816432657,Yellow,Yellow,Red
Hist-Sim,USDJPY,State-L1-clipped,1923,36.0,0.0187207488299532,Yellow,Yellow,Yellow
Hist-Sim,USDJPY,POT-Shift,1923,24.0,0.0124804992199688,Green,Green,Green
Hist-Sim,USDJPY,POT-Vol,1923,26.0,0.0135205408216328,Green,Green,Green
Hist-Sim,USDJPY,ACI-existing,1923,26.0,0.0135205408216328,Green,Green,Green
Hist-Sim,USDJPY,DtACI-projected-seed,1923,31.0,0.016120644825793,Yellow,Yellow,Yellow
Hist-Sim,USDJPY,Rolling250,1923,25.0,0.0130005200208008,Green,Green,Green
Hist-Sim,USDJPY,Rolling500,1923,25.0,0.0130005200208008,Green,Green,Green
Hist-Sim,USDJPY,Selected-rolling,1923,25.0,0.0130005200208008,Green,Green,Green
Hist-Sim,USDJPY,Gate-selected-rolling,1923,25.0,0.0130005200208008,Green,Green,Green
Hist-Sim,USDJPY,Loss-gate,1923,38.0,0.0197607904316172,Yellow,Yellow,Red
Hist-Sim,USDJPY,Past-minimum,1923,38.0,0.0197607904316172,Yellow,Yellow,Red
Hist-Sim,USDJPY,DtACI-projected-expected,1923,30.63118668496726,0.0159288542303521,,,
Hist-Sim,USO,Raw,1386,17.0,0.0122655122655122,Green,Green,Green
Hist-Sim,USO,Shift-CP,1386,14.0,0.0101010101010101,Green,Green,Green
Hist-Sim,USO,Shift-ERM,1386,14.0,0.0101010101010101,Green,Green,Green
Hist-Sim,USO,Vol-CP,1386,11.0,0.0079365079365079,Green,Green,Green
Hist-Sim,USO,Vol-ERM,1386,9.0,0.0064935064935064,Green,Green,Green
Hist-Sim,USO,State2-ERM,1386,10.0,0.0072150072150072,Green,Green,Green
Hist-Sim,USO,State4-ERM,1386,12.0,0.0086580086580086,Green,Green,Green
Hist-Sim,USO,State-L1,1386,12.0,0.0086580086580086,Green,Green,Green
Hist-Sim,USO,State-L1-clipped,1386,12.0,0.0086580086580086,Green,Green,Green
Hist-Sim,USO,POT-Shift,1386,12.0,0.0086580086580086,Green,Green,Green
Hist-Sim,USO,POT-Vol,1386,9.0,0.0064935064935064,Green,Green,Green
Hist-Sim,USO,ACI-existing,1386,22.0,0.0158730158730158,Green,Green,Yellow
Hist-Sim,USO,DtACI-projected-seed,1386,24.0,0.0173160173160173,Yellow,Yellow,Yellow
Hist-Sim,USO,Rolling250,1386,20.0,0.0144300144300144,Green,Green,Yellow
Hist-Sim,USO,Rolling500,1386,17.0,0.0122655122655122,Green,Green,Green
Hist-Sim,USO,Selected-rolling,1386,18.0,0.0129870129870129,Green,Green,Green
Hist-Sim,USO,Gate-selected-rolling,1386,18.0,0.0129870129870129,Green,Green,Green
Hist-Sim,USO,Loss-gate,1386,17.0,0.0122655122655122,Green,Green,Green
Hist-Sim,USO,Past-minimum,1386,11.0,0.0079365079365079,Green,Green,Green
Hist-Sim,USO,DtACI-projected-expected,1386,23.76098941421859,0.0171435710059297,,,
EWMA,ASX200,Raw,1868,54.0,0.0289079229122055,Yellow,Yellow,Red
EWMA,ASX200,Shift-CP,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
EWMA,ASX200,Shift-ERM,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
EWMA,ASX200,Vol-CP,1868,32.0,0.0171306209850107,Yellow,Yellow,Yellow
EWMA,ASX200,Vol-ERM,1868,39.0,0.0208779443254818,Yellow,Yellow,Red
EWMA,ASX200,State2-ERM,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
EWMA,ASX200,State4-ERM,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
EWMA,ASX200,State-L1,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
EWMA,ASX200,State-L1-clipped,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
EWMA,ASX200,POT-Shift,1868,34.0,0.0182012847965738,Yellow,Yellow,Yellow
EWMA,ASX200,POT-Vol,1868,32.0,0.0171306209850107,Yellow,Yellow,Yellow
EWMA,ASX200,ACI-existing,1868,23.0,0.0123126338329764,Green,Green,Green
EWMA,ASX200,DtACI-projected-seed,1868,24.0,0.012847965738758,Green,Green,Green
EWMA,ASX200,Rolling250,1868,18.0,0.0096359743040685,Green,Green,Green
EWMA,ASX200,Rolling500,1868,21.0,0.0112419700214132,Green,Green,Green
EWMA,ASX200,Selected-rolling,1868,21.0,0.0112419700214132,Green,Green,Green
EWMA,ASX200,Gate-selected-rolling,1868,21.0,0.0112419700214132,Green,Green,Green
EWMA,ASX200,Loss-gate,1868,41.0,0.0219486081370449,Yellow,Yellow,Red
EWMA,ASX200,Past-minimum,1868,35.0,0.0187366167023554,Yellow,Yellow,Yellow
EWMA,ASX200,DtACI-projected-expected,1868,24.114689378984853,0.0129093626225828,,,
EWMA,AUDUSD,Raw,1430,29.0,0.0202797202797202,Yellow,Yellow,Yellow
EWMA,AUDUSD,Shift-CP,1430,8.0,0.0055944055944055,Green,Green,Green
EWMA,AUDUSD,Shift-ERM,1430,10.0,0.0069930069930069,Green,Green,Green
EWMA,AUDUSD,Vol-CP,1430,13.0,0.009090909090909,Green,Green,Green
EWMA,AUDUSD,Vol-ERM,1430,13.0,0.009090909090909,Green,Green,Green
EWMA,AUDUSD,State2-ERM,1430,10.0,0.0069930069930069,Green,Green,Green
EWMA,AUDUSD,State4-ERM,1430,12.0,0.0083916083916083,Green,Green,Green
EWMA,AUDUSD,State-L1,1430,10.0,0.0069930069930069,Green,Green,Green
EWMA,AUDUSD,State-L1-clipped,1430,10.0,0.0069930069930069,Green,Green,Green
EWMA,AUDUSD,POT-Shift,1430,10.0,0.0069930069930069,Green,Green,Green
EWMA,AUDUSD,POT-Vol,1430,13.0,0.009090909090909,Green,Green,Green
EWMA,AUDUSD,ACI-existing,1430,17.0,0.0118881118881118,Green,Green,Green
EWMA,AUDUSD,DtACI-projected-seed,1430,18.0,0.0125874125874125,Green,Green,Green
EWMA,AUDUSD,Rolling250,1430,12.0,0.0083916083916083,Green,Green,Green
EWMA,AUDUSD,Rolling500,1430,12.0,0.0083916083916083,Green,Green,Green
EWMA,AUDUSD,Selected-rolling,1430,12.0,0.0083916083916083,Green,Green,Green
EWMA,AUDUSD,Gate-selected-rolling,1430,12.0,0.0083916083916083,Green,Green,Green
