model,asset,alpha,n_test,qV,pihat_raw,p_kup_raw,miscal_raw,QS_raw,QS_static,QS_roll,pihat_static,pihat_roll,TL_raw,TL_static,TL_roll,dQS_static,dQS_roll,rel_static,rel_roll
Hist-Sim,FCHI,0.05,1935,0.0011816445724792748,0.05581395348837209,0.2489504905607457,0.0058139534883720895,0.0015027770101317867,0.0015008320942422717,0.0015778707037174186,0.04806201550387597,0.05581395348837209,Red,Red,Red,1.9449158895150885e-06,-7.509369358563189e-05,0.0012942145617096765,-0.04996995101691535
EWMA,TLT,0.05,1709,0.00024077724690631241,0.05968402574605032,0.07428388056838442,0.009684025746050318,0.0010700993851356006,0.001068071529084847,0.0010803528219631442,0.05675833820947923,0.049151550614394385,Red,Red,Red,2.0278560507536528e-06,-1.0253436827543537e-05,0.0018950165553984384,-0.009581761255048515
Hist-Sim,NIKKEI,0.05,1851,0.000426590926410916,0.05726634251755808,0.16050826127027285,0.007266342517558075,0.0016140272265817359,0.0016118293941194586,0.001655693393776554,0.05456509994597515,0.05564559697460832,Red,Red,Red,2.197832462277286e-06,-4.16661671948182e-05,0.0013617071794581562,-0.025815033667716255
GARCH-N,NIKKEI,0.05,1851,0.0005965587020783335,0.05564559697460832,0.2733027938975614,0.00564559697460832,0.001566320838596096,0.001563920731251507,0.0015989254828884703,0.05240410588870881,0.05402485143165856,Red,Red,Red,2.400107344589005e-06,-3.260464429237432e-05,0.001532321658147789,-0.020816070047052486
Moirai-1.1,TLT,0.05,1631,0.0008145260138268436,0.055793991416309016,0.29147175983080187,0.005793991416309013,0.0011407970442744116,0.0011382035771642775,0.0011412156108169514,0.050889025137952175,0.04598405885959534,Red,Red,Red,2.5934671101341625e-06,-4.185665425397375e-07,0.002273381687961597,-0.00036690710643097875
GJR-GARCH,ASX200,0.05,1912,-0.002149752098857349,0.04236401673640167,0.11605224419187532,0.00763598326359833,0.0011277590488599954,0.001124934791184696,0.00113328498743587,0.05596234309623431,0.05387029288702929,Red,Red,Red,2.824257675299296e-06,-5.5259385758747205e-06,0.002504309478300547,-0.004899928385820235
GARCH-N,GDAXI,0.05,1922,0.001551846897458107,0.05723204994797086,0.15461522016746132,0.007232049947970859,0.001404604661100964,0.0014016624262137632,0.0014194629326231944,0.047866805411030174,0.04630593132154006,Red,Red,Red,2.942234887200754e-06,-1.4858271522230453e-05,0.0020947067660266466,-0.010578258732663019
EWMA,NIFTY,0.05,1287,0.0004215875143796857,0.05982905982905983,0.11607613280930995,0.009829059829059829,0.0010003354941016823,0.0009972682747931012,0.0010139036769114794,0.05439005439005439,0.048174048174048176,Red,Red,Red,3.0672193085811046e-06,-1.3568182809797075e-05,0.0030661906197135573,-0.013563632291166002
GARCH-N,WTI,0.05,1850,0.0011686370454783261,0.05459459459459459,0.37128054685201894,0.004594594594594589,0.003236353167774261,0.0032329534202086346,0.003270735405043453,0.05081081081081081,0.04594594594594595,Red,Red,Red,3.3997475656264396e-06,-3.438223726919204e-05,0.0010504871963539597,-0.010623759363332328
Hist-Sim,GDAXI,0.05,1922,0.0010270502825633354,0.058792924037460975,0.08489697687958486,0.008792924037460972,0.001525975540167837,0.0015224701734366072,0.0015901756466593878,0.04890738813735692,0.05619146722164412,Red,Red,Red,3.5053667312298035e-06,-6.420010649155075e-05,0.002297131663620414,-0.042071517400920855
Hist-Sim,GOLD,0.05,1848,0.0007978871788910328,0.05735930735930736,0.15566962344301838,0.007359307359307357,0.0013208883870869028,0.0013171365589582157,0.0013228790016456468,0.05303030303030303,0.049783549783549784,Red,Red,Red,3.751828128687124e-06,-1.990614558744063e-06,0.0028403824012424197,-0.0015070270722374807
Moirai-1.1,USDJPY,0.05,1888,0.0008878164564808111,0.06302966101694915,0.012380349086573816,0.013029661016949148,0.000644260767511233,0.0006404692286780423,0.0006455900469558251,0.046610169491525424,0.048728813559322036,Red,Red,Red,3.7915388331906906e-06,-1.329279444592141e-06,0.005885099674526718,-0.0020632630630716847
Hist-Sim,ASX200,0.05,1912,0.0005654901584816168,0.05910041841004184,0.07556468251178461,0.00910041841004184,0.001283924836644437,0.001279978031265909,0.0013271847756846959,0.05439330543933055,0.06014644351464435,Red,Red,Red,3.946805378527872e-06,-4.325993904025888e-05,0.0030740159126782887,-0.033693513674304794
EWMA,STOXX,0.05,1577,0.0010913174496375994,0.05770450221940393,0.1701497823091418,0.0077045022194039275,0.0012836629341179996,0.0012796480145064125,0.0013088795202504703,0.04819277108433735,0.045656309448319596,Red,Red,Red,4.014919611587068e-06,-2.521658613247068e-05,0.0031277054940794915,-0.019644242629625285
Moirai-1.1,GBPUSD,0.05,1585,0.0007199595343374736,0.061829652996845424,0.03685654953140416,0.011829652996845422,0.0006468928525408676,0.0006428155804013335,0.0006559129937331201,0.049842271293375394,0.04605678233438486,Red,Red,Red,4.077272139534115e-06,-9.020141192252543e-06,0.0063028554474197605,-0.01394379479820067
GARCH-N,ASX200,0.05,1912,0.000401479839347952,0.06276150627615062,0.013627355211845216,0.012761506276150622,0.001150692455397232,0.0011465669217855926,0.0011592251734545674,0.05910041841004184,0.04864016736401674,Red,Red,Red,4.1255336116392555e-06,-8.532718057335494e-06,0.003585261719835536,-0.007415289825976919
GARCH-N,FCHI,0.05,1935,0.0009798042322776215,0.05891472868217054,0.07975378955234147,0.008914728682170539,0.00135666402450419,0.0013521776274452008,0.0013742178271412373,0.050129198966408266,0.047545219638242896,Red,Red,Red,4.4863970589891465e-06,-1.7553802637047334e-05,0.0033069330194915115,-0.012938946061802289
GARCH-N,SP500,0.05,1902,0.0006759518570794536,0.05993690851735016,0.053512992649844326,0.009936908517350157,0.0013193602887782519,0.0013147957539246106,0.0013431198197625764,0.05362776025236593,0.05310199789695058,Red,Red,Red,4.564534853641281e-06,-2.3759530984324585e-05,0.0034596576026008114,-0.018008372077293822
Hist-Sim,WTI,0.05,1850,0.0018729828989053586,0.05459459459459459,0.37128054685201894,0.004594594594594589,0.0036718538438254514,0.0036671704258302113,0.0038136719114002485,0.04972972972972973,0.05891891891891892,Red,Red,Red,4.683417995240101e-06,-0.00014181806757479704,0.0012754913987428134,-0.03862301540495048
Moirai-1.1,FTSE100,0.05,1833,0.002517458526850671,0.06492089470812876,0.004985466587829834,0.014920894708128754,0.0011979198117549837,0.001192755760270538,0.001205343217562864,0.042007637752318604,0.048554282596835786,Red,Red,Red,5.164051484445823e-06,-7.423405807880246e-06,0.004310849051640905,-0.006196913795928263
EWMA,SP500,0.05,1902,0.000670798805515526,0.05993690851735016,0.053512992649844326,0.009936908517350157,0.0013980095910242228,0.001392414737121106,0.0014198400335330786,0.05625657202944269,0.049947423764458466,Red,Red,Red,5.594853903116877e-06,-2.1830442508855756e-05,0.00400201396259229,-0.015615373920905746
EWMA,NIKKEI,0.05,1851,0.0010376053252108691,0.059967585089141004,0.05607999782398054,0.009967585089141001,0.001561279686550959,0.0015548216044857972,0.0015798846925627913,0.05186385737439222,0.04754186925985954,Red,Red,Red,6.458082065161725e-06,-1.8605006011832405e-05,0.004136403055001855,-0.011916510649628023
EWMA,FCHI,0.05,1935,0.0012899826612664117,0.06046511627906977,0.04056490498689569,0.010465116279069764,0.001390901360466107,0.001383611045479407,0.0014028974426445076,0.05167958656330749,0.04909560723514212,Red,Red,Red,7.290314986699992e-06,-1.1996082178400598e-05,0.005241432062628024,-0.008624682180467904
EWMA,ETH,0.05,841,0.0017388527853072905,0.057074910820451845,0.3567737563299451,0.007074910820451842,0.004285118706343844,0.004277819199345469,0.004314911534121314,0.0535077288941736,0.052318668252080855,Red,Red,Red,7.2995069983743804e-06,-2.979282777747054e-05,0.0017034550262441804,-0.006952626010888372
Hist-Sim,ETH,0.05,841,0.0006968789648722773,0.06183115338882283,0.1283454200635914,0.011831153388822825,0.004239501559987233,0.004231256678060386,0.004296230238720688,0.06183115338882283,0.0535077288941736,Red,Red,Red,8.244881926847657e-06,-5.672867873345467e-05,0.0019447762455529053,-0.013380978384078127
EWMA,ASX200,0.05,1912,0.0006582716967574063,0.06851464435146444,0.0004222973804234309,0.018514644351464438,0.0011672636999699997,0.0011588596876184031,0.001178539324767422,0.058577405857740586,0.051255230125523014,Red,Red,Red,8.404012351596575e-06,-1.1275624797422393e-05,0.007199754735637346,-0.00965987788167506
EWMA,WTI,0.05,1850,0.0016817581311946578,0.05945945945945946,0.06950747945691538,0.00945945945945946,0.0032873514616942115,0.0032782938418780562,0.0033026313358500187,0.051351351351351354,0.04756756756756757,Red,Red,Red,9.057619816155247e-06,-1.527987415580719e-05,0.0027552940176001736,-0.004648080478724462
EWMA,GDAXI,0.05,1922,0.0017193303358184822,0.06295525494276795,0.012085955830497874,0.012955254942767946,0.0014310527242518839,0.0014218399750886394,0.0014421538386116364,0.047866805411030174,0.049427679500520294,Red,Red,Red,9.21274916324444e-06,-1.1101114359752477e-05,0.006437742654143382,-0.00775730633234065
Hist-Sim,NATGAS,0.05,1850,0.0006729993254515829,0.06432432432432432,0.0066789870247029315,0.014324324324324317,0.005129775617115013,0.005120512343576975,0.005211133400948831,0.06324324324324325,0.055675675675675676,Red,Red,Red,9.26327353803838e-06,-8.135778383381795e-05,0.0018057853265808237,-0.01585991082385268
Moirai-1.1,NIFTY,0.05,1208,0.0015086092308785395,0.06788079470198675,0.006710487914412533,0.017880794701986752,0.000950761140876262,0.0009390842171875059,0.0009629509488029114,0.048013245033112585,0.04552980132450331,Red,Red,Red,1.1676923688756086e-05,-1.2189807926649425e-05,0.012281658543589756,-0.012821104484155483
GJR-GARCH,FTSE100,0.05,1911,-0.0018088630190897393,0.032443746729461015,0.0001747936572933373,0.017556253270538988,0.00109718866421793,0.0010742760516949629,0.001097435747086328,0.042909471480900054,0.044479330193615906,Yellow,Red,Red,2.2912612522967175e-05,-2.47082868398002e-07,0.020883019730521146,-0.00022519633719887295
Moirai-1.1,ASX200,0.05,1833,0.0018625935094909573,0.07310420076377523,2.050665397612672e-05,0.02310420076377523,0.0012596184824015405,0.0012343354687113252,0.0012644880016044035,0.05564648117839607,0.046917621385706494,Red,Red,Red,2.528301369021527e-05,-4.869519202863005e-06,0.020071961505369183,-0.0038658683330677762
Moirai-1.1,NIKKEI,0.05,1772,0.0029728821747691675,0.06941309255079006,0.0003839532812366375,0.01941309255079006,0.0015607107610367853,0.0015328640742848587,0.001561021950587029,0.04909706546275395,0.04909706546275395,Red,Red,Red,2.7846686751926584e-05,-3.1118955024357457e-07,0.017842310982355204,-0.00019938963580724614
GARCH-N,ETH,0.1,841,-0.008177500650559603,0.08442330558858502,0.12281570892753102,0.015576694411414987,0.0066919420705481136,0.006708846526217606,0.006737730243951443,0.11652794292508918,0.10344827586206896,Red,Red,Red,-1.6904455669492467e-05,-4.578817340332962e-05,-0.0025260911542989315,-0.00684228478379211
GARCH-N,IBGL,0.1,1305,-0.000932827198465977,0.10038314176245211,0.9632223897503018,0.00038314176245210496,0.0014371091462266471,0.001449280488354705,0.0014373338359869462,0.12490421455938697,0.1049808429118774,Red,Red,Red,-1.2171342128057929e-05,-2.2468976029906516e-07,-0.00846932340526513,-0.00015634843107708484
EWMA,IBGL,0.1,1305,-0.0006408915341168542,0.10804597701149425,0.3382139068026281,0.008045977011494246,0.0014242712634301145,0.0014361296326794676,0.0014314577925153412,0.12720306513409962,0.10651340996168582,Red,Red,Red,-1.1858369249353106e-05,-7.186529085226757e-06,-0.008325920457591937,-0.0050457586765594266
Hist-Sim,NATGAS,0.1,1850,-0.0004679563393453143,0.11783783783783784,0.012609228492518665,0.017837837837837836,0.008143797728701746,0.008152454478327482,0.008286875231957095,0.12108108108108108,0.10756756756756757,Red,Red,Red,-8.656749625735732e-06,-0.000143077503255349,-0.001062986816976821,-0.017568892060161455
GJR-GARCH,DJCI,0.1,772,-0.002071718339008863,0.07772020725388601,0.03242785951939742,0.022279792746113997,0.0016822032342000556,0.001689069585885371,0.0016848657112380058,0.12176165803108809,0.10621761658031088,Red,Red,Red,-6.866351685315538e-06,-2.662477037950221e-06,-0.004081761077210579,-0.0015827320883830774
EWMA,ETH,0.1,841,-0.007907631601196285,0.08680142687277051,0.1927972187550293,0.013198573127229496,0.006767201395605167,0.006773926672840417,0.00676964121814851,0.12128418549346016,0.09988109393579073,Red,Red,Red,-6.725277235249474e-06,-2.4398225433432466e-06,-0.0009938048008467843,-0.0003605364168602613
EWMA,GDAXI,0.1,1922,0.00061015802322739,0.09365244536940687,0.3489777962699935,0.0063475546305931385,0.002213781943733268,0.0022199509118523875,0.0022296495600141685,0.08480749219562955,0.10197710718002082,Red,Red,Red,-6.168968119119565e-06,-1.586761628090058e-05,-0.0027866195840030965,-0.007167650963013015
Hist-Sim,BOVESPA,0.1,1873,0.0004722763211321805,0.09343299519487454,0.3386437065831578,0.006567004805125468,0.002610451944782406,0.0026146063852975476,0.00264895013265536,0.08969567538707955,0.10411105178857448,Red,Red,Red,-4.154440515141428e-06,-3.849818787295383e-05,-0.001591464084770854,-0.014747709855338034
GARCH-N,GDAXI,0.1,1922,0.00030977827793885956,0.09157127991675339,0.21213951323135793,0.008428720083246619,0.002202269323338572,0.0022052923516183145,0.002219037690368651,0.08844953173777315,0.10093652445369407,Red,Red,Red,-3.0230282797426983e-06,-1.6768367030078977e-05,-0.0013726878214694838,-0.007614130956816242
GARCH-N,DJCI,0.1,772,-0.0006895467732724982,0.09585492227979274,0.699272637542535,0.004145077720207266,0.0016695566338602594,0.0016724246295533,0.0016872908016343322,0.11010362694300518,0.09974093264248704,Red,Red,Red,-2.8679956930405346e-06,-1.7734167774072782e-05,-0.0017178187519217654,-0.010622082183021722
Hist-Sim,AUDUSD,0.1,1473,0.00039628428498627005,0.10047522063815342,0.9515556490855647,0.0004752206381534174,0.0011518080508198054,0.0011545822474314225,0.0011714401228004629,0.0855397148676171,0.1011541072640869,Red,Red,Red,-2.7741966116170535e-06,-1.963207198065744e-05,-0.0024085581010156202,-0.017044569159491645
GARCH-N,AUDUSD,0.1,1473,0.0003107752943257965,0.0943652410047522,0.4672034686380192,0.0056347589952478044,0.0011549990569053447,0.0011577182999723374,0.0011694662400098751,0.08825526137135098,0.10251188051595383,Red,Red,Red,-2.719243066992734e-06,-1.4467183104530448e-05,-0.002354324924107348,-0.012525709885247182
GARCH-N,FTSE100,0.1,1911,0.00020567404892673623,0.08791208791208792,0.0726977971641507,0.012087912087912087,0.0017329624515276555,0.0017356692660241853,0.0017504086472651967,0.08529565672422815,0.09785452642595499,Red,Red,Red,-2.7068144965297896e-06,-1.7446195737541147e-05,-0.001561957960568422,-0.010067267021372466
EWMA,FTSE100,0.1,1911,0.00020284173784514484,0.08948194662480377,0.11930610656523044,0.010518053375196235,0.0017588620580055827,0.0017613595835666038,0.0017744868607602906,0.08686551543694401,0.10047095761381476,Red,Red,Red,-2.4975255610210946e-06,-1.5624802754707866e-05,-0.0014199667049803217,-0.00888347251769432
Hist-Sim,FTSE100,0.1,1911,0.0003542735683712602,0.09576138147566719,0.5342125156808414,0.004238618524332813,0.0018734279727577908,0.00187575813060153,0.001950145433705609,0.09157509157509157,0.1119832548403977,Red,Red,Red,-2.3301578437392046e-06,-7.671746094781834e-05,-0.001243793664674005,-0.04095031250915185
EWMA,AUDUSD,0.1,1473,0.000577591766881767,0.10183299389002037,0.8150880117987663,0.001832993890020368,0.0011566232364750796,0.0011588815862753547,0.001167261848403962,0.08825526137135098,0.10183299389002037,Red,Red,Red,-2.258349800275108e-06,-1.0638611928882446e-05,-0.001952537117581734,-0.009197992564376138
EWMA,NIKKEI,0.1,1851,0.0003349126404345419,0.09616423554835224,0.5800791202633977,0.0038357644516477662,0.00247044616746237,0.0024725952435643577,0.002476952291744504,0.09130199891950297,0.09994597514856834,Red,Red,Red,-2.14907610198746e-06,-6.506124282133936e-06,-0.0008699141597547863,-0.002633582697661854
Moirai-1.1,AUDUSD,0.1,1395,0.0010682281724708389,0.11397849462365592,0.08795326866844677,0.013978494623655913,0.001193805587501864,0.0011958989620476906,0.0011901351840363015,0.08530465949820788,0.09247311827956989,Red,Red,Red,-2.093374545826532e-06,3.6704034655624974e-06,-0.0017535305310532928,0.003074540364016152
Moirai-1.1,STOXX,0.1,1498,0.002395497432768517,0.11949265687583445,0.014375956472890583,0.019492656875834444,0.0017994271292769081,0.0018010985475502281,0.0018162016225617542,0.08544726301735647,0.09612817089452604,Red,Red,Red,-1.6714182733200238e-06,-1.677449328484613e-05,-0.000928861328211538,-0.009322129811162115
Hist-Sim,EURUSD,0.1,1660,-8.693488999386972e-05,0.11144578313253012,0.12618367457083823,0.011445783132530113,0.0008268192576935535,0.0008279591700010776,0.0008358450362295234,0.11506024096385542,0.11204819277108434,Red,Red,Red,-1.1399123075241666e-06,-9.02577853596992e-06,-0.0013786716950739623,-0.010916265498154581
Moirai-1.1,CBU0,0.1,976,0.0003666607315797651,0.10655737704918032,0.49877952436111284,0.006557377049180316,0.0008964652323151125,0.0008975033913535403,0.0008873006083381299,0.09016393442622951,0.09221311475409837,Red,Red,Red,-1.0381590384277986e-06,9.164623976982587e-06,-0.0011580583395819637,0.01022306682582105
Hist-Sim,FCHI,0.1,1935,0.0003373338484355705,0.09974160206718347,0.969764945493785,0.0002583979328165398,0.0022344245346756554,0.002235228063056998,0.0022885865938314103,0.09560723514211886,0.10439276485788114,Red,Red,Red,-8.035283813427607e-07,-5.416205915575491e-05,-0.0003596131213531449,-0.024239824758108004
Hist-Sim,GDAXI,0.1,1922,0.0005535108457569403,0.10093652445369407,0.8912914394538523,0.0009365244536940626,0.0022938601313362084,0.0022946097433160775,0.002351884207476621,0.09469302809573361,0.10301768990634755,Red,Red,Red,-7.496119798690998e-07,-5.802407614041239e-05,-0.0003267906223351288,-0.02529538542814835
EWMA,WTI,0.1,1850,0.00012362450072422523,0.09621621621621622,0.5853540999008717,0.0037837837837837868,0.005099158297306484,0.005099690741587641,0.0051453112889344715,0.09567567567567567,0.10270270270270271,Red,Red,Red,-5.324442811571392e-07,-4.615299162798788e-05,-0.0001044180725745249,-0.009051099992790412
EWMA,FCHI,0.1,1935,9.471204258109517e-05,0.09457364341085271,0.4224307232925343,0.005426356589147294,0.0021415743379394753,0.0021421066872096915,0.0021535146300357706,0.09405684754521963,0.09974160206718347,Red,Red,Red,-5.323492702161842e-07,-1.1940292096295282e-05,-0.0002485784690193786,-0.005575474026170712
EWMA,ASX200,0.1,1912,-0.0001538567677032924,0.10146443514644352,0.8313361715103403,0.0014644351464435101,0.0018255764486640924,0.001826022437713968,0.0018403249487012948,0.10355648535564854,0.10355648535564854,Red,Red,Red,-4.459890498755958e-07,-1.4748500037202374e-05,-0.00024430039629507627,-0.008078818089483422
EWMA,HSI,0.1,1862,-0.00011689704686089486,0.10311493018259936,0.6555972843417839,0.003114930182599354,0.002609016219657181,0.002609440391707405,0.0026234159348608953,0.10472610096670247,0.10257787325456498,Red,Red,Red,-4.2417205022406493e-07,-1.4399715203714403e-05,-0.0001625793074907753,-0.005519212604054449
EWMA,DJCI,0.1,772,-0.0001707783528353997,0.10233160621761658,0.8296065300551223,0.0023316062176165775,0.0017054680923106434,0.0017058662801799486,0.0017185080109124512,0.10233160621761658,0.10103626943005181,Red,Red,Red,-3.9818786930516034e-07,-1.3039918601807747e-05,-0.00023347717327603463,-0.0076459469752616065
Hist-Sim,ICLN,0.1,1263,-0.00040753524651163803,0.09897070467141726,0.9028043539125707,0.0010292953285827439,0.0030055595783140205,0.0030059462667117514,0.003044859433115792,0.1021377672209026,0.09897070467141726,Red,Red,Red,-3.866883977309693e-07,-3.9299854801771485e-05,-0.00012865770504801757,-0.013075719771230381
EWMA,NIFTY,0.1,1287,-0.0002877243024147595,0.09867909867909867,0.8742458520546205,0.0013209013209013326,0.0016258159541043637,0.0016261391625893864,0.0016446686175905264,0.10256410256410256,0.10955710955710955,Red,Red,Red,-3.2320848502263855e-07,-1.8852663486162687e-05,-0.00019879770782584613,-0.011595816512053063
Hist-Sim,HSI,0.1,1862,-9.691579992900795e-05,0.10257787325456498,0.7118360673973657,0.0025778732545649746,0.002594240412776783,0.0025945291050253946,0.0026212028497395986,0.10311493018259936,0.09881847475832438,Red,Red,Red,-2.886922486114961e-07,-2.696243696281549e-05,-0.0001112819949876928,-0.010393191328769662
EWMA,SP500,0.1,1902,4.456838216734815e-05,0.09516298633017876,0.4787472429301892,0.004837013669821241,0.0021887867921687064,0.002189025770108801,0.0022102503645026394,0.0946372239747634,0.10988433228180862,Red,Red,Red,-2.389779400948505e-07,-2.1463572333933062e-05,-0.00010918283176319106,-0.009806150334389765
EWMA,EURUSD,0.1,1660,-7.542202393154111e-05,0.10180722891566266,0.8066203531346373,0.0018072289156626509,0.0008164223882287079,0.0008166576710002698,0.0008282084025785099,0.10481927710843374,0.10421686746987951,Red,Red,Red,-2.3528277156193052e-07,-1.1786014349802012e-05,-0.00028818755457257224,-0.014436172402587698
Hist-Sim,IBGL,0.1,1305,0.0001353084332719398,0.09961685823754789,0.9631806443555564,0.00038314176245211884,0.0014695221146708234,0.001469739690879558,0.0014694498964181008,0.09731800766283524,0.10804597701149425,Red,Red,Red,-2.1757620873464473e-07,7.221825272258481e-08,-0.00014805915920726537,4.914403941363065e-05
Hist-Sim,GBPUSD,0.1,1664,0.00012081386689427077,0.1015625,0.8321299391819257,0.0015624999999999944,0.0010194408951941986,0.0010196150027906923,0.0010366058828274512,0.0967548076923077,0.11057692307692307,Red,Red,Red,-1.741075964937014e-07,-1.7164987633252592e-05,-0.00017078733775981658,-0.01683764867013967
GARCH-N,TLT,0.1,1709,-6.388114551073194e-05,0.10181392627267408,0.8031342471536284,0.0018139262726740712,0.001748162359801466,0.0017483211819669785,0.0017650406388204283,0.10298420128730251,0.10356933879461673,Red,Red,Red,-1.588221655126395e-07,-1.687827901896235e-05,-9.085092389855396e-05,-0.009654869254180241
Hist-Sim,NIFTY,0.1,1287,-5.226738819997384e-05,0.10101010101010101,0.9039995184655618,0.0010101010101010027,0.0016582277278575483,0.0016583313899837476,0.0017041173492531921,0.10256410256410256,0.11344211344211344,Red,Red,Red,-1.0366212619935047e-07,-4.588962139564384e-05,-6.25138058288793e-05,-0.027673895825474963
Hist-Sim,USDJPY,0.1,1966,0.00022316423263513043,0.10274669379450661,0.6859736693723528,0.0027466937945066078,0.0010289703230904061,0.0010290223116920065,0.0010455237214729556,0.09562563580874874,0.10478128179043744,Red,Red,Red,-5.1988601600366086e-08,-1.6553398382549486e-05,-5.0524879516664474e-05,-0.016087342862166388
EWMA,STOXX,0.1,1577,1.5799611667154795e-06,0.0932149651236525,0.3641693574044752,0.006785034876347504,0.001955689210256371,0.0019556999303479905,0.0019721640560684656,0.0932149651236525,0.10209258084971465,Red,Red,Red,-1.0720091619519784e-08,-1.647484581209467e-05,-5.481490393923321e-06,-0.008424061310812768
GARCH-N,STOXX,0.1,1577,-5.982295579942329e-06,0.09131261889663919,0.24387853037213714,0.008687381103360814,0.0019220997027160635,0.0019220477322344875,0.0019382388513805682,0.09131261889663919,0.1046290424857324,Red,Red,Red,5.197048157600491e-08,-1.613914866450462e-05,2.7038390101495216e-05,-0.008396624088593768
GARCH-N,GBPUSD,0.1,1664,-0.0002505071698758474,0.0967548076923077,0.657466962060985,0.00324519230769231,0.0009933955560867838,0.0009933341538625729,0.0010069766658240597,0.10336538461538461,0.10576923076923077,Red,Red,Red,6.140222421095395e-08,-1.358110973727583e-05,6.181044784701031e-05,-0.01367140174330453
Moirai-1.1,ICLN,0.1,1185,0.0021326591543453233,0.11392405063291139,0.11720401766000343,0.013924050632911383,0.0029909578794892677,0.0029908947657452307,0.0030124917732027158,0.09029535864978903,0.09789029535864979,Red,Red,Red,6.31137440369918e-08,-2.1533893713448094e-05,2.1101515494350267e-05,-0.007199664649615593
EWMA,GBPUSD,0.1,1664,-4.254970880794573e-05,0.09735576923076923,0.7181210602331467,0.0026442307692307737,0.000992242466748941,0.000992163459351426,0.0009995017193221297,0.0985576923076923,0.10276442307692307,Red,Red,Red,7.900739751516041e-08,-7.259252573188621e-06,7.96250918125146e-05,-0.007316006738729284
GARCH-N,NIKKEI,0.1,1851,-1.3343890380174833e-05,0.09130199891950297,0.20619508139158038,0.008698001080497036,0.002453110510483402,0.002452994445310458,0.002464591112347471,0.09130199891950297,0.10210696920583469,Red,Red,Red,1.1606517294438998e-07,-1.148060186406891e-05,4.731347097832887e-05,-0.004680018211575221
EWMA,TLT,0.1,1709,5.80807970967075e-05,0.10298420128730251,0.6822252016405945,0.002984201287302507,0.0017869950225706931,0.0017868529731004327,0.001802154142069235,0.10122878876535986,0.10356933879461673,Red,Red,Red,1.4204947026042088e-07,-1.515911949854197e-05,7.949069161707832e-05,-0.008483022788018022
